BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,e-nama,,
003,ARMPIT,kawava,,
004,ARROW,u-ʧira,,ti-
005,ASHES,an-tse,,
006,ASK (A QUESTION),rivi; u-tambaja (H.),,
007,"BAD (BE), TO",ku-jikun,,
008,BEAN,i-ssum,,
009,BEG (ASK FOR S.T.),rivi,,
010,BELLY,ri-viri,,
011,BITE,kaɛka,V,
012,BUFFALO,pi-kae,,e-
013,"BUILD, TO (CF. SEW)",masuwa,,
014,CALABASH,ki-sep,,an-
016,CHARCOAL,ti-ʧeni (?),,
017,CHILD,kono,,nono
018,COME OUT,ʧira,,
019,"COOL, BE(COME) TO",wa-na; zu-wu,,
020,CORPSE,wuna,,
021,COUNT: DRAW A LINE,"vasze, janska pijara",,
022,COW/CATTLE,pi-nakhah; karimi,,
023,CRAB,ku-puko,,a-
024,CROCODILE,ku-ʧirum,,a-
025,"DANCE, TO","jekhah, ku-jiga",,
026,DEPTH,u-kenberu,,
027,DIE: DEATH,"kee, kaʤere",,
028,"DIVIDE, SHARE OUT, TO",gan zar,,
029,"DRAW (WATER), TO",min,,
030,"BECOME DRY, TO",ro-wo,,
032,"EAT, TO",ree,,
033,EGG,ri-kwa,,a-
034,ELEPHANT,pi-kaie,,i-
035,"EXTINGUISHED, BE TO",taramarara,,
036,EYE,ri-jizi,,a-
037,"FALL, TO",riggi,,
038,"FAT, OIL, GREASE","u-buktozu, ma-mai",,
039,FEAR,u-ke-u,,
040,FEMALE,ki-sihaŋ,,an-
041,FIREWOOD,titie,,
042,FOREST (BUSH),karimi (H.),,
043,CHICKEN/FOWL,-kukuru,,a-
044,"FRY, TO BAKE IN ASHES, TO","toja (H.), murwuru+an+tee",,
045,"GIVE, TO","goo (?), parem",,
046,"GO, WALK, TO","ʤaravu, u-ʤaru",,
047,GRASSHOPPER,ku-ʧinʧiŋ,,na-
048,"GROW, BECOME STRONG, TO",usisazu,,
049,GUINEA-FOWL,ku-rovuo,,a-
050,HEAD,ri-ti,,a-
051,HEART,ri-rup,,a-
052,HEAVY,u-zip,,
053,HOE: CULTIVATE,kava,,
054,"KILL, TO",kuke,,
055,"LEG, FOOT",ka-vina,,
056,LEOPARD (‘PANTHER’),ku-dar,,a-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nomo,,
058,"LICK, TO",mu-mu,,
060,MEAT,e-nama,,
061,MOULD TO,su-wa,,
062,"MOUNT, TO",tuwa,,
063,NAME,ri-zagij,,a-
064,NIGHT: DAY OF 24 HOURS,ka-tuk,,
065,FAN PALM (BORASSUS AETHIOPUM),"ma-manʤa H., ku-gumna+",,
065.1,OIL PALM (ELAEIS GUINEENSIS),"ma-manʤa H., ku-gumna+",,
066,PERSON,pijer,,
067,"PIG (DOMESTIC, WILD)","uvikah, i-nama, e-rimi",,
068,"PRESS, SQUEEZE OUT, MILK","parme, gwalle",,
069,QUARREL,manpomono mapomono,"V, N",
070,RAPHIA PALM,"makur ~masaku, ka-gunga",,
071,"REFUSE, RETAIN, TO",vunuvu jepte,,
072,"RESEMBLE, BE EQUAL TO",terunturu wo; sutsunu wo,,
073,ROAD: PATH,u-~ki-rina,,i-
074,"ROAST ON COALS, TO",popso tiʧeni,,
075,"ROT, TO",vuzo,,
076,RUBBISH-HEAP,maguza,,
077,SEND: WORK,tumam,,u-tuma
078,"TRAP, TO SET A",ta za abaŋ,,
079,"SEW, TO",tuza,,
080,"SHINE, BE LIGHT, BE WHITE TO",anpeze; samte,,
081,SING,sipsa,,
082,"SKIN, HIDE, BARK","ku-kwa+ku+pi+jer, ku-kwa=ku+pi-nama, ku-boko ka-ti",,
083,SMELL (OF): SMELL (TR.),u-jeg,,
084,SNAKE,pi-jowo,,i-
085,SONG,ku-siva,,
086,"SPEAK, TO",vere,,
087,TO SPIT,ʧitkara,,
088,"SPREAD IN SUN TO DRY, TO",a anjen indok,,
089,"STICKY, TO BE",igamban,,
090,"STONE, ROCK",ri-kwag ku-pana,,
091,TAKE OUT OF: EMPTY,"ʧitda, kupanko",,
092,THING,ki-ranwa,,
093,"TONGUE, LANGUAGE","di-rem, tivervene",,a-
094,TOOTH,pi-jini,,i-jeni
095,TORTOISE,ka-kur kakur,,-kur kakur
096,TREE,ka-ti,,na-
097,TWIN,ma-va,,
098,WANT (DESIRE): LACK SEEK,"nsuni, u-zaar",,
099,WAR,ri-guma,,
101,WING,o-gáŋné,,á-
104,TWO,ka-va,,
106,FOUR,ka-nas,,
107,FIVE,ki-ʃi,,
108,SIX,ku-tasi,,
109,SEVEN,ku-tasi apire,,
110,EIGHT,ku-tasi a iva,,
111,NINE,ku-tasi a i-tar,,
112,TEN,rikiri,,
113,FIFTEEN,ri-kiri i-ʃi,,
114,TWENTY,a-kiri a va,,
115,HUNDRED,ku-dari kure,,
116,FOUR HUNDRED,ma-dari ma-va,,
117,THOUSAND,-dari ri-kiri,,

