BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ò-ɲìn-ʧá/bò-,,ò-tjɛ́/bò-
060,MEAT,è-ɲà,,
061,MOULD TO,mə̀,,
062,"MOUNT, TO",lˋwé,,
063,NAME,lə̀-dzôn,,à-
064,NIGHT: DAY OF 24 HOURS,"ù-ʧí, lə̀-tsə́",,bò-ɛ̀-
065,FAN PALM (BORASSUS AETHIOPUM),"ù-jɛ^,kə̀-kúká",,bò-;bə̀-
065.1,OIL PALM (ELAEIS GUINEENSIS),"ù-jɛ^,kə̀-kúká",,bò-;bə̀-
066,PERSON,ò-nì,,bò-
067,"PIG (DOMESTIC, WILD)",ɛ́-kû; è-kə̀lə́,,
068,"PRESS, SQUEEZE OUT, MILK",ŋwɛ̀,,
069,QUARREL,ŋwɛ̀ ù-ŋwě,"V, N",ɛ̀-; ù-bùbù
070,RAPHIA PALM,ǹ-ʧǔ,,bɛ̀n-
071,"REFUSE, RETAIN, TO",ɲɲòm,,
072,"RESEMBLE, BE EQUAL TO",bə́,,
073,ROAD: PATH,kě-fá,,bě-
074,"ROAST ON COALS, TO",fwɛ́,,
075,"ROT, TO",fwə̀,,
076,RUBBISH-HEAP,kě-kwó,,bě-
077,SEND: WORK,ʧó bǎŋm-kpóbó,,
078,"TRAP, TO SET A",kù,,
079,"SEW, TO",dzòm,,
080,"SHINE, BE LIGHT, BE WHITE TO","bjé, pǐpǐ; kpə́lˋádə́dé",,
081,SING,kwé (vb.),,
082,"SKIN, HIDE, BARK","è-ɲà  bə́-kxě, è-kwè  é-ɲà, kè-kwè, kɛ́-ffɛ̂",,bè-;bé-
083,SMELL (OF): SMELL (TR.),"nò, dzzə̀ (kə̀-nǒ)",,
084,SNAKE,è-ʃǐ,,
085,SONG,è-ʤjɛ́,,
086,"SPEAK, TO",rɛ̀,,
087,TO SPIT,ʃú,,
088,"SPREAD IN SUN TO DRY, TO",ʤjè,,
089,"STICKY, TO BE",bɛ̂,,
090,"STONE, ROCK",ù-kxɛ́ ù-kxɛ́,,ɛ̀- ɛ̀-
091,TAKE OUT OF: EMPTY,fôm,,
092,THING,ʧǒ,,bjě
093,"TONGUE, LANGUAGE","kò-bə́ḷə̂, kə̀-rɛ̀",,"ù-, bə̀-"
094,TOOTH,ù-ʃá,,à-
095,TORTOISE,è-kí,,
096,TREE,kə̀-ʧí,,bə̀-
097,TWIN,ɛ̀-fə́,,
098,WANT (DESIRE): LACK SEEK,"l̨̨ù, l̨̨ù, kjé",,
099,WAR,bə̀-tə́,,
100,WATER,ò-mǔ,,è-
101,WING,ù-bβɛ̀,,ɛ̀-
102,"WOMAN, WIFE","ò-ɲìɲǐ, ò-ɲǐ",,"bò-, bò-"
103,ONE,dòn,,kòn; -bβə̂
104,TWO,è-fjè,,
106,FOUR,è-nì,,
107,FIVE,è-tâ,,
108,SIX,ɲɛ̂ʧɛ̂,,
109,SEVEN,kóʧákónì,,
110,EIGHT,ɲíḷe’nì,,
111,NINE,ɲílàntâ,,
112,TEN,ḷěkpú,,
113,FIFTEEN,lěkpúnètâ  or òpìlə̀kkɛ́,,
114,TWENTY,ù-ʤà,,
115,HUNDRED,bò-ʤà bò-tâ,,
115.1,TWO HUNDRED,bò-ʤà děkpú,,
116,FOUR HUNDRED,bòʤà ùʤà,,

