BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,u-wube,,
003,ARMPIT,lahlah,,
004,ARROW,u-bje,,
005,ASHES,u-kro,,
006,ASK (A QUESTION),daka,,
007,"BAD (BE), TO",sasurisinga,,
008,BEAN,ʃeki,,
010,BELLY,ru-hú,,
011,BITE,sari,V,
012,BUFFALO,undo-mamgba,,
014,CALABASH,u-bga,,
015,CARVE,-kro,,
017,CHILD,u-wu; wuna,,
018,COME OUT,torije,,
019,"COOL, BE(COME) TO",u-jila,,
021,COUNT: DRAW A LINE,-kla,,
022,COW/CATTLE,undo,,
023,CRAB,riga-kpambu,,
024,CROCODILE,me-kru,,
025,"DANCE, TO",mase,,
026,DEPTH,i-taa;  -kka,,
027,DIE: DEATH,ru-ku,,
028,"DIVIDE, SHARE OUT, TO",gako,,
029,"DRAW (WATER), TO",ta,,
030,"BECOME DRY, TO",wu,,
032,"EAT, TO",ri,,
033,EGG,u-ki,,
034,ELEPHANT,mi-nji,,
035,"EXTINGUISHED, BE TO",wu,,
036,EYE,ri-ji,,
037,"FALL, TO",ruku,,
038,"FAT, OIL, GREASE","ri-fi, wa-no",,
039,FEAR,ʧiʧi,,
040,FEMALE,u-nnha,,
041,FIREWOOD,ka-ku,,
042,FOREST (BUSH),mamgba,,
043,CHICKEN/FOWL,mi-no,,
044,"FRY, TO BAKE IN ASHES, TO",ka,,
045,"GIVE, TO","na, gburudu",,
046,"GO, WALK, TO",ja,,
047,GRASSHOPPER,landrwa,,
048,"GROW, BECOME STRONG, TO","ku, ʧe-ru",,
049,GUINEA-FOWL,mi-ki,,
050,HEAD,ri-si,,
051,HEART,miki,,
052,HEAVY,nnubo,,
053,HOE: CULTIVATE,do,,
055,"LEG, FOOT",u-kri,,
056,LEOPARD (‘PANTHER’),"me-kko, blagjaku mamgba",,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","lanimiti, ʤaru, lawula",,
058,"LICK, TO",re,,
060,MEAT,u-be,,
061,MOULD TO,ʧuw,,
062,"MOUNT, TO",mu,,
063,NAME,unde (F.?),,
064,NIGHT: DAY OF 24 HOURS,"u-ʧwu, unu wundindi",,
065,FAN PALM (BORASSUS AETHIOPUM),wano bo; ri-ri,,
065.1,OIL PALM (ELAEIS GUINEENSIS),wano bo; ri-ri,,
066,PERSON,ungri,,
067,"PIG (DOMESTIC, WILD)",*kuko miki,,
068,"PRESS, SQUEEZE OUT, MILK","gba, fi; ti",,
069,QUARREL,kro *rikro,"V, N",
070,RAPHIA PALM,"*mate umre, *mate",,
071,"REFUSE, RETAIN, TO",rango,,
072,"RESEMBLE, BE EQUAL TO","suso, mama",,
073,ROAD: PATH,gahe,,
074,"ROAST ON COALS, TO",ʃu,,
075,"ROT, TO",lupubi,,
076,RUBBISH-HEAP,kobwa,,
077,SEND: WORK,tundu,,*undu
078,"TRAP, TO SET A",tà(tarko) (n. = H.),,
079,"SEW, TO",-go,,
080,"SHINE, BE LIGHT, BE WHITE TO","zakwo, *ritete",,
081,SING,tu unʤi,,
082,"SKIN, HIDE, BARK","una ni, *una ve, *ngu ako",,
084,SNAKE,mu-wa,,
085,SONG,u-nʤi,,
086,"SPEAK, TO",kreh,,
087,TO SPIT,tango,,
088,"SPREAD IN SUN TO DRY, TO",*lu  ni  nu,,
089,"STICKY, TO BE",rubo,,
090,"STONE, ROCK",ki-ke,,
091,TAKE OUT OF: EMPTY,ʤu-lubwa,,
092,THING,*nwo,,
093,"TONGUE, LANGUAGE","u-re, u-kij",,
094,TOOTH,u-rri,,
095,TORTOISE,mu-kru,,
096,TREE,a-ku-riji,,
097,TWIN,uwu-kahe; wuna-kahe,,
098,WANT (DESIRE): LACK SEEK,"-miriso; sasongo; *uso, sa fe nwo, *neji.",,
099,WAR,ri-ko,,
100,WATER,mannji,,
101,WING,lan-ʤi,,
102,"WOMAN, WIFE","*unʔha, *unha",,
103,ONE,*nʔdende,,
104,TWO,a-ha,,
106,FOUR,an-ne,,
107,FIVE,a-ta,,
108,SIX,andra,,
109,SEVEN,atamba,,
110,EIGHT,asané,,
111,NINE,sane,,
112,TEN,sawu,,
113,FIFTEEN,awu ni annju ata,,
114,TWENTY,awuaha,,
115,HUNDRED,awu-uri-awu,,
115.1,TWO HUNDRED,*dari aha H.,,
116,FOUR HUNDRED,awu-uri-awu-ane,,
117,THOUSAND,awu-uri-awu-uri-awu,,

