BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,a-wi,,
005,ASHES,tsṹ,,
006,ASK (A QUESTION),m-bje,,
007,"BAD (BE), TO",ba̍,,
008,BEAN,so,,
009,BEG (ASK FOR S.T.),vo,,
010,BELLY,a:-dzu; ambifu,,
011,BITE,dzwã̀,V,
012,BUFFALO,widyi,,
013,"BUILD, TO (CF. SEW)",mi,,
014,CALABASH,ˋkwi; gi; kwe,,
015,CARVE,hwa̍,,
016,CHARCOAL,kã́,,
017,CHILD,*tiʃira,,
018,COME OUT,dzù,,
019,"COOL, BE(COME) TO",sjuma,,
020,CORPSE,kɪ,,
021,COUNT: DRAW A LINE,"hwẽ̀, mba",,
022,COW/CATTLE,na̍,,
023,CRAB,kã,,
024,CROCODILE,nùmì,,
025,"DANCE, TO","gbè djo, a̍-djo",,
027,DIE: DEATH,hu,,
030,"BECOME DRY, TO",wẽ,,
031,EAR,"a:-tsõadzɔũ, dzɔ̃",,
032,"EAT, TO",dzwã́;  dji,,
033,EGG,kjẽ̀,,
034,ELEPHANT,-wijĩ’,,
036,EYE,zo,,
037,"FALL, TO",ko (?);  ta̍,,
039,FEAR,zĩ’ zĩ̀ (v.),,
041,FIREWOOD,hĩ,,
042,FOREST (BUSH),"a̍-hju, bjẽ",,
043,CHICKEN/FOWL,kwĩ̀,,
045,"GIVE, TO",ji,,
046,"GO, WALK, TO","ja̍, kjẽ",,
049,GUINEA-FOWL,à-swe,,
050,HEAD,**a-ʧi,,
051,HEART,kjĩ’ (?),,
052,HEAVY,nda,,
054,"KILL, TO",bwã́,,
055,"LEG, FOOT",a̍-bo,,
056,LEOPARD (‘PANTHER’),a̍-fji,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","na̍, ná",,
060,MEAT,(a̍-) wi,,
061,MOULD TO,mbja̍,,
062,"MOUNT, TO",ne,,
063,NAME,(a̍-)zẽ̀,,
064,NIGHT: DAY OF 24 HOURS,(a̍-)tsú-nù (?); (a̍-)tsu,,
065,FAN PALM (BORASSUS AETHIOPUM),"(a̍-)já; **a̍-tsá, **já",,
065.1,OIL PALM (ELAEIS GUINEENSIS),"(a̍-)já; **a̍-tsá, **já",,
066,PERSON,(a̍-)pà; (a̍-)pà djúkũ,,
067,"PIG (DOMESTIC, WILD)","jìgò, a̍-dzù",,
068,"PRESS, SQUEEZE OUT, MILK",te,,
069,QUARREL,**-nà dzíɲà; bè ndè,"V, N",
070,RAPHIA PALM,**a̍-mbjò,,
071,"REFUSE, RETAIN, TO",*ɣà,,
072,"RESEMBLE, BE EQUAL TO",**zu,,
073,ROAD: PATH,(a̍-)tjò,,(a̍-)jã̀-tjo
074,"ROAST ON COALS, TO",ŋò; *fa̍,,
075,"ROT, TO",sò,,
077,SEND: WORK,sõ (cf. sõ-nà),,**bu+tso
078,"TRAP, TO SET A",tswa̍: (a̍-)tsõ̀ (n.) à-bẽ,,
079,"SEW, TO",kwà,,
080,"SHINE, BE LIGHT, BE WHITE TO","**fã́, jẽ, kjẽ̀, mbù",,
081,SING,tsò,,
082,"SKIN, HIDE, BARK","à-gè+ho, **à-gè+ho, **a̍-hò (hjĩ’)",,
083,SMELL (OF): SMELL (TR.),**ni fjĩ̀ (a̍-fjĩ̀ = ‘stink’),,
084,SNAKE,(a̍-)jõ,,
085,SONG,(a̍-)vjõ,,
086,"SPEAK, TO",dã́; **zõ̀,,
087,TO SPIT,**tu,,
088,"SPREAD IN SUN TO DRY, TO",pẽ,,
090,"STONE, ROCK",(a̍-)bã̀;,,
092,THING,(a̍-)bu,,
093,"TONGUE, LANGUAGE","(a̍)néne’, **a̍-nu",,
094,TOOTH,(a̍-)jĩ’; kpu-jĩ’,,
095,TORTOISE,**a̍-kárábo (? cf. -bò),,
096,TREE,hĩ’ (hjĩ’ ?),,
097,TWIN,kùtswẽ,,
098,WANT (DESIRE): LACK SEEK,"tjõ, jã́",,
099,WAR,(a̍-)kẽ̀,,
100,WATER,(a̍-)djàpè,,
101,WING,**sò,,
102,"WOMAN, WIFE","**wu+wà, (a̍-)wà",,
103,ONE,(á-)zũ,,
104,TWO,(á-)pjĩ̀-nà,,
106,FOUR,(á)-jẽn-a̍,,
107,FIVE,(á-)ʧwã́-na̍,,
108,SIX,(á-)tjĩ̀ -ˋdjẽ  ‘,,
109,SEVEN,(á-)tsũ̀-pjĩ̀,,
110,EIGHT,(á-)tsũ̀-tsa̍,,
111,NINE,(á-)tsũ̀-jẽ,,
112,TEN,(á-)dzwe,,
114,TWENTY,á-dì  zũ,,
115,HUNDRED,á-dì pà´ tswa̍-na̍; à-sjùkú,,
115.1,TWO HUNDRED,á-dì pà´dzwe,,
116,FOUR HUNDRED,dipa a-dizũ,,

