BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ku-nʌma,,
004,ARROW,u-kɪlla,,tu-
005,ASHES,*in-ʧe,,
006,ASK (A QUESTION),ribi,,
007,"BAD (BE), TO",*ka-banza (<H.),,
008,BEAN,*i-ʃim,,
010,BELLY,ku-buri,,
011,BITE,kata,V,
012,BUFFALO,pɪ-kawi,,ɪ-
013,"BUILD, TO (CF. SEW)",tumu ~ tum,,
014,CALABASH,*kake,,
015,CARVE,*re-ʃana,,
017,CHILD,kono,,nono
018,COME OUT,pizə (?),,
019,"COOL, BE(COME) TO",inrakwu sanji (H.),,
021,COUNT: DRAW A LINE,"*borgja, *daza piduna",,
022,COW/CATTLE,*pi-na,,
023,CRAB,*korokoro,,
025,"DANCE, TO","*u-baja, *u-baja",,
026,DEPTH,*u-dangu,,
027,DIE: DEATH,*kuaw,,
028,"DIVIDE, SHARE OUT, TO",*gawa,,
030,"BECOME DRY, TO",*ki-za,,
031,EAR,ku-to,,
032,"EAT, TO",le  (?),,
033,EGG,nɪ-kpa,,a-
034,ELEPHANT,pɪ-rɔgɔ,,ɪ-
035,"EXTINGUISHED, BE TO",*jirkia,,
036,EYE,nɪ-izi,,iz... (*izɪ?)
037,"FALL, TO",*gigi,,
038,"FAT, OIL, GREASE","mani, mumaja",,
039,FEAR,matau,,
040,FEMALE,*konarumi,,
041,FIREWOOD,*ma-ʧi,,
042,FOREST (BUSH),ka-jiri,,
043,CHICKEN/FOWL,kuru,,a-kuro
044,"FRY, TO BAKE IN ASHES, TO",*raga,,
045,"GIVE, TO",*dakar,,
046,"GO, WALK, TO","bur; *dura, *wuʤina",,
047,GRASSHOPPER,*diti,,
048,"GROW, BECOME STRONG, TO","*kuna, *tukuna",,
049,GUINEA-FOWL,pirobi,,
050,HEAD,ni-ʧe,,a-
051,HEART,nɪ-so,,a-
052,HEAVY,*u-zzebi,,
053,HOE: CULTIVATE,kaba ~ kab (?),,
054,"KILL, TO",*ma-pa,,
055,"LEG, FOOT",ka-bona,,a-
056,LEOPARD (‘PANTHER’),ku-gbe,,a-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","*danogo, *kanon",,
058,"LICK, TO",*rianga,,
060,MEAT,ku-nʌma;,,*i-nama
061,MOULD TO,*kabana,,
062,"MOUNT, TO",**tuga:,,
063,NAME,*ri-zene,,
064,NIGHT: DAY OF 24 HOURS,"kɪ-tuk, lɪ-katta",,
065,FAN PALM (BORASSUS AETHIOPUM),*ka-bamba,,
065.1,OIL PALM (ELAEIS GUINEENSIS),*ka-bamba,,
066,PERSON,(m)o-nɪr,,a-; *punigara
067,"PIG (DOMESTIC, WILD)",ka-dɪm,,na-dɪma
068,"PRESS, SQUEEZE OUT, MILK","*norkja, *mallikej",,
071,"REFUSE, RETAIN, TO","*gabu, wana nadi",,
072,"RESEMBLE, BE EQUAL TO","*kakama  H., *aʤi kumanu",,
073,ROAD: PATH,o-ʤɛna,,ɪ-ʤɪna
074,"ROAST ON COALS, TO",*pobo,,
075,"ROT, TO","*baza, **bazo:",,
077,SEND: WORK,*tuma ku-tuma,,
078,"TRAP, TO SET A",*mage bumai,,
079,"SEW, TO",*retursa,,
080,"SHINE, BE LIGHT, BE WHITE TO","*buka, *u-zebi, **ka buk",,
081,SING,*jikaʃʃi,,
082,"SKIN, HIDE, BARK","*ku-tan, *wugu, *kugu",,
083,SMELL (OF): SMELL (TR.),*nukunu,,
084,SNAKE,onisalɪp,,
086,"SPEAK, TO",**woro; **lelikja; **miga,,
087,TO SPIT,*burkeja,,
088,"SPREAD IN SUN TO DRY, TO",kanga kun meme,,
089,"STICKY, TO BE",*madabana,,
090,"STONE, ROCK",nɪ-ta,,a-
091,TAKE OUT OF: EMPTY,"*piza, *kahuni",,
092,THING,*kakuʃi,,
093,"TONGUE, LANGUAGE","pɪ-¥ɛm, *u-jare",,ɪ-lɛm
094,TOOTH,u-baŋgo,,a-
095,TORTOISE,kakus,,
096,TREE,ku-ʧi,,mu-
097,TWIN,*i-pana,,
098,WANT (DESIRE): LACK SEEK,"*in wanda; *indiba, *kankari",,
099,WAR,nɪ-guma,,
100,WATER,mńi,,
101,WING,*a-galle,,
102,"WOMAN, WIFE",o-ni-ɪ -kwa,,-  -a-
103,ONE,pi-ɪn ~ nu-ɥɪn ~ni-jin,,
104,TWO,pi-ba (~e-~a-~na-),,
106,FOUR,pe-nas~e-,,
107,FIVE,pi-ʃi ( ~ɪpi- ~kɪ- ~gɪ- ~kɪ-ʃik),,
108,SIX,pe-taʃe~ku-taʃi,,
109,SEVEN,pi-sundɛri-ku-sundari,,
110,EIGHT,ko-nas ~ ku-,,
111,NINE,pe-tɔrore ~ ko-tɔrɔre,,
112,TEN,pɪ-nɪkɛranaba (dd); ɪkpiri (dc),,
113,FIFTEEN,*ri-piri ar kiʃi,,
114,TWENTY,**a-ɸiri a-ba; *ar piri aba,,
115,HUNDRED,*rina,,
116,FOUR HUNDRED,*anna nas,,
117,THOUSAND,*rina rig,,

