BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,i-ʒe ga njin; i-jam kan,,
003,ARMPIT,"abasɨ̀m, abaksɨ́m",,
004,ARROW (generic),ìwàr,,iwár
005,ASHES,ǹcwaŋ,,
006,ASK (A QUESTION),ɓɨ́p,,
007,"BAD (BE), TO",-ɓəngɓəng,,
008,BEAN,"asò, agə́dák",,
009,BEG (ASK FOR S.T.),ʧal,,
010,BELLY,a-fú,,
011,BITE,kapʧi,V,
012,BUFFALO,i-ʒar,,
013,"BUILD, TO (CF. SEW)",mjêh,,
014,CALABASH,i-gʃaŋ,,
015,CARVE,pah,,
016,CHARCOAL,a-kal,,
017,CHILD,ùyèn,,ován
018,COME OUT,fà,,
019,"COOL, BE(COME) TO",rúsók [=to be cold],,
020,CORPSE,akúm,,
021,COUNT: DRAW A LINE,kúŋ [=count] ca [=draw],,
022,COW/CATTLE,ìnà,,ina
023,CRAB,in-kam-gwali,,
024,CROCODILE,ìʒip ǹdəŋ,,iʒip ǹdəŋ
025,"DANCE, TO",ǹzə̀m (n.),,ŋga-
026,DEPTH,ingbaŋ,,
027,DIE: DEATH,"kú (v.), i-kú (n.)",,
028,"DIVIDE, SHARE OUT, TO",kàp,,
029,"DRAW (WATER), TO",dàp,,
030,"BECOME DRY, TO",wóm [= be dry] fú [dry up],,
031,EAR,acwáŋ,,
032,"EAT, TO",ri,,
033,EGG,a-cì,,
034,ELEPHANT,in-lalap,,
035,"EXTINGUISHED, BE TO",ʤip,,
036,EYE,ìwú,,iwú
037,"FALL, TO",rú,,pl. tàk
038,"FAT, OIL, GREASE",m̀mì,,
039,FEAR,ayir (n.),,
040,FEMALE,icár (n.),,
041,FIREWOOD,akún,,
042,FOREST (BUSH),anyín (bush),,
043,CHICKEN/FOWL,ìrùgu,,irúgú
044,"FRY, TO BAKE IN ASHES, TO",fòr (fry) dàt (bake),,
045,"GIVE, TO",ná,,
046,"GO, WALK, TO",cen (walk) gà (go),,
047,GRASSHOPPER,"alyanglyat+, arə̀gbàk, ayòng, ìɗèmɗem-pè, m̀bàn-m̀",,
048,"GROW, BECOME STRONG, TO","rúp, nyáŋ",,
049,GUINEA-FOWL,ìrusòk,,
050,HEAD,i-ʃi,,
051,HEART,iʃí,,
052,HEAVY,ɗə́k,,
053,HOE: CULTIVATE,wáp,,
054,"KILL, TO",gbə́l,,
055,"LEG, FOOT",aʃár,,
056,LEOPARD (‘PANTHER’),ìdamə́ŋ,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",ǹdá (n.) rá (v.),,
058,"LICK, TO",tàm,,
060,MEAT,ì-ʒè,,
061,MOULD TO,"ɗə̀ngkə̀lì, ɓit+",,
062,"MOUNT, TO",kén,,
063,NAME,a-ɗín,,
064,NIGHT: DAY OF 24 HOURS,ìzwàm,,
064,NIGHT: DAY OF 24 HOURS,la (v. ‘be night’),,
065,FAN PALM (BORASSUS AETHIOPUM),ǹgur,,ngúr
066,PERSON,ùnə̀m,,onəm
067,"PIG (DOMESTIC, WILD)",alêde (< H.),,
067,"PIG (DOMESTIC, WILD)",ìrì,,irì
068,"PRESS, SQUEEZE OUT, MILK","káŋ (squeeze, milk)",,
068,"PRESS, SQUEEZE OUT, MILK",byáp (press down on),,
069,QUARREL,anùŋ (= ‘mouth’),"V, N",
070,RAPHIA PALM,ngur,,
071,"REFUSE, RETAIN, TO","cì, dàŋ, yáŋ",,
072,"RESEMBLE, BE EQUAL TO",fà,,
073,ROAD: PATH,a-sə̀l,,
074,"ROAST ON COALS, TO",wàŋ (roast),,
074,"ROAST ON COALS, TO",fòr (fry),,
075,"ROT, TO",mwan,,
076,RUBBISH-HEAP,"ìsàl, apísàl",,
077,SEND: WORK,inók (work n.),,
077,SEND: WORK,ré (to send),,
078,"TRAP, TO SET A",lwák,,
079,"SEW, TO",dán,,
080,"SHINE, BE LIGHT, BE WHITE TO",ɣan (shine),,
080,"SHINE, BE LIGHT, BE WHITE TO",-ləfər (white a.) fər (be white),,
081,SING,ʃì,,
082,"SKIN, HIDE, BARK","a-wá (skin, hide)",,
082,"SKIN, HIDE, BARK",akòkcì (bark),,
083,SMELL (OF): SMELL (TR.),nəŋ (v.) ǹnəŋ (n.),,
084,SNAKE,awù (any poisonous snake),,
084,SNAKE,adwál (any non-poisonous snake),,
085,SONG,ǹnap-ǹʃì,,
086,"SPEAK, TO",là,,
087,TO SPIT,"pə́m, súk, tat (pl. ɗyàŋ)",,
088,"SPREAD IN SUN TO DRY, TO",nàr pl. pə́l,,
090,"STONE, ROCK",ìpaŋ,,ipáŋ
091,TAKE OUT OF: EMPTY,tók (pour out),,
092,THING,i-yə́m,,
093,"TONGUE, LANGUAGE",aɓɨlɨm (tongue),,
093,"TONGUE, LANGUAGE",acu (language),,
094,TOOTH,ìɲin,,iɲín
095,TORTOISE,ìkwàkkɨri,,ikwàkkɨri
096,TREE,ìkun,,ikún
097,TWIN,ijèn,,uyénjèn
098,WANT (DESIRE): LACK SEEK,"ɗòm (want), gwáŋ (covet), laŋ (lack)",,
099,WAR,ìkùm,,
100,WATER,ǹdɨŋ,,
101,WING,abasɨ̀m,,
102,"WOMAN, WIFE",ùcár,,ocár
103,ONE,ùzəŋ,,
104,TWO,ùpàrɨ́m,,
106,FOUR,ùnèɗə́ŋ,,
107,FIVE,ùtúkún,,
108,SIX,ùkpə́ɗɨ́ŋ,,
109,SEVEN,ùfàŋshát,,
110,EIGHT,ùnə̀nnè,,
111,NINE,ùfàŋzə́ŋtə́ŋ,,
112,TEN,ùgbə́pci,,
113,FIFTEEN,ùgbə́pci ka ùnə̀nnè,,
114,TWENTY,ìsɨ̀m-pàrɨm,,
115,HUNDRED,ìgbə̀l,,
115.1,TWO HUNDRED,ìgbə́l pi iparɨm,,
116,FOUR HUNDRED,ìgbə́l pi ineɗɨng,,
117,THOUSAND,ìsɨ̀m-kàloŋ,,

