BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ɲâmà,,
003,ARMPIT,mô:tʊ̀; *mò-tò,,bà-
007,"BAD (BE), TO",àbèβí,,
010,BELLY,,,méà
011,BITE,dí-kpɛ̀lɛ̀,V,
017,CHILD,ŋáná,,
027,DIE: DEATH,dì-wá,,
032,"EAT, TO",dì-lá ~ dì-dá,,
036,EYE,d-ísɔ́; dísɔ́,,
043,CHICKEN/FOWL,kúwá (pl.),,
045,"GIVE, TO",dí-ɲàŋgɛ̀ ~ lí-,,
050,HEAD,mɔ̀rófó~mɔ̀lófó,,
055,"LEG, FOOT",ŋéndé,,
060,MEAT,ɲâm,,
062,"MOUNT, TO",*fòtóá,,
063,NAME,*dí-ná,,mí-
064,NIGHT: DAY OF 24 HOURS,*bù-lˋú *bí-ɲá,,mù mí-
065,FAN PALM (BORASSUS AETHIOPUM),lí-já,,mí-
065.1,OIL PALM (ELAEIS GUINEENSIS),lí-já,,mí-
066,PERSON,mô:tʊ̀; *mò-tò,,bà-
067,"PIG (DOMESTIC, WILD)",*ŋ̀gòá,,
068,"PRESS, SQUEEZE OUT, MILK",**mìtá; (á-)móá,,
069,QUARREL,*táŋgá *mò-táŋgó *ì-jɔ̀mí,"V, N",mè-;  lò-
070,RAPHIA PALM,*lˋì-tùtù,,mà-
071,"REFUSE, RETAIN, TO","*bíjá; (á-) rónówɛ̀, *ḷîká; tɛ́:nɛ́",,
072,"RESEMBLE, BE EQUAL TO","*(á-)káná, *tìŋgáná",,
073,ROAD: PATH,*-ɲ̀ʤèá,,mà-
074,"ROAST ON COALS, TO",*(ù-)wɛ́; *tùmbá,,
075,"ROT, TO",*bɔ̌,,
076,RUBBISH-HEAP,*è-fìmbà,,bè-
077,SEND: WORK,*lˋómá,,*-ǹdùtù (mà-)
079,"SEW, TO",*lˋɔ̀ndɔ́; *bàŋ́góá (< Duala),,
080,"SHINE, BE LIGHT, BE WHITE TO",*(ɛ́-)nɛ́nɛ́,,fúfá ɛ̀fufi
081,SING,*kɔ́nɔ́,,
082,"SKIN, HIDE, BARK",*é-kúkû,,bé-
083,SMELL (OF): SMELL (TR.),"*(ù-)ḿbá, (ù-)ḿbá-ráná",,
084,SNAKE,*ɲ̀ɲɔ́,,
085,SONG,"*mò-kɔ́ní, *mò-sɔ̀kɔ̀mè-; mè-",,
086,"SPEAK, TO",*sɔ̀sɔ́; *(ɔ̀-)mɔ́; *(ɔ̀-) mɛjɛ́,,
087,TO SPIT,*(ú-)múá,,
090,"STONE, ROCK",dì-lálə́; *bò-ḷâḷé,,mà-
091,TAKE OUT OF: EMPTY,*(ú-)jɛ̃ *sùkúá,,
092,THING,*jó-má,,bé-
093,"TONGUE, LANGUAGE",lémé ì-jémé,,lò-
094,TOOTH,*lì-sòŋgá,,mà-
095,TORTOISE,*kú,,
096,TREE,we’lé; *bè-lé,,mà-
097,TWIN,*ḷì-jásé,,mà-
098,WANT (DESIRE): LACK SEEK,*sàká,,
099,WAR,*bìḷá,,- (bì-ḷá ?)
100,WATER,*màríbá,,
101,WING,*è-fàfá,,bè-
102,"WOMAN, WIFE","*ŋá-ráná, *ŋá-rí-",,"bá-, -; bá-"
103,ONE,ɛ̀jɔkɔ; fɔkɔ,,
104,TWO,be’βɛ̀; *βé-βě,,
106,FOUR,"bê:né, *βê:-né",,
107,FIVE,*βé-tá,,
108,SIX,*βé-tá lì-ɔ́kɔ́,,
109,SEVEN,*βétá nà  βé-βe,,
110,EIGHT,*βé-βě βé-sě,,
111,NINE,*é-sě fɔ̂kɔ̀,,
112,TEN,*lo-ǹdàló,,
113,FIFTEEN,*ló-ǹdàló nà βé-tá,,
114,TWENTY,*dó,,mó
115,HUNDRED,mó ‘má-tá; è-ʃéjá (<Duala),,

