BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ɲàm,,
003,ARMPIT,ɣà’tə̀tá,,
004,ARROW,két’,,
005,ASHES,pfə́ (mo  ~  mɔ),,
006,ASK (A QUESTION),pə́t-tó,,
007,"BAD (BE), TO",pfə́’,,
008,BEAN,ŋ-khũĩ́ŋ,,
010,BELLY,pə̀m,,
011,BITE,nám,V,
012,BUFFALO,-ɲɛ́t’,,
014,CALABASH,lə́g’,,
015,CARVE,kóm,,
017,CHILD,moɛ́,,
018,COME OUT,túm,,
019,"COOL, BE(COME) TO",fə́’,,
021,COUNT: DRAW A LINE,tã́:,,
023,CRAB,kám,,
024,CROCODILE,ŋ-gɛ́ŋ,,
026,DEPTH,mázùʔù,,
027,DIE: DEATH,kfú,,
028,"DIVIDE, SHARE OUT, TO",jèp-tə́,,
030,"BECOME DRY, TO",záʔ-nə́,,
032,"EAT, TO","ʧɨ́, kpɛ́t’, kám",,
033,EGG,pùm,,
034,ELEPHANT,ʃuè,,
035,"EXTINGUISHED, BE TO",vɨ́ʔtə́ [i = ɯ?],,
036,EYE,lí’,,
038,"FAT, OIL, GREASE",ŋ-gwɛ́t,,
040,FEMALE,mjìŋ-gɥí,,
043,CHICKEN/FOWL,ŋ́-gwɔ́b,,
045,"GIVE, TO",fá,,
046,"GO, WALK, TO",ɣiə́,,
047,GRASSHOPPER,ŋ̀ɣʌ́m,,
049,GUINEA-FOWL,ʃɨ́ŋgjã̀,,
050,HEAD,tsó,,
051,HEART,n-thɨ́,,
052,HEAVY,à lə́t’,,
053,HOE: CULTIVATE,"frá, kám",,
055,"LEG, FOOT",kfú,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",ɲɔ̀ŋə́,,
058,"LICK, TO",lát’,,
060,MEAT,ɲàm,,
061,MOULD TO,pɔ́mʔ,,
063,NAME,líŋ,,
065,FAN PALM (BORASSUS AETHIOPUM),thɪmbé,,
065.1,OIL PALM (ELAEIS GUINEENSIS),thɪmbé,,
066,PERSON,múĩ́,,
067,"PIG (DOMESTIC, WILD)",mpʃèkɔ̀p,,
068,"PRESS, SQUEEZE OUT, MILK","mə́n kjém, dz{ə́  pɪ́í",,
071,"REFUSE, RETAIN, TO",dzɛ́ʔ,,
072,"RESEMBLE, BE EQUAL TO",finə,,
073,ROAD: PATH,ma̍ɲʒə,,
074,"ROAST ON COALS, TO",kã́,,
075,"ROT, TO",vɪɑ; à vɪɑ,,
077,SEND: WORK,tsə  ɑ m,,
079,"SEW, TO",tá:,,
080,"SHINE, BE LIGHT, BE WHITE TO",tʌ́:,,fú
082,"SKIN, HIDE, BARK",ŋ-gùbʔ,,
083,SMELL (OF): SMELL (TR.),zə́t jùm nəndà’m,,
084,SNAKE,ɲɔ́,,
087,TO SPIT,tfý,,
090,"STONE, ROCK",ɣɔ́,,
093,"TONGUE, LANGUAGE",liə́m,,
094,TOOTH,siɔ̃́ŋ,,
095,TORTOISE,kjémǎŋkǒ ʔ,,
096,TREE,(nta)thɪ́,,
097,TWIN,ˋfá ʔ,,
098,WANT (DESIRE): LACK SEEK,kɔ̃́(ŋ),,
101,WING,pápʔ,,
102,"WOMAN, WIFE",see FEMALE,,
104,TWO,jíɲa̍,,
106,FOUR,jíkuʌ,,
107,FIVE,jii-tɛ̃̀,,

