BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,è-tì,,bò-
003,ARMPIT,-kpàbà,,-kpàbà
005,ASHES,rà-tɔ̂,,
006,ASK (A QUESTION),séná ~ ə-,,
008,BEAN,,,bòrû
010,BELLY,rè-ʤúá,,rà-
011,BITE,rúmá,V,
013,"BUILD, TO (CF. SEW)",rí,,
014,CALABASH,ɛ́-kpá-ʤáɣá,,bɔ́-
017,CHILD,wɔ̂,,bɔ̂
024,CROCODILE,ŋm̀-gbà+lə̀p,,
027,DIE: DEATH,bá,,
028,"DIVIDE, SHARE OUT, TO",jìbànɛ́,,
030,"BECOME DRY, TO",kòʧî,,
032,"EAT, TO",dí,,
033,EGG,è-ʧí kɔ́gì,,bò-
035,"EXTINGUISHED, BE TO",jímɛ́,,
036,EYE,ʤɛ̀nɛ̀,,ʤɛ̀nɛ̀
038,"FAT, OIL, GREASE","màntànà é-tì, màntànà",,
041,FIREWOOD,ì-mìrè,,
043,CHICKEN/FOWL,bì-kɔ̀gì,,bì-
045,"GIVE, TO",ʤɛ̀,,
046,"GO, WALK, TO",tàŋɛ̀,,
048,"GROW, BECOME STRONG, TO",tɨ́má,,
049,GUINEA-FOWL,bì-kɔ̀gí ɔ́-’káɣárá,,bɔ̀-
050,HEAD,ré-tú,,rá-
053,HOE: CULTIVATE,kérú,,
055,"LEG, FOOT",kɛ̀-kárí,,ì-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","jɔ̀mɛ́jɔ̀mɛ̀, ráí",,
058,"LICK, TO",líbɛ́ ~ lɨ́bɛ́,,
060,MEAT,*è-tì,,bò-
061,MOULD TO,*kò-jù,,
062,"MOUNT, TO",*bɨ́rá,,
063,NAME,rì-rínâ,,rà-rínâ
064,NIGHT: DAY OF 24 HOURS,"*ʤɔ̀, *rɛ̀-jɪ",,
065,FAN PALM (BORASSUS AETHIOPUM),"*bò-rí,*ò-búrítàná, *ɔ̀-kàmkû",,"-;bà-,bà-"
065.1,OIL PALM (ELAEIS GUINEENSIS),"*bò-rí,*ò-búrítàná, *ɔ̀-kàmkû",,"-;bà-,bà-"
066,PERSON,ò-nì,,bà-
067,"PIG (DOMESTIC, WILD)","*à-kûk, *ɛ̀-kùbí",,bà-; bò-
068,"PRESS, SQUEEZE OUT, MILK",kámá; *rɛ̀-ɲɔ̀rɔ̀,,
069,QUARREL,*bánɛ̂ ~ bánɛ́ *kɔ̀-bánɛ̀,"V, N",rà-
070,RAPHIA PALM,"*máŋ-ká, ɛ̀-kǔ",,"í-, bò-"
071,"REFUSE, RETAIN, TO","*rɛ̀-kɪ̀nà, *jɔ̀hɛ́",,
072,"RESEMBLE, BE EQUAL TO","*rɛ̀-bɪ́nɛ̀, *kɔ̀rɔ́gɔ́rɔ̀",,
073,ROAD: PATH,*ɛ́-jɔ́*rɛ̀-bɔ̀bɔ̀bɔ́-rà-,,
074,"ROAST ON COALS, TO",fɔ́bɔ́,,
075,"ROT, TO",*rɛ̀-dɔ̀gì,,
076,RUBBISH-HEAP,*rɛ̀-fɔ̀gɔ̀rà-,,
077,SEND: WORK,*tígɛ́ *rɛ̀-sɛ̀,,rà-
078,"TRAP, TO SET A",*bí-kɔ́n,,mí-
079,"SEW, TO",ʤímá,,
080,"SHINE, BE LIGHT, BE WHITE TO","*rɛ̀-jùmà, *jɔ̀hɔ̀ rɛ́-júmà, *ɔ̀-rágì",,bà-
081,SING,*kɔ́nɔ́,,
082,"SKIN, HIDE, BARK","*ɛ̀-kpáʤù, *ɛ̀-kpá ɛ́-tì, *kɛ̀-kpátí",,"bɔ̀-, bò-, bò-"
083,SMELL (OF): SMELL (TR.),*rɛ̀-ɲàmɛ̀,,
084,SNAKE,*ɛ̀-ʤɔ̀bɔ̀-,,
085,SONG,*ì-bɪ́nà,,rà-
086,"SPEAK, TO",tánɛ́,,
087,TO SPIT,"*tú, í-rɔ̌n",,
088,"SPREAD IN SUN TO DRY, TO",*ŋáná; *ʤírɛ́,,
089,"STICKY, TO BE",*rɛ̀-làgî,,
090,"STONE, ROCK",*rɛ̀-tâ *rɛ̀-tâ,,rà- rà-
091,TAKE OUT OF: EMPTY,*sɛ́,,
092,THING,*gbâ,,bìrɛ̂
093,"TONGUE, LANGUAGE","ròmìjà, *rɔ̀-rɛ́",,"-, rì-"
094,TOOTH,*rɛ̀-sà,,rà-
095,TORTOISE,*kí-kú,,bó-
096,TREE,*kè-tí,,bè-
097,TWIN,*bà-jàfɪ́lɛ́,,
098,WANT (DESIRE): LACK SEEK,"*rɛ̀-dùgà; *ʤùgí; ŋ̀kɔ́ *bɔ̀rá, *dùgá",,
099,WAR,*rɛ̀-kú,,rà-
100,WATER,*mà-ní,,ì-
101,WING,*kɛ̀-kpàgàntùŋ,,bò-
102,"WOMAN, WIFE","*ɔ̀-wànɛ́, *ɔ̀-wà",,"bá-bánɛ, bá-bánɛ̀"
103,ONE,*ŋɔ̀-nɛ́,,
104,TWO,bɛ̀-fá,,
106,FOUR,bè-nǎ,,
107,FIVE,bɛ̀-tân,,
108,SIX,*bɛ́-ta̍bɛ́ta̍,,
109,SEVEN,*bɛ́-nà+bɛ́-ta̍,,
110,EIGHT,*bɛ́-nàbɛ́nǎ,,
111,NINE,*bɛ̀-tân nàbɛ̀-nǎ,,
112,TEN,*ʤùbí,,
113,FIFTEEN,*rò-kúrà,,
114,TWENTY,*ɛ̀-rǎm,,
115,HUNDRED,ì-rǎm í-tân,,
115.1,TWO HUNDRED,ɛ́-gɔ̀d ʤìnɛ,,
116,FOUR HUNDRED,í-gɔ̀d ì-fǎ,,
117,THOUSAND,í-gɔd ì-tân,,

