BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,bɪ-nama,,
003,ARMPIT,o-haafane,,n-
004,ARROW,*ɔ-wila,,tu-
005,ASHES,ń-twá,,
006,ASK (A QUESTION),jaas-,,
007,"BAD (BE), TO",*unu+zibu,,
008,BEAN,bé-váázó,,é-
009,BEG (ASK FOR S.T.),*rokoh (< H.),,
010,BELLY,te-níjáŋá,,á-
011,BITE,*lɔmze; kɔlɔma,V,
012,BUFFALO,"bə́-háwá, bə-déki",,é-;n-
013,"BUILD, TO (CF. SEW)",*ʤag,,
014,CALABASH,ne-ʤááró,,á- ~ ń-
015,CARVE,*ʃava,,
016,CHARCOAL,*nnine,,
017,CHILD,váná (v-áná ?),,
018,COME OUT,kale (?),,
019,"COOL, BE(COME) TO",*tewai; u-sanji (H.) (?),,
020,CORPSE,*nekorror,,
021,COUNT: DRAW A LINE,**kere+ulaji (H.),,
022,COW/CATTLE,**be-nah,,
023,CRAB,**u-kanna,,
024,CROCODILE,o-cérám,,n-
025,"DANCE, TO",ɔ́-rígá,,tə́-
026,DEPTH,**ornehreh,,
027,DIE: DEATH,"ŋwan-e (ŋwa-ne?), **u-wyano",,
028,"DIVIDE, SHARE OUT, TO",**hara,,
029,"DRAW (WATER), TO",**jenta,,
030,"BECOME DRY, TO",**u-wijaror,,
031,EAR,*ɔ-tɔ,,a-
032,"EAT, TO",ne,,
033,EGG,nə́-ŋmwá,,á-
034,ELEPHANT,bə́-rwaga,,ń-
035,"EXTINGUISHED, BE TO",**ubanbanʧe,,
036,EYE,ní-jízí,,á-
037,"FALL, TO",**rije,,
038,"FAT, OIL, GREASE","u-kandɪra; *nipum, məi",,
039,FEAR,*u-wageh,,
040,FEMALE,**behaviour (?),,
041,FIREWOOD,**tihtíh,,
042,FOREST (BUSH),**n-dareh,,
043,CHICKEN/FOWL,bə-tóórò,,e-
044,"FRY, TO BAKE IN ASHES, TO","**njaga, pavah",,
045,"GIVE, TO",*nɪ- ~ nʌ- (?)  **paseh,,
046,"GO, WALK, TO","maze; tainja; vuri; jaze, *dorra",,
047,GRASSHOPPER,**urwata,,
048,"GROW, BECOME STRONG, TO","**hara+nkor, **gasa+nkor",,
049,GUINEA-FOWL,rwaba,,é-rwábá
050,HEAD,ní- ʧíjé,,á-
051,HEART,nə́-sɔ́bɔ́,,á-
052,HEAVY,**umanu,,
053,HOE: CULTIVATE,**woroh,,
054,"KILL, TO",**weh,,
055,"LEG, FOOT",ó-kaza,,tə-
056,LEOPARD (‘PANTHER’),o-daro,,n-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",**rarah,,
058,"LICK, TO",**utentse,,
060,MEAT,*bɪ-nama;,,**e-nama
061,MOULD TO,**pitire,,
062,"MOUNT, TO",**njanah,,
063,NAME,né-síjá,,á-
064,NIGHT: DAY OF 24 HOURS,nə́-máré,,tə́-
065,FAN PALM (BORASSUS AETHIOPUM),"***u-ʤase,**ingeru",,
065.1,OIL PALM (ELAEIS GUINEENSIS),"***u-ʤase,**ingeru",,
066,PERSON,*bu-gana,,a-
067,"PIG (DOMESTIC, WILD)",*bɪ-dɪm,,ɛ-
068,"PRESS, SQUEEZE OUT, MILK",*pinnirize,,
069,QUARREL,**awen,"V, N",
070,RAPHIA PALM,"**ndaran, **inʤaseh, **u-dabilo (H.)",,
071,"REFUSE, RETAIN, TO","**gabor, **pitih",,
072,"RESEMBLE, BE EQUAL TO","orkama  H., **urunde",,
073,ROAD: PATH,*o-wunda,,a-
074,"ROAST ON COALS, TO",**pavah,,
075,"ROT, TO",***u-ʧwise,,
076,RUBBISH-HEAP,**ni-ʧinge,,
077,SEND: WORK,**tornte *lɪ-tuma,,
078,"TRAP, TO SET A",**renkeh-ubuma,,
079,"SEW, TO",**torzah,,
080,"SHINE, BE LIGHT, BE WHITE TO","**nsah, *rɔmbo (is-)",,
081,SING,**janeh uwuno,,
082,"SKIN, HIDE, BARK","ó-wá, **u-kwu",,ń-
083,SMELL (OF): SMELL (TR.),**uhija,,
084,SNAKE,bó-wá,,é-
085,SONG,**uwuno,,
086,"SPEAK, TO",asa (na-sa  ?),,
087,TO SPIT,**ʧefi,,
088,"SPREAD IN SUN TO DRY, TO",nateh,,
089,"STICKY, TO BE",**uʧiru,,
090,"STONE, ROCK",o-tale,,a-
091,TAKE OUT OF: EMPTY,**katterh-naŋ,,
092,THING,*apuahai,,
093,"TONGUE, LANGUAGE",né-njám**ti-jare,,á-
094,TOOTH,né-jéné,,á-
095,TORTOISE,*u-kurki,,
096,TREE,ú-tí,,ti-
097,TWIN,**nm-bara,,
098,WANT (DESIRE): LACK SEEK,"*tare, **u-zau",,
099,WAR,ń-tá,,tə́-
100,WATER,*mɪni,,
101,WING,ù-gàrnâŋ,,tì-
102,"WOMAN, WIFE",bó-rái,,á-hái
103,ONE,*din ~ lidi,,
104,TWO,-rjá,,
106,FOUR,-nááze,,
107,FIVE,-ʃí,,
108,SIX,tásé,,
109,SEVEN,súndèrè,,
110,EIGHT,ríré,,
111,NINE,tárá  (H.),,
112,TEN,kúrí,,
113,FIFTEEN,nə́-kúrí-n  óóʃi,,
114,TWENTY,a̍-kúrá-rja,,
115,HUNDRED,o-ta̍a̍dé,,
115.1,TWO HUNDRED,*tadie mɪ-ria; *a-jini a-ria,,
116,FOUR HUNDRED,n-taadé-ǹ nááze,,
117,THOUSAND,o-dúbú  H.,,

