BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ɲ̀-ɲàm,,ɛ̀-
003,ARMPIT,ɛ-gbab,,a-
005,ASHES,a̍-tɛɔŋ,,
006,ASK (A QUESTION),bə́b~bə́mmɛ́,,
010,BELLY,ɛ̀b-là,,à-
011,BITE,tɔ́ɣɔ́,V,
012,BUFFALO,m-fiuŋ,,ɛ-
014,CALABASH,ɛ-bər,,m-
017,CHILD,m̀-mɔ̀n,,à-bɔ̀n
018,COME OUT,lɔ̂ŋ,,
019,"COOL, BE(COME) TO",à-lɔ́g,,
021,COUNT: DRAW A LINE,fɛáŋɛ̀,,
023,CRAB,ɛ-kal,,a̍-
025,"DANCE, TO",bə́n,,
027,DIE: DEATH,kpɔ́,,
028,"DIVIDE, SHARE OUT, TO",bɛáŋɛ̀,,
030,"BECOME DRY, TO",wúm,,
031,EAR,ɛ-tyʊŋ,,a̍-
032,"EAT, TO",lí,,
033,EGG,ɛ̀-ʤɛ̀,,à-
034,ELEPHANT,ɲ̀-ʤɛɔ̀g,,ɛ̀-
035,"EXTINGUISHED, BE TO",lə́mɛ́,,
036,EYE,ɛl-mər,,a̍-
037,"FALL, TO",gbɔ̂,,
038,"FAT, OIL, GREASE","a̍-fɔm, a̍-kɨŋ",,
041,FIREWOOD,ɛ-kun,,ŋ-
042,FOREST (BUSH),"ɛ̀-kùl  ù-gbɛ̂, ɛ-kul",,"à-..ù-, a̍-"
043,CHICKEN/FOWL,ŋ̀-kɛɔ̀g,,ɛ̀-
044,"FRY, TO BAKE IN ASHES, TO",kɛáŋɛ́,,
046,"GO, WALK, TO",ʤɛ̂n,,
050,HEAD,ɛ-ʃi,,a̍-
051,HEART,ɛl-tɨm,,ǹ-
053,HOE: CULTIVATE,"kpɛáŋɛ́, bə̂m",,
054,"KILL, TO",wúl,,
055,"LEG, FOOT",ɛ̀-kpàdɛ̀,,à-
056,LEOPARD (‘PANTHER’),ŋm̀-gbɛ̀,,ɛ̀-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nɛɔ́ŋɔ̀lál,,
060,MEAT,ɲ̀-ɲàm,,
061,MOULD TO,mɛ́ɔ̀ŋ,,
062,"MOUNT, TO",wə́r,,
063,NAME,m̀-biìŋ,,à-
064,NIGHT: DAY OF 24 HOURS,"a̍-tu, ɛ-fiuŋ",,a̍-
065,FAN PALM (BORASSUS AETHIOPUM),ɛ-bɔŋ,,
065.1,OIL PALM (ELAEIS GUINEENSIS),ɛ-bɔŋ,,
066,PERSON,ǹ-nɛ̀,,à-
067,"PIG (DOMESTIC, WILD)","ɛ́-kɨ́ùg, ŋ̀-guùmù",,"á-, ɛ̀-"
068,"PRESS, SQUEEZE OUT, MILK",káamɛ́,,
071,"REFUSE, RETAIN, TO",tɛ́n,,
072,"RESEMBLE, BE EQUAL TO",fɛ́ɔŋɔ́,,
075,"ROT, TO",bɔ̂l,,
077,SEND: WORK,ɛl-tum,,n-
079,"SEW, TO",ʤʌ̂m,,
080,"SHINE, BE LIGHT, BE WHITE TO",já,,
081,SING,jím,,
082,"SKIN, HIDE, BARK","ŋ̀-gù, ɛ-kpɛa̍ɣɛ",,"à-, a̍-"
083,SMELL (OF): SMELL (TR.),wínɛ́,,
084,SNAKE,ɲ’-ɲɔ,,ɛ
086,"SPEAK, TO",bɪúŋ,,
087,TO SPIT,fə́m,,
088,"SPREAD IN SUN TO DRY, TO",bán,,
091,TAKE OUT OF: EMPTY,jɪ́ɣɛ̀,,
092,THING,ɛ-ʤum,,ɲ’-ʃɔl
093,"TONGUE, LANGUAGE",ɛ́b-líkí,,ń-
094,TOOTH,ɛl-mən,,a̍-
095,TORTOISE,ŋ-kɔl,,ɛ-
096,TREE,ɛ-ti,,n-
099,WAR,ɛt-ta̍,,n-
100,WATER,a̍-ləb,,
101,WING,ɛ̀-kpɪ̀uŋmkpɪ̀uŋ,,à-
102,"WOMAN, WIFE","nɛŋ-ka̍l, ŋ-ka̍l",,"a̍nʌb-, a̍-"
103,ONE,á-ʤɨ́ŋ,,
104,TWO,ɛ́b-bál,,
106,FOUR,ɛ́b-ní~ɛ́m-ní,,
107,FIVE,ɛ́b̥-lɔ́n,,
109,SEVEN,ɛ̀b-ʃɪ̀mâ,,
112,TEN,ɛ́b-wúbù,,
113,FIFTEEN,ɛ́l-kû,,
114,TWENTY,ɛ́l-tə̂l,,á-

