BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,u-we,,
004,ARROW,bəgã,,
006,ASK (A QUESTION),bi,,
010,BELLY,amibɔ̃,,
011,BITE,sã,V,
012,BUFFALO,wukɓɛ̃,,
013,"BUILD, TO (CF. SEW)",mwɛ,,
017,CHILD,ŋwɛ,,
022,COW/CATTLE,ɪndoa,,
024,CROCODILE,wuze (wu-ze),,
031,EAR,(a)to,,
033,EGG,"hwe kə,",,
034,ELEPHANT,wugja (wu-gja),,
036,EYE,fuzu,,
038,"FAT, OIL, GREASE","afwe, bzi",,
043,CHICKEN/FOWL,kã,,
046,"GO, WALK, TO",nja,,
050,HEAD,a-ʧu,,
051,HEART,sur-ku,,
054,"KILL, TO",wu,,
055,"LEG, FOOT",kpwa-fu,,tiai-fu
060,MEAT,u-we,,
061,MOULD TO,*mbwè,,
062,"MOUNT, TO",* tɔ̃,,
063,NAME,tim,,
064,NIGHT: DAY OF 24 HOURS,"e-tsə, a-nɔ̃",,
065,FAN PALM (BORASSUS AETHIOPUM),**fúku,,
065.1,OIL PALM (ELAEIS GUINEENSIS),**fúku,,
066,PERSON,anəbə,,
067,"PIG (DOMESTIC, WILD)",wedidi,,
068,"PRESS, SQUEEZE OUT, MILK",*se,,
073,ROAD: PATH,ʌ-fa+ku,,
075,"ROT, TO",*fkwà+ra̍,,
077,SEND: WORK,mu-ʧi (?); *mò+ʧi,,
079,"SEW, TO","*sy,ˋ",,
080,"SHINE, BE LIGHT, BE WHITE TO",*é-tẽtẽ,,
081,SING,*twà,,
082,"SKIN, HIDE, BARK","*by, *wy",,
084,SNAKE,"mɔ+bəgə,;  *mwe’  sīr,à",,
085,SONG,bõ,,
086,"SPEAK, TO",*ʤã,,
090,"STONE, ROCK","a-tɛ,; *wú+tɛ,’",,
091,TAKE OUT OF: EMPTY,*mòfa̍ zũrà (?),,
092,THING,mɔna; *mò,,
093,"TONGUE, LANGUAGE",a-diɛ̃; *dɣẽ,,
094,TOOTH,a-sã,,sã
095,TORTOISE,*káɾɪ́bo,,
096,TREE,tumo,,-; *tumò
098,WANT (DESIRE): LACK SEEK,da̍; ; *dgã́e .,,
099,WAR,kã; *kã̀,,
100,WATER,"ɪmbə; *m̀bi""#",,
101,WING,*à.N̥̈ŋ,,
102,"WOMAN, WIFE",lu-gwa,,-;  *nó+wā  ˋ
103,ONE,a-kã,,
104,TWO,fa,,
106,FOUR,ɪndwi,,
107,FIVE,ʧiɛ̃,,
108,SIX,ʧiʌŋ,,
109,SEVEN,ʧiʌ-fa,,
110,EIGHT,ʧiʌ-ta,,
111,NINE,ʧiʌ-ndwi,,
112,TEN,gwi,,
113,FIFTEEN,gwi+ʧu+ta,,
114,TWENTY,ʤundi akã,,
115,HUNDRED,ʤun bu ʧiɛ̃,,

