BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,-na,,mə̀-
003,ARMPIT,lɛ̀-ɣàpté,,mə̀-
004,ARROW,lə̀-kɔ̀ŋ,,mə̀-
005,ASHES,à-vó,,
006,ASK (A QUESTION),ń-zɛ́té,,
007,"BAD (BE), TO",tè-pɔ̀ŋ,,
008,BEAN,--,,mə̀-kò
010,BELLY,lə̀-və̀m,,
011,BITE,ná-ń-’ʤá,V,
012,BUFFALO,-nàŋgàp,,mə̀-
013,"BUILD, TO (CF. SEW)",bɔ́ (!),,
014,CALABASH,á-tỳə́,,é-
015,CARVE,fɔ́k (!); ŋ́-kɔ́ɔ́té; ń-zíptí,,
016,CHARCOAL,ŋ̀-kí,,mɛ̀-ŋ-
017,CHILD,mɔ́,,è-bɔ̀ŋ-kxə́
018,COME OUT,túɔ́ (!),,
019,"COOL, BE(COME) TO",kɔ́ŋá (!),,
020,CORPSE,à-pfə́,,mə̀-
021,COUNT: DRAW A LINE,sáŋá (!) kìá (!),,
023,CRAB,-ka+m-bù,,mə̀-
024,CROCODILE,ŋ́-gá-ǹ-tsì,,mə́-ŋ-
025,"DANCE, TO","zíŋə́ (!), lè-zíŋ",,
026,DEPTH,á-sì+n-tsì,,
027,DIE: DEATH,"kwɛ́ (?), lè-ùxé",,mè-
028,"DIVIDE, SHARE OUT, TO",ɣə̀βá (!),,
029,"DRAW (WATER), TO",è-ʃùŋ,,
030,"BECOME DRY, TO",ń-zóté,,
032,"EAT, TO",pfɛ́ (!),,
033,EGG,lè-póŋ,,m̀-bóŋ
034,ELEPHANT,è-ʃɯ̀ə́,,mè-
035,"EXTINGUISHED, BE TO",ḿ-bíɣə́,,
036,EYE,lé-sə̀k,,mɛ́-nə̀k
037,"FALL, TO",ŋ̀xwè+sì (!),,
038,"FAT, OIL, GREASE",----,,"mə̀-fɔ̀k, mə̀-vɛ̀t"
039,FEAR,ḿ-bɔ́k; pɔ́ɣá (!) (v.),,
040,FEMALE,ǹ-zɥí,,mɛ̀-
041,FIREWOOD,--,,ǹ-tsɥíŋ
042,FOREST (BUSH),m̀-bín,,mɛ̀-m-
