BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,nɔ̂m,,
003,ARMPIT,xiábtə́ ~ xiáptə́,,
004,ARROW,khlá,,
005,ASHES,və́,,
006,ASK (A QUESTION),ló; tsátə́ ~ tsɛ́tə́,,
007,"BAD (BE), TO",á pɔ̀g’,,
008,BEAN,m-kǒ:,,
010,BELLY,vâm,,
011,BITE,lə́m,V,
012,BUFFALO,niá,,
014,CALABASH,thɨ́+ʃě,,
015,CARVE,kə́m,,
017,CHILD,mú,,
018,COME OUT,tə́m,,
019,"COOL, BE(COME) TO",xɥí,,
021,COUNT: DRAW A LINE,sɛ́,,
023,CRAB,kɔ́m,,
024,CROCODILE,ŋ-gɔ́,,
026,DEPTH,síʃə̀,,
027,DIE: DEATH,pfɨ́,,
028,"DIVIDE, SHARE OUT, TO",ɣàbə́,,
030,"BECOME DRY, TO",jɔ́-ɲə́,,
032,"EAT, TO","tsɨ́, pfá",,
033,EGG,pə̀m,,
034,ELEPHANT,só,,
035,"EXTINGUISHED, BE TO",pí,,
036,EYE,bɛ̂-tsə́,,
038,"FAT, OIL, GREASE",ɱ-ŋgwá,,
040,FEMALE,m-ʤwǐ,,
043,CHICKEN/FOWL,ŋ-gɔ̀pə́,,
045,"GIVE, TO",há,,
046,"GO, WALK, TO",ɣɔ̌,,
047,GRASSHOPPER,"ŋgǎm, ŋgám (‘ntɔ́)",,
048,"GROW, BECOME STRONG, TO",sá’,,
049,GUINEA-FOWL,sáŋlŋgɛ́,,
050,HEAD,thə́,,
051,HEART,thɨ́m,,
052,HEAVY,nə́tsǎ,,
053,HOE: CULTIVATE,tsɨ́’,,
055,"LEG, FOOT",khuɔ̂,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","nʊɑŋ, nuɔ̌ŋ",,
058,"LICK, TO",tsě,,
060,MEAT,ḿ-báp,,
061,MOULD TO,pěm,,
062,"MOUNT, TO",kə́m,,
063,NAME,tsǒ,,
065,FAN PALM (BORASSUS AETHIOPUM),thémbɛ; nətɔ,,
065.1,OIL PALM (ELAEIS GUINEENSIS),thémbɛ; nətɔ,,
066,PERSON,mô,,
067,"PIG (DOMESTIC, WILD)",ŋgə́nɔ̌,,
068,"PRESS, SQUEEZE OUT, MILK","nwɔʔɔ, pɪɔn  ?",,
071,"REFUSE, RETAIN, TO","ka̍ŋɲə´, kɔ̌; cʃá",,
072,"RESEMBLE, BE EQUAL TO",xwə́ɲə́,,
073,ROAD: PATH,mɛ́ɲʒě,,
074,"ROAST ON COALS, TO",kɛ́,,
075,"ROT, TO",phǐ,,
077,SEND: WORK,tḿ,,
079,"SEW, TO",tám,,
080,"SHINE, BE LIGHT, BE WHITE TO",láŋɲə´fɔ́g,,
082,"SKIN, HIDE, BARK",ŋgwɔ̂b,,
083,SMELL (OF): SMELL (TR.),la̍m ŋə´; lǎm (puer),,
084,SNAKE,nɔ́gʔ,,
087,TO SPIT,thə̀hə́,,
089,"STICKY, TO BE",tsɪ́,,
090,"STONE, ROCK",ŋgwɔ̂ʔ,,
093,"TONGUE, LANGUAGE",tjɪɑm,,
094,TOOTH,awɔ́ŋ ~ swʊ́ŋ,,
095,TORTOISE,cʃwə́mə̂ŋkwɔ̌ ʔ,,
096,TREE,ta̍ʔ-thə́,,ḿ-
097,TWIN,mú-niě,,
098,WANT (DESIRE): LACK SEEK,khǔɔŋ; kwɔ̌ŋ,,
101,WING,pab ʔ,,
102,"WOMAN, WIFE",see FEMALE,,
104,TWO,já-puə́ ~jɛ́-puə́,,
106,FOUR,jápfɪě,,
107,FIVE,já-tɔ̂ ~jɛ́-tɔ̂,,

