BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,nɔ̂m,,
003,ARMPIT,hágəzə́,,
004,ARROW,‘khlá,,
005,ASHES,vɛ́  ‘mɔ́g’,,
006,ASK (A QUESTION),lɔ́,,
007,"BAD (BE), TO",ywó ‘pjɔ́g’; N kà’ pôŋ,,
008,BEAN,kwún-’də́g,,
010,BELLY,í-vɛ̂m,,
011,BITE,lə́m,V,
012,BUFFALO,"ná, nɔ̀m-ná",,
014,CALABASH,thə́+ʃiǎ,,
015,CARVE,kwʊ́m,,
017,CHILD,mɔ́,,
018,COME OUT,tə́m,,
019,"COOL, BE(COME) TO",xɥě,,
021,COUNT: DRAW A LINE,sáŋ,,
023,CRAB,kɔ́m,,
024,CROCODILE,ŋ-gɛ(ʃia),,
026,DEPTH,zěm,,
027,DIE: DEATH,pfə́,,
028,"DIVIDE, SHARE OUT, TO",ɣàpə́; ɣàpzə́,,
030,"BECOME DRY, TO",já-niə́,,
032,"EAT, TO",pfuɔ́,,zə́
033,EGG,ì-pə́m,,
034,ELEPHANT,sɔ́nɔ̌m,,
035,"EXTINGUISHED, BE TO",phiə́~phiɛ́,,
036,EYE,ziɔ́g’,,
038,"FAT, OIL, GREASE",Vúɔ (?),,
040,FEMALE,mìŋ-ʤwiɛ́,,
043,CHICKEN/FOWL,ŋ̀-gə́p’,,
045,"GIVE, TO",h’ɛ́,,
046,"GO, WALK, TO","lɔ́g’, lŋwɛ̂ (?)",,
047,GRASSHOPPER,ŋgémnté,,
048,"GROW, BECOME STRONG, TO",‘sá’,,
049,GUINEA-FOWL,ŋgàŋsə́ŋ,,
050,HEAD,tsə́  ɑ,,
051,HEART,ì-tɯ́m,,
052,HEAVY,ndzuɔ̂,,
053,HOE: CULTIVATE,zɨ́’,,
055,"LEG, FOOT",kxûa,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nɔ̌ŋ,,
058,"LICK, TO",lá,,
060,MEAT,ḿ-báp,,
061,MOULD TO,púɔ́m,,
063,NAME,ì-zə́,,
065,FAN PALM (BORASSUS AETHIOPUM),ì-téˇ,,
066,PERSON,mɪiě,,
067,"PIG (DOMESTIC, WILD)",ŋgɣínɔ̌m,,
068,"PRESS, SQUEEZE OUT, MILK","nɔʔɔ́, nɔʔzɛ́, ʔpə, n  ?",,
071,"REFUSE, RETAIN, TO","kəŋniə́, cʃə́cʃuə́",,
072,"RESEMBLE, BE EQUAL TO",xwɛ  ɑ niə (?),,
073,ROAD: PATH,mɛ́ɲʒǐa,,
074,"ROAST ON COALS, TO",káŋ,,
075,"ROT, TO",pfiɛ̌ˆ,,
077,SEND: WORK,cʃǎ:,,
079,"SEW, TO",ə̀-tɛ́jm,,
080,"SHINE, BE LIGHT, BE WHITE TO",lə̀ŋniə́; thíɛ; fə́fɔ́g,,
082,"SKIN, HIDE, BARK",ŋ́-gə̂b,,
083,SMELL (OF): SMELL (TR.),lɛḿ,,
084,SNAKE,nó; no<,,
087,TO SPIT,tsě,,
090,"STONE, ROCK",lúɔ̀ŋ,,
093,"TONGUE, LANGUAGE",ˋlə́m,,
094,TOOTH,ì-sɔ́ŋ,,
095,TORTOISE,cʃwə́mâŋkwɔ́ ʔ,,
096,TREE,ŋgə́mnte’;l thɪʔ+tsə́  ɑ,,
097,TWIN,ta̍ʔ-hág,,b-
098,WANT (DESIRE): LACK SEEK,kwɔ̌ŋ,,
101,WING,ì-páp,,
102,"WOMAN, WIFE",see FEMALE,,
104,TWO,já-pɪə́,,
106,FOUR,ja̍íkfuě,,
107,FIVE,já-te ˋ,,

