BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ì-kjèwùm,,
003,ARMPIT,ka-ŋámáŋ,,
004,ARROW,ri-fér,,a-
005,ASHES,ì-tɔ̀ŋ,,
006,ASK (A QUESTION),ṛisìm,,
008,BEAN,ì-zezɛ̀k,,
010,BELLY,rí-bú,,a̍-
012,BUFFALO,ì-zàr,,i-zár
013,"BUILD, TO (CF. SEW)","nɔk, hab. nɔ́:s",,
014,CALABASH,ka̍-kɛ́ṛɛ́ŋ,,nà-
017,CHILD,i-gɔn,,ì-nò:m
021,COUNT: DRAW A LINE,fa̍,,
024,CROCODILE,à-kòrtsàŋ,,á-
025,"DANCE, TO",tó,,
027,DIE: DEATH,kú,,
028,"DIVIDE, SHARE OUT, TO",kábák,,hab. ka̍sàp
030,"BECOME DRY, TO",-ko:r,,
031,EAR,kú-tò,,á-
032,"EAT, TO",já;  jás (hab.),,
033,EGG,ṛí-tsi,,á-
034,ELEPHANT,ì-zò:m,,í-zó:m
036,EYE,rì-njísí,,a̍-
037,"FALL, TO",kpa̍,,
038,"FAT, OIL, GREASE",ṛì-fɛ́bɛ́k,,
039,FEAR,ì-njim (?),,
041,FIREWOOD,ì-kɔ̀n,,
042,FOREST (BUSH),kú-ʧì,,"á-, ka̍-tsí"
043,CHICKEN/FOWL,ì-ɲɔn,,i-
045,"GIVE, TO",nɔ́k (hab. nésɛ́k),,
046,"GO, WALK, TO",tsɛŋ (hab. tsɛ́s),,
047,GRASSHOPPER,ì-ʧǎdɛr,,i-cádɛr
049,GUINEA-FOWL,à-kùrtjɛ́:r,,á-
050,HEAD,ṛə-ʧí,,a̍-
051,HEART,ṛi-jɛ́,,a̍-
054,"KILL, TO",fɛ́r (hab. fɛ́s),,
055,"LEG, FOOT",ku-ták,,a̍-
056,LEOPARD (‘PANTHER’),ì-ʧì,,i-ʧí
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",mɛn (hab. mɛṛɛ̀ŋ) ì-dà (n.),,
060,MEAT,í-nám,,á-na̍m
061,MOULD TO,ma̍r,,
062,"MOUNT, TO",á-ŋárák,,
063,NAME,ɽi-jɛ́rɛ́k,,á-
064,NIGHT: DAY OF 24 HOURS,ka̍-túk,,nà-tùk
065.1,OIL PALM (ELAEIS GUINEENSIS) (palm-oil),ka̍-kɔ́n nàmì nàsìŋ,,
066,PERSON,ànɛ́ráwè,,a̍nɛra̍wé
067,"PIG (DOMESTIC, WILD)","*a̍láde’, *ì-zûm",,"áládè, i-"
068,"PRESS, SQUEEZE OUT, MILK",fí; *á-fɪ,,
069,QUARREL,kwɔ́n; dam á-kwɔ̀n,"V, N",
071,"REFUSE, RETAIN, TO",á-ɽɛ́wu,,
072,"RESEMBLE, BE EQUAL TO",nátàs,,
073,ROAD: PATH,ì-ɽɛ̀n,,i-ɽɛ́n
074,"ROAST ON COALS, TO",á-ʃɔʃ,,
075,"ROT, TO",bùs,,
076,RUBBISH-HEAP,ku-bútɔ̀m,,a̍-
077,SEND: WORK,"tɔm, ì-tɔ̀mɔ̀ŋ",,
078,"TRAP, TO SET A",sák á-gun,,
079,"SEW, TO",tɔs,,
080,"SHINE, BE LIGHT, BE WHITE TO",à-sɛ́n  ɽi-kan,,ì-kàn
081,SING,bɔm,,
082,"SKIN, HIDE, BARK","ku-kpá, kúkúká-kɔn",,a̍-
083,SMELL (OF): SMELL (TR.),ɽí-ɲus  ɲúsuŋ,,
084,SNAKE,"*ì-fwèn, ì-ʃɥɛ́n",,i-fwén; i-ʃɥɛ́n
085,SONG,á-bɔm,,
086,"SPEAK, TO",á-fɛ,,
087,TO SPIT,átí-tu,,
088,"SPREAD IN SUN TO DRY, TO",tárák,,
089,"STICKY, TO BE",kpá,,
090,"STONE, ROCK",kù-tá,,à-
091,TAKE OUT OF: EMPTY,"ɲɔ́súŋ, bás; kwɔ́k",,
092,THING,ì-kjɛ̀ŋ,,ì-kjɛ̀rɛ́
093,"TONGUE, LANGUAGE","ì-ɽɛm, ì-zɛ́ɽɛ́k",,"i-ɽɛ́m, i-zɛ́ɽɛk"
094,TOOTH,ɽi-ɲí,,à-
095,TORTOISE,à-kùɽùk,,á-
096,TREE,ka̍-kɔ́n,,nà-kɔ̀n
097,TWIN,ka̍-fɛ́s,,nà-fɛ́ɛ̀s
098,WANT (DESIRE): LACK SEEK,ʃím,,
099,WAR,ì-tsɔ̀m,,
100,WATER,á-ʃì,,
101,WING,kú-fàbàk,,á-
102,"WOMAN, WIFE","ànɛ̀rábinìŋ, àbì-nìŋ",,"a̍ɲíníŋ, áɲí-níŋ"
104,TWO,fà,,
106,FOUR,nààs,,
107,FIVE,tùwùn,,
108,SIX,* ´ ìgàrtá:r,,
109,SEVEN,kànàsàtáár,,
110,EIGHT,ì-kárá,,
111,NINE,kàtúnbɔ́k,,
112,TEN,kùsɔ́k,,
113,FIFTEEN,kusɔ́k  béétuŋ,,
114,TWENTY,ìsɔ̀k fà,,
115,HUNDRED,ku-sɔ́k ɲàk,,
115.1,TWO HUNDRED,ì-ɲàk í-fà,,
116,FOUR HUNDRED,ì-ɲàk í-nààs,,
117,THOUSAND,ì-ɲàk kù-sɔ́k,,

