BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,njét ʃə̀ra,,ʃà-njèt ʃə́rá
003,ARMPIT,hə-háp,,a-
005,ASHES,fùt,,
010,BELLY,ʃílá,,ʃílá
012,BUFFALO,jàt,,
016,CHARCOAL,a̍-hállá,,
017,CHILD,-wun,,ʃà-
022,COW/CATTLE,rə̀ndoŋ,,rə́ndóŋ
031,EAR,hu-tóŋ,,a̍-
034,ELEPHANT,ja̍l,,jí-jàl
041,FIREWOOD,kkón lá (lá = fire),,
050,HEAD,ʧí,,bàʧì ʧí
051,HEART,rìa,,rə́rrià
055,"LEG, FOOT",ɗu-fòòr,,a̍-
056,LEOPARD (‘PANTHER’),k5we,,kú-k5wè
060,MEAT,ɗù-ʃut,,à-
063,NAME,də̀sa̍,,
064,NIGHT: DAY OF 24 HOURS,ba̍-túk,,
066,PERSON,*ɲet,,
067,"PIG (DOMESTIC, WILD)",*a-lade,,
069,QUARREL,*twot (hwot ?),"V, N",
071,"REFUSE, RETAIN, TO",*haw,,
072,"RESEMBLE, BE EQUAL TO","*tarhane, *jamjam",,
075,"ROT, TO",*bol,,
076,RUBBISH-HEAP,*giriŋ,,
077,SEND: WORK,*twom (hoom ?),,*randan
078,"TRAP, TO SET A",*da tarko (n. = H.),,
079,"SEW, TO",*twol (?),,
080,"SHINE, BE LIGHT, BE WHITE TO","*tatti, *san rumbosi",,
081,SING,*sem,,
082,"SKIN, HIDE, BARK","ɗàràm hùtom, *nugwem, *daram (kwon)",,
084,SNAKE,-sò,,sú-sò
085,SONG,*sem,,
086,"SPEAK, TO",*nuŋ,,
087,TO SPIT,*nai,,
089,"STICKY, TO BE",*tana,,
090,"STONE, ROCK",ɗicáŋ,,acáŋ
091,TAKE OUT OF: EMPTY,*fal,,
092,THING,*a-ha,,
093,"TONGUE, LANGUAGE",ɗidles,,
094,TOOTH,*dijin,,
095,TORTOISE,kúrúŋgwà,,ʃa̍-
096,TREE,-kwón,,ʃà-kwòn
097,TWIN,*ʃa-fwaʃ,,
098,WANT (DESIRE): LACK SEEK,*dijara; ʤiŋ,,
099,WAR,*dal,,
100,WATER,wí-nì,,
101,WING,*ʧap,,
102,"WOMAN, WIFE","m̀-bíá, káá",,"ʃà-bíá, ʃàháa̍r"
103,ONE,keŋ,,
104,TWO,pòor,,
106,FOUR,na̍a̍s,,
107,FIVE,túon,,
108,SIX,táárun,,
109,SEVEN,támor,,
110,EIGHT,ʧínít,,
111,NINE,tíres,,
112,TEN,ɗukút,,
113,FIFTEEN,*dukut abul twon,,
114,TWENTY,*kuta pwor,,
115,HUNDRED,*diŋ kjeŋ,,
116,FOUR HUNDRED,*diŋ nas,,
117,THOUSAND,*diŋ dukut,,

