BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,è-ɲàm,,
003,ARMPIT,ì-kpìkpàḿ,,
004,ARROW,ìrì-bán,,
005,ASHES,*à-tjúŋ,,
006,ASK (A QUESTION),bíi,,
007,"BAD (BE), TO",bɛ̂,,
008,BEAN,ì-tén,,
010,BELLY,*ìrì-hùŋ,,à-
011,BITE,kwà ìʃáŋ; *ʤi,V,
012,BUFFALO,à-hèrè,,
013,"BUILD, TO (CF. SEW)",mè,,
014,CALABASH,ì-kpètè,,
015,CARVE,tên,,
016,CHARCOAL,à-bì,,
017,CHILD,ù-ŋwán,,è-bwátóŋ
018,COME OUT,bíjé,,
019,"COOL, BE(COME) TO",á kùn,,
020,CORPSE,ìrì-kúɔ́m,,
021,COUNT: DRAW A LINE,"búó, ʧù ùbì",,
022,COW/CATTLE,á-’pi; à-gùndù,,
023,CRAB,írí-kámá,,
024,CROCODILE,ù-tùò ú-mó,,
025,"DANCE, TO",ɲàɲà  à-ɲà,,
026,DEPTH,á-’tɨ́m,,
027,DIE: DEATH,"*fo, fó (? fo)",,
028,"DIVIDE, SHARE OUT, TO",ʧè,,
029,"DRAW (WATER), TO",tùò ù-mó,,
030,"BECOME DRY, TO",*ŋwōm,,
031,EAR,*à-tjúŋ,,
032,"EAT, TO",*ʤi,,
033,EGG,*à-te,,
034,ELEPHANT,ù-tuò,,
035,"EXTINGUISHED, BE TO",ɲém̀,,
036,EYE,*ìrì-ʧì,,à-
037,"FALL, TO",mù,,
038,"FAT, OIL, GREASE","à-fám, *èbèkū",,
039,FEAR,ù-ʃérè,,
040,FEMALE,*ù-ɲìɲe,,è-
041,FIREWOOD,ì-kwén,,
042,FOREST (BUSH),"ìrì-tém, ìrì-bú",,
043,CHICKEN/FOWL,ù-fǎ,,
044,"FRY, TO BAKE IN ASHES, TO","ká, fà kátióŋ",,
045,"GIVE, TO",*kè,,
046,"GO, WALK, TO","jé, *tèn",,
047,GRASSHOPPER,ìrì-kpán,,
048,"GROW, BECOME STRONG, TO",kán,,
049,GUINEA-FOWL,à-káŋ,,
050,HEAD,*ìrì-ʃi,,
051,HEART,*ìrì-tjém,,
052,HEAVY,ɲúò,,
053,HOE: CULTIVATE,tébì,,
054,"KILL, TO",*gù,,
055,"LEG, FOOT",ù-kwùò,,*à-bìa̍
056,LEOPARD (‘PANTHER’),ù-kpàŋ,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nékítàŋ,,*mù ùné
058,"LICK, TO",níbì,,
060,MEAT,ì-ɲàm,,
061,MOULD TO,wa̍m; *mè,,
062,"MOUNT, TO",*muó,,
063,NAME,ìrì-ʤwɪ́n,,
064,NIGHT: DAY OF 24 HOURS,"ù-ʧu, à-té",,
065,FAN PALM (BORASSUS AETHIOPUM),à-fáa̍,,
065.1,OIL PALM (ELAEIS GUINEENSIS),à-fáa̍,,
066,PERSON,ù-nì,,
067,"PIG (DOMESTIC, WILD)",ú-kògbó,,
068,"PRESS, SQUEEZE OUT, MILK",ka̍m,,
069,QUARREL,fùù ìrì-fùù,"V, N",
070,RAPHIA PALM,"ì-tùò, à-fáa̍",,
071,"REFUSE, RETAIN, TO",ʧwe’n,,
072,"RESEMBLE, BE EQUAL TO","bíi, *áʤáʤàŋ",,
073,ROAD: PATH,ù-kwo,,
074,"ROAST ON COALS, TO",ka̍a̍; *fá,,
075,"ROT, TO",fìà,,
076,RUBBISH-HEAP,igidí,,
077,SEND: WORK,ʧom u-kulo,,
078,"TRAP, TO SET A",kwèrè (ì-tje’kpa̍),,
079,"SEW, TO",kpy’,,
080,"SHINE, BE LIGHT, BE WHITE TO","tàn, -hùŋ",,
081,SING,je’m,,
082,"SKIN, HIDE, BARK","ù-kùò, à-kuhó",,
083,SMELL (OF): SMELL (TR.),nùŋ,,
084,SNAKE,ù-ʃi,,
085,SONG,à-jém,,
086,"SPEAK, TO",kàŋ,,
087,TO SPIT,ɲirì; tje’ àkòlùŋ,,
088,"SPREAD IN SUN TO DRY, TO",jàn,,
089,"STICKY, TO BE",*áʃìbìbíà,,
090,"STONE, ROCK",ùkáá,,
091,TAKE OUT OF: EMPTY,wa̍m,,
092,THING,i-je’m,,
093,"TONGUE, LANGUAGE","à-be’rè, ù-bàŋ; ù-ŋwù",,
094,TOOTH,ì-ʃa̍ŋ,,
095,TORTOISE,a̍tju’ku,,
096,TREE,ù-ʧi,,
097,TWIN,e’be’-ŋmé,,
098,WANT (DESIRE): LACK SEEK,"ʧa̍a̍, ʧwɪ̀n",,
099,WAR,ù-ʧe,,
100,WATER,u-mó,,
101,WING,à-bìbà,,
102,"WOMAN, WIFE","ù-ɲìɲe’, ù-ɲe",,
103,ONE,-kɪ̀n,,
104,TWO,ì-hà,,
106,FOUR,ìnè,,
107,FIVE,ì-dja̍ŋˋ,,
108,SIX,ìdja̍àkɪ̀n,,
109,SEVEN,ìdièhà,,
110,EIGHT,ìdièʧià,,
111,NINE,ìdiènè,,
112,TEN,irifo,,
113,FIFTEEN,irifo r’ìdjàŋ,,
114,TWENTY,ìrìʧí,,
115,HUNDRED,à-ʧí à-djàŋ,,
115.1,TWO HUNDRED,à-ʧí irifo,,
116,FOUR HUNDRED,ú-nò,,

