BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,mam-ma-puk,,
003,ARMPIT,ʤaki,,
004,ARROW,ʃe,,
005,ASHES,n-dori,,
006,ASK (A QUESTION),niaŋ,,
007,"BAD (BE), TO",kuwdak,,
008,BEAN,djek,,
009,BEG (ASK FOR S.T.),naŋ,,
010,BELLY,teli,,
011,BITE,nundi,V,
013,"BUILD, TO (CF. SEW)",lok,,
014,CALABASH,njaki,,
015,CARVE,ʃep,,
016,CHARCOAL,kal,,
017,CHILD,fan,,
018,COME OUT,wari,,
019,"COOL, BE(COME) TO",ʃiʃi,,
020,CORPSE,pun,,
021,COUNT: DRAW A LINE,"kori, soki",,
022,COW/CATTLE,ala; kiala,,
023,CRAB,ŋarŋa,,
024,CROCODILE,a-goorok,,
025,"DANCE, TO","ʃi  dur, dur",,
026,DEPTH,ʃo,,
027,DIE: DEATH,"ku, kwa",,
028,"DIVIDE, SHARE OUT, TO",kap-si,,
029,"DRAW (WATER), TO",nap,,
030,"BECOME DRY, TO",kori,,
032,"EAT, TO",ndi,,
033,EGG,ʃəb,,
034,ELEPHANT,lagiʃna,,
035,"EXTINGUISHED, BE TO",ku,,
036,EYE,ti-ʃ,,
037,"FALL, TO",piri,,
038,"FAT, OIL, GREASE",no,,
039,FEAR,wa,,
040,FEMALE,ji,,
041,FIREWOOD,goni,,
042,FOREST (BUSH),puk,,
044,"FRY, TO BAKE IN ASHES, TO",fifi,,
045,"GIVE, TO",na,,
046,"GO, WALK, TO","ɗi, seri",,
047,GRASSHOPPER,njeʃi,,
048,"GROW, BECOME STRONG, TO","wara, tsoson",,
049,GUINEA-FOWL,skek,,
050,HEAD,ʃu,,
051,HEART,a-ɗo,,
052,HEAVY,riŋʤi,,
053,HOE: CULTIVATE,djen,,
054,"KILL, TO",won,,
055,"LEG, FOOT",bwol,,
056,LEOPARD (‘PANTHER’),tam,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","mwur, napsadus, mwur",,
058,"LICK, TO",ljam,,
060,MEAT,mam,,
062,"MOUNT, TO",tur,,
063,NAME,sak,,
064,NIGHT: DAY OF 24 HOURS,bwol(g)at,,
066,PERSON,sum,,
067,"PIG (DOMESTIC, WILD)","lede, riʧi",,
068,"PRESS, SQUEEZE OUT, MILK","ji,  tebi, tswur",,
069,QUARREL,nuŋvi nuŋvi,"V, N",
071,"REFUSE, RETAIN, TO","van, wuma",,
072,"RESEMBLE, BE EQUAL TO","wari aduwak, piripiri",,
073,ROAD: PATH,ʃuw,,
074,"ROAST ON COALS, TO",fifi,,
075,"ROT, TO",bwuʃ,,
076,RUBBISH-HEAP,bura,,
077,SEND: WORK,kor,,tom
078,"TRAP, TO SET A",djalak,,
079,"SEW, TO",tel,,
080,"SHINE, BE LIGHT, BE WHITE TO","njalak, njar, kal",,
081,SING,ʃa dur,,
082,"SKIN, HIDE, BARK","kwu, pur; bari",,
084,SNAKE,ʤa,,
085,SONG,(n)dur,,
086,"SPEAK, TO",ʃi  nug,,
087,TO SPIT,foma,,
088,"SPREAD IN SUN TO DRY, TO",jan,,
089,"STICKY, TO BE",wumza dabat dabat,,
090,"STONE, ROCK",tar ʃiʃ,,
091,TAKE OUT OF: EMPTY,ter,,
092,THING,a-wum,,
093,"TONGUE, LANGUAGE","ljem, kaɗuŋ",,
094,TOOTH,njin,,
095,TORTOISE,kangur (H.),,
096,TREE,go-ni,,
097,TWIN,a-bjesi,,
098,WANT (DESIRE): LACK SEEK,"lesera, lesera, lesera",,
099,WAR,rom,,
100,WATER,min,,
101,WING,kw-anga,,
102,"WOMAN, WIFE","ji:, turi",,
103,ONE,ga:t,,
104,TWO,ba,,
106,FOUR,nas,,
107,FIVE,towon,,
108,SIX,ʃan,,
109,SEVEN,tarba,,
110,EIGHT,nanas,,
111,NINE,twunas,,
112,TEN,wori,,
113,FIFTEEN,njar towon,,
114,TWENTY,workaba,,
115,HUNDRED,worka wori,,
116,FOUR HUNDRED,wori aranas,,

