BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,njam,,
003,ARMPIT,makikawu,,
004,ARROW,muni,,
005,ASHES,tu,,
006,ASK (A QUESTION),mwe,,
007,"BAD (BE), TO",miwa,,
008,BEAN,kuni,,
009,BEG (ASK FOR S.T.),nere,,
010,BELLY,bumu,,
011,BITE,lumu,V,
012,BUFFALO,zumu,,
013,"BUILD, TO (CF. SEW)",maa,,
014,CALABASH,koro,,
015,CARVE,gbagba,,
016,CHARCOAL,kala,,
017,CHILD,mun-ma-mun,,
018,COME OUT,puru,,
019,"COOL, BE(COME) TO",polo,,
021,COUNT: DRAW A LINE,"mala, sun ʤere",,
022,COW/CATTLE,daa,,
023,CRAB,kir-kam,,
024,CROCODILE,ganu,,
025,"DANCE, TO",toʤele,,
026,DEPTH,limu,,
027,DIE: DEATH,wu,,
028,"DIVIDE, SHARE OUT, TO",gawa,,
029,"DRAW (WATER), TO",sunju,,
030,"BECOME DRY, TO",jumama,,
032,"EAT, TO",li,,
033,EGG,kwaala,,
034,ELEPHANT,zuhu,,
035,"EXTINGUISHED, BE TO",wolo,,
036,EYE,aami-su,,
037,"FALL, TO",kwasula,,
038,"FAT, OIL, GREASE",muru,,
039,FEAR,ʤiri,,
040,FEMALE,ma-mam,,
041,FIREWOOD,guni,,
042,FOREST (BUSH),gba sua; gba ʤiʤig,,
043,CHICKEN/FOWL,gu,,
044,"FRY, TO BAKE IN ASHES, TO","kanja, ton i tu",,
045,"GIVE, TO","papa, tataa",,
046,"GO, WALK, TO",ʃene,,
047,GRASSHOPPER,basu,,
048,"GROW, BECOME STRONG, TO","moro, imu jarja",,
049,GUINEA-FOWL,ganja,,
050,HEAD,ka:muru,,
051,HEART,dimu,,
052,HEAVY,luru,,
053,HOE: CULTIVATE,komo,,
054,"KILL, TO",wolo,,
055,"LEG, FOOT",gbuu,,
056,LEOPARD (‘PANTHER’),mu-biri,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",non sula,,sun jiru
058,"LICK, TO",tu,,
060,MEAT,njam; *ŋam (n-gam?),,
061,MOULD TO,maa,,
062,"MOUNT, TO",jewe,,
063,NAME,lulu,,
064,NIGHT: DAY OF 24 HOURS,duhu,,
065,FAN PALM (BORASSUS AETHIOPUM),baran,,
065.1,OIL PALM (ELAEIS GUINEENSIS),baran,,
066,PERSON,ma-pina; *i-jam,,(i-jal?)
067,"PIG (DOMESTIC, WILD)","*ʧumu, *ʧumu swoa",,
068,"PRESS, SQUEEZE OUT, MILK","danja, muru suwa (suwa = breast)",,
069,QUARREL,loa loa *luhwa,"V, N",
071,"REFUSE, RETAIN, TO","menge, ninji ji",,
072,"RESEMBLE, BE EQUAL TO",pura,,
073,ROAD: PATH,ʤere,,
074,"ROAST ON COALS, TO",ton i kala,,
075,"ROT, TO",rumu,,
076,RUBBISH-HEAP,*mur bum; kaatatull,,
077,SEND: WORK,tumu,,*pa ʧumu
079,"SEW, TO",soro,,
080,"SHINE, BE LIGHT, BE WHITE TO",bunbn,,*puhi
081,SING,maa ʤele,,
082,"SKIN, HIDE, BARK","*nku; kaagu, *kanku, zum guni; *ngoro",,
083,SMELL (OF): SMELL (TR.),"*ngiʃi, *who ngiʃi",,
084,SNAKE,joo,,
085,SONG,ʤele,,
086,"SPEAK, TO",lo:lo:,,
087,TO SPIT,ta  titat,,
088,"SPREAD IN SUN TO DRY, TO",jaʃi misa ne jumu,,
089,"STICKY, TO BE",liglig,,
090,"STONE, ROCK",ta *kohta,,
091,TAKE OUT OF: EMPTY,tolo mwa,,
092,THING,gima,,
093,"TONGUE, LANGUAGE","lasu, *lasu",,
094,TOOTH,jirju,,
095,TORTOISE,kulok,,
096,TREE,guni,,
097,TWIN,muna pwasa,,
098,WANT (DESIRE): LACK SEEK,"*nʤele, *param, * wpeʔe",,
099,WAR,loabura,,
100,WATER,*mukru,,
101,WING,kikawu,,
102,"WOMAN, WIFE","*bamam, *mam",,
103,ONE,moʔon,,
104,TWO,mari,,
106,FOUR,jinu,,
107,FIVE,tonnu,,
108,SIX,"tanza,*toŋ-mom",,
109,SEVEN,tanzamari,,
110,EIGHT,janga,,
111,NINE,tinʤinu,,
112,TEN,lum,,
113,FIFTEEN,lum kuni tonnu,,
114,TWENTY,lum mari,,
115,HUNDRED,lum gun lum,,
115.1,TWO HUNDRED,*ʃere barin,,
116,FOUR HUNDRED,lum gun lum gbaa ji nu,,
117,THOUSAND,lum gum lum gbaa lum,,

