BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,bì-námá,,
004,ARROW,*wira,,
005,ASHES,ǹ-tó,,
010,BELLY,à-púrú,,tì-púrú
011,BITE,ròmá,V,
014,CALABASH,è-só,,ǹ-
016,CHARCOAL,tèéné,,
017,CHILD,vàná,,
018,COME OUT,sùrú,,
019,"COOL, BE(COME) TO",mà-ʃámmó,,
022,COW/CATTLE,*bi-rare,,
025,"DANCE, TO",gə̀tí+à-mízá,,
026,DEPTH,ò-jóó,,
027,DIE: DEATH,wńə́,,
028,"DIVIDE, SHARE OUT, TO",gwàrsó; gwàrá,,
030,"BECOME DRY, TO",wə̀jə́,,
031,EAR,o-téŋé,,te-
032,"EAT, TO",ùʃú,,
033,EGG,rà-ŋwá,,à-ŋwá
034,ELEPHANT,*bi-ro,,
035,"EXTINGUISHED, BE TO",bìʃí,,
036,EYE,rì-ʤì,,à-
037,"FALL, TO",rìzí,,
038,"FAT, OIL, GREASE",*tuninge,,
039,FEAR,ì-ìwí,,
040,FEMALE,ù-wáí,,
042,FOREST (BUSH),*kurmi (H.),,
043,CHICKEN/FOWL,bè-tókóró,,
045,"GIVE, TO","-ɲé, ʃé",,
046,"GO, WALK, TO","ŋá:, ǹˋdó",,
047,GRASSHOPPER,bì-ɲúŋ,,
048,"GROW, BECOME STRONG, TO",bàré,,
049,GUINEA-FOWL,*bire,,
050,HEAD,rè-té,,à-
051,HEART,rè-ró,,sè-
053,HOE: CULTIVATE,vàrá,,
055,"LEG, FOOT",ù-búná,,tì-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","tèté, rò-ó (n.)",,
060,MEAT,bì-námá,,ì-
061,MOULD TO,píí,,
062,"MOUNT, TO",ŋìná,,
063,NAME,ri-ʤí,,si-
064,NIGHT: DAY OF 24 HOURS,à-tíjə̀,,tì-tíjə̀
066,PERSON,ò-nó,,à-
067,"PIG (DOMESTIC, WILD)","à-ládè, bì-raŋá",,tì-
068,"PRESS, SQUEEZE OUT, MILK",pìríkí,,
069,QUARREL,úzà ùkárâ ù-kárá,"V, N",
070,RAPHIA PALM,**rì-géŋ,,sì-
071,"REFUSE, RETAIN, TO",gə̀jí,,
072,"RESEMBLE, BE EQUAL TO","ìnkínə́ nan, wàná gár nan  ,",,
073,ROAD: PATH,u-rúnná,,ti-
074,"ROAST ON COALS, TO",díʃì,,
075,"ROT, TO",úʃù,,
076,RUBBISH-HEAP,u-gàɲé,,tì-
077,SEND: WORK,-tùmá ì-túmá,,
079,"SEW, TO",dùzá; pí:,,
080,"SHINE, BE LIGHT, BE WHITE TO",rùntú,,
081,SING,gùsá (à-mízá = song),,
082,"SKIN, HIDE, BARK","ri-kaza, ò-vókóró ò-ɲópó, ù-vílààré",,tè-
083,SMELL (OF): SMELL (TR.),"ú-ɲà, kúrú",,
084,SNAKE,"bù-wá, o-néné",,i-; te-
085,SONG,à-mízá,,
087,TO SPIT,ʧàtá  tààé,,
088,"SPREAD IN SUN TO DRY, TO",nàsá,,
090,"STONE, ROCK",rì-tántálé;,,tè-;
092,THING,è-mé,,
093,"TONGUE, LANGUAGE","lèléllèn, rè-léllén",,
094,TOOTH,bi-iní,,ti-
096,TREE,ù-títí,,tì:tí
097,TWIN,ì-bárá,,bì-
098,WANT (DESIRE): LACK SEEK,"bàrsá, nə̀ə̀rə́",,
100,WATER,màɲí,,
102,"WOMAN, WIFE","ù-wáí, ú-wáí",,"à-, à-"
103,ONE,díŋkà; ù-ŋ̀ŋínì,,
104,TWO,-rèèpó,,
106,FOUR,nà:zé,,
107,FIVE,ʃí:bì,,
108,SIX,tá:sè ~tà:sé,,
109,SEVEN,súnà:ré,,
110,EIGHT,ùrú,,
111,NINE,tò:rêj,,
112,TEN,bìtú:rú; rúkúrí,,
115,HUNDRED,rì:mú,,

