BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,bɔu-tsu; un-tse,,
007,"BAD (BE), TO",bibi; sawa,,
009,BEG (ASK FOR S.T.),(nde) bu:gam,,
010,BELLY,i-fu; i-refu,,
014,CALABASH,i-nja; nja:so,,
022,COW/CATTLE,indo neindo (cf. indo nɔntse),,
027,DIE: DEATH,m-fulɛ,,
030,"BECOME DRY, TO",bunɛ,,
031,EAR,"a-thu, a-tke",,
032,"EAT, TO",n-diʧi:,,
033,EGG,a-kife,,
036,EYE,a:ʃi,,
037,"FALL, TO",ŋ-gbe:gbe,,
043,CHICKEN/FOWL,i-fu; i-fe,,
046,"GO, WALK, TO",n-diso:,,
050,HEAD,"i-txi, i-tki",,
054,"KILL, TO",bo:a:m,,
055,"LEG, FOOT",a-ʧiɔu,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",n-doi ʃe,,
061,MOULD TO,*mŋi,,
063,NAME,*è-bɛ̃̀,,
064,NIGHT: DAY OF 24 HOURS,"ú:-tsutsu, ú-kɛ",,
065,FAN PALM (BORASSUS AETHIOPUM),kwákwà,,
065.1,OIL PALM (ELAEIS GUINEENSIS),kwákwà,,
066,PERSON,*ì-ngje,,
067,"PIG (DOMESTIC, WILD)","*jìgò, *á-ʤiʤi",,
069,QUARREL,*wà *éé-vẽ́,"V, N",
071,"REFUSE, RETAIN, TO",se,,
072,"RESEMBLE, BE EQUAL TO",*dzu,,
073,ROAD: PATH,*ù-fɛ),,
074,"ROAST ON COALS, TO",*fko,,
075,"ROT, TO",*fkã̀,,
077,SEND: WORK,*tkũ *à-tsũ̀-vò,,
078,"TRAP, TO SET A",*tká á-ʃó,,
079,"SEW, TO",ndúxo:am; *hò,,
080,"SHINE, BE LIGHT, BE WHITE TO","*ta, átintɛ̃ neitɛ; *te,",,
081,SING,*to,,
082,"SKIN, HIDE, BARK","í-gbɔ; *ì-kpo, *ù-hù",,
083,SMELL (OF): SMELL (TR.),*fkɛ̃̀ ehwɛ̃̀,,
084,SNAKE,*u-vgĩ́,,
085,SONG,*ù-kɛ̃̀,,
086,"SPEAK, TO",*ɲo; *u-bgẽ̀,,
088,"SPREAD IN SUN TO DRY, TO",*fẽ́,,
090,"STONE, ROCK",*á-kɛ; *a̍-kjẽ́,,
092,THING,*ì-jì,,
093,"TONGUE, LANGUAGE",í-dɛ̃ íri-dɛ; *e-dɛ̃́,,
094,TOOTH,*a̍-bɔ̃́,,
095,TORTOISE,*á-kárábo,,
096,TREE,ú-ti; *ù-ti,,
098,WANT (DESIRE): LACK SEEK,"*ʧɔ̃’, *fṹ ni dè",,
099,WAR,*e-ká,,
100,WATER,*nìbɛ̃’,,
101,WING,*a̍-hũ ítsò,,
102,"WOMAN, WIFE","bɔ́u-ndo, u-wó",,í-; ba u-ndó
103,ONE,ú-nje,,
104,TWO,í-fa,,
106,FOUR,í-ni,,
107,FIVE,"í-txu, í-tkè",,
108,SIX,í:-tinje; í:-tinjɛ,,
109,SEVEN,í:-tafa,,
110,EIGHT,iɪ́:-tita,,
111,NINE,í:tíní,,
112,TEN,"ú-bo, bo",,
113,FIFTEEN,"bo-txítxu, bɔ́tki:tkè",,
114,TWENTY,í-nduṍ:nje; í-ndu:jɛ,,
117,THOUSAND,*ì-ndge  ì-tkũ bgu ù-bo,,

