BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,n-nyam,,
003,ARMPIT,a-phá,,
004,ARROW,a-bara,,
005,ASHES,n-tsoŋ,,
006,ASK (A QUESTION),phom,,
007,"BAD (BE), TO",bephe,,
008,BEAN,ton,,
009,BEG (ASK FOR S.T.),ro,,
010,BELLY,buu-,,
011,BITE,tente,V,
012,BUFFALO,a-randoŋ a-haj,,
013,"BUILD, TO (CF. SEW)",lol,,
014,CALABASH,kereŋ,,
016,CHARCOAL,hwel,,
017,CHILD,nwon,,
018,COME OUT,wuru,,
019,"COOL, BE(COME) TO",ʧen-ʧeŋ,,
020,CORPSE,kom,,
021,COUNT: DRAW A LINE,"toŋ, ha laj (H.)",,
022,COW/CATTLE,a-randoŋ,,
023,CRAB,gine,,
024,CROCODILE,tselem,,
025,"DANCE, TO","jel  ʃam, ʃam",,
026,DEPTH,kjukjum,,
027,DIE: DEATH,ku,,
028,"DIVIDE, SHARE OUT, TO",hosop,,
029,"DRAW (WATER), TO",toŋne,,
030,"BECOME DRY, TO",howo,,
032,"EAT, TO",re,,
033,EGG,gep,,
034,ELEPHANT,m-bwini,,
035,"EXTINGUISHED, BE TO",phoo,,
036,EYE,wri-se,,
037,"FALL, TO",hwoh,,
038,"FAT, OIL, GREASE",noí,,
039,FEAR,n-nik (?),,
040,FEMALE,a-kuk,,
041,FIREWOOD,tson,,
042,FOREST (BUSH),haj,,
043,CHICKEN/FOWL,tsoro,,
044,"FRY, TO BAKE IN ASHES, TO",halaŋ,,
045,"GIVE, TO","naŋ, naŋne bú",,
046,"GO, WALK, TO","ʧwi, hjel",,
047,GRASSHOPPER,sok,,
048,"GROW, BECOME STRONG, TO",je e hwet,,
049,GUINEA-FOWL,ntsek,,
050,HEAD,to,,
051,HEART,wrai,,
052,HEAVY,rie-tik,,
053,HOE: CULTIVATE,hap,,
055,"LEG, FOOT",tswa,,
056,LEOPARD (‘PANTHER’),tsoj,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","lal, sine, wumna",,
058,"LICK, TO",lelem,,
060,MEAT,nwam,,
061,MOULD TO,phoset,,
062,"MOUNT, TO",wara,,
063,NAME,rwek,,
064,NIGHT: DAY OF 24 HOURS,"tuk, bwei",,
065,FAN PALM (BORASSUS AETHIOPUM),*tsol,,
065.1,OIL PALM (ELAEIS GUINEENSIS),*tsol,,
066,PERSON,nji,,
067,"PIG (DOMESTIC, WILD)","alade, *za",,
068,"PRESS, SQUEEZE OUT, MILK","phik, phii",,
069,QUARREL,wrhen; *ʃisim *ʃisim,"V, N",
070,RAPHIA PALM,*tsok,,
071,"REFUSE, RETAIN, TO","baraj, bos",,
072,"RESEMBLE, BE EQUAL TO",ate,,
073,ROAD: PATH,kjine,,
074,"ROAST ON COALS, TO",sorok,,
075,"ROT, TO",phulem,,
076,RUBBISH-HEAP,fum; *pwilem,,
077,SEND: WORK,tom,,tome
078,"TRAP, TO SET A",ten wrah,,
079,"SEW, TO",ton,,
080,"SHINE, BE LIGHT, BE WHITE TO","tol, jendje, *lala",,
081,SING,jaŋne hjwel,,
082,"SKIN, HIDE, BARK",huhu,,*bes
084,SNAKE,zó,,
085,SONG,hjwel,,
086,"SPEAK, TO",bol,,
087,TO SPIT,tuk-ke,,
088,"SPREAD IN SUN TO DRY, TO",*wal,,
089,"STICKY, TO BE",tapha-at,,
090,"STONE, ROCK",faŋ,,
091,TAKE OUT OF: EMPTY,tul,,
092,THING,kon,,
093,"TONGUE, LANGUAGE","lem, ten",,
094,TOOTH,zine,,
095,TORTOISE,kuradok,,
096,TREE,hwon,,
097,TWIN,non-phali-,,
098,WANT (DESIRE): LACK SEEK,"wos; *sim, *saŋ, *tok",,
099,WAR,tsom (?),,
100,WATER,*nen,,
101,WING,ba-at ( -ut)?,,
102,"WOMAN, WIFE","*kuk, *kuk",,
103,ONE,*dan,,
104,TWO,phá,,
106,FOUR,nwas,,
107,FIVE,wéé,,
108,SIX,dan,,
109,SEVEN,nita,,
110,EIGHT,naras,,
111,NINE,duwujeŋ,,
112,TEN,duwubo,,
113,FIFTEEN,duwubo ne fewi,,
114,TWENTY,wubo fwá,,
115,HUNDRED,siphiri,,
116,FOUR HUNDRED,siphiri nwas,,
117,THOUSAND,siphiri duwubo,,

