BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ɲ̀-ɲàm,,ù-
003,ARMPIT,ù-gbâb,,à-
005,ASHES,à-tɔ̂ŋ,,
006,ASK (A QUESTION),bîb,,
007,"BAD (BE), TO",*ìbê’bê,,
008,BEAN,,,àròbí
009,BEG (ASK FOR S.T.),*lɛ̂m; *gɔ̀rî,,
010,BELLY,à-là,,
011,BITE,lôm,V,
012,BUFFALO,ɱ̀-fóŋ,,ù-
014,CALABASH,"ǹ-tòg, *m̀-kpɛ̀",,ù-; ù-
015,CARVE,*rīì,,
016,CHARCOAL,*ǹ-ʃə́ránʃí,,
017,CHILD,m̀-mɔ̌n,,à-bɔ̌n
018,COME OUT,ʤôg,,
019,"COOL, BE(COME) TO",à-lùg; *bɛ̀m,,
020,CORPSE,*ŋ̀-kúnɛ̀,,
021,COUNT: DRAW A LINE,"fàlî, *tɨ́l",,
023,CRAB,í-shɨ́kàl,,á-
025,"DANCE, TO","bîn, *ì- bîn",,à-
026,DEPTH,*àdòljɛ̂,,
027,DIE: DEATH,"kpɔ̂, *ì-kû",,
028,"DIVIDE, SHARE OUT, TO",bàgî,,
029,"DRAW (WATER), TO","*trá, *tóg",,
030,"BECOME DRY, TO",jôm,,
031,EAR,ù-tôŋ,,à-
032,"EAT, TO",lî,,
033,EGG,í-ʤǐ,,á-
034,ELEPHANT,ɲ̀-ʤɔ̀g,,ù-
035,"EXTINGUISHED, BE TO",nîm,,
036,EYE,ì-mîr,,à-
037,"FALL, TO",gbɔ̀ɔ̂,,
038,"FAT, OIL, GREASE","à-fɔ̂m, à-kúr",,
039,FEAR,*ù-bɔ̀l,,
040,FEMALE,*ǹnɛ̀ŋ-kál,,àbà-
041,FIREWOOD,ì-kón,,ŋ̀-
042,FOREST (BUSH),*ì-mɛ̂r,,à-; ì-kól
043,CHICKEN/FOWL,ŋ̀-kɔ̌g  ~  -kɔ̀gí,,ù-
044,"FRY, TO BAKE IN ASHES, TO",kâŋ,,
045,"GIVE, TO","*kâr, *bàgî",,
046,"GO, WALK, TO","*ʃɔ̀ŋ, ʤɛ̀nî",,
047,GRASSHOPPER,*ígbɔ́,,á-
048,"GROW, BECOME STRONG, TO",*gǎà (!),,
050,HEAD,ì-ʃî,,à-
051,HEART,ì-tém,,ǹ-
052,HEAVY,*íkí’ílóp,,
053,HOE: CULTIVATE,"kpâŋ, tâ",,
054,"KILL, TO",jôl,,
055,"LEG, FOOT",ì-kpàd,,à-
056,LEOPARD (‘PANTHER’),ŋm̀-gbɛ̀,,à-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nɔ̀ŋî,,lâl
058,"LICK, TO",*lə̂p,,
060,MEAT,ɲ̀-ɲàm,,
061,MOULD TO,mɔ̀ŋî,,
062,"MOUNT, TO",jû,,
063,NAME,m̀-bèŋ,,à-
064,NIGHT: DAY OF 24 HOURS,"à-tú, ù-fôfò",,a -
065,FAN PALM (BORASSUS AETHIOPUM),"ù-bɪ̂r, í-kòrò-ŋ̀kó",,"m̀-, à-"
065.1,OIL PALM (ELAEIS GUINEENSIS),"ù-bɪ̂r, í-kòrò-ŋ̀kó",,"m̀-, à-"
066,PERSON,ǹ-nɛ̀,,à-
067,"PIG (DOMESTIC, WILD)","ú-kɔ̀gbɔ́, ŋ̀-gǒm",,"á-, ù-"
068,"PRESS, SQUEEZE OUT, MILK","**ɲɛ̀dî, kâm",,
069,QUARREL,*tàŋî *ń-tàŋí,"V, N",
070,RAPHIA PALM,*ǹ-dɛ̀ŋ,,
071,"REFUSE, RETAIN, TO",tɛ̂n,,
072,"RESEMBLE, BE EQUAL TO","fɔ̂ŋ, *krɛ̀dɛ̀dɛ̀",,
073,ROAD: PATH,*m̀-bár,,
074,"ROAST ON COALS, TO",*jɔ̌ɔ̀,,
075,"ROT, TO",bɔ̀lî,,
076,RUBBISH-HEAP,**ì-kún á-ŋ́-kúr,,à-
077,SEND: WORK,*tôm í-fáŋ,,ɱ´-
078,"TRAP, TO SET A",*róg íkpàk,,
079,"SEW, TO",kôr (ʤɪ̀mî = stab),,
080,"SHINE, BE LIGHT, BE WHITE TO",jâ,,**bâr
081,SING,kɔ̂n,,
082,"SKIN, HIDE, BARK","ŋ̀-gòbʤì, * ŋ̀-gò (ɲàm), ì-kpág",,"à, à-, à-"
083,SMELL (OF): SMELL (TR.),"**jû,jûŋ",,
084,SNAKE,ɲ̀-ɲɔ̂,,ù-
085,SONG,*ì-bɛ̀m,,à-
086,"SPEAK, TO",bôŋ; **tɔ̀rî; **kâl,,
087,TO SPIT,fɪim; **ʃɔ̂,,
088,"SPREAD IN SUN TO DRY, TO",bân; **jàlî,,
089,"STICKY, TO BE",**lâk-,,
090,"STONE, ROCK",** m̀-mɔ́n-’tál ** ù-tál,,à-bɔ́n-’tál à-
091,TAKE OUT OF: EMPTY,*jègî; *tâp ʃɔ̀ŋ; **jâŋ,,
092,THING,ì-ʤôm,,à-
093,"TONGUE, LANGUAGE","í-rěb ~ -rèbí, *ì-bɔ̀k",,"á-, à-"
094,TOOTH,ì-lôl,,à-
095,TORTOISE,ŋ̀-kúl,,ù-
096,TREE,ì-té~ù-,,à-
097,TWIN,*ɲ-jáfél,,á-
098,WANT (DESIRE): LACK SEEK,"** ʃɛ̂b, ʤàŋî",,
099,WAR,í-tá,,ń-
100,WATER,à-lɪ́b,,
101,WING,ì-kpòŋmkpòŋ,,à-
102,"WOMAN, WIFE","nɛ̀ŋ-kál, ŋ̀-kál",,"àbà-, à-"
103,ONE,ɲ́ʤɨ́-rə́ŋ,,
104,TWO,í-bâl,,
106,FOUR,í-nî,,
107,FIVE,í-rɔ̂n,,
108,SIX,**ì-râ-rá,,
109,SEVEN,à-ɪɨmínî,,
110,EIGHT,**à-nɪ́g-’í-nî,,
111,NINE,**à-rə́m ‘í-gôl,,
112,TEN,í-gôl,,
113,FIFTEEN,í-kôr,,
114,TWENTY,í-tɪil,,à-
115,HUNDRED,**à-tɪ́l á-rɔ̂n,,
115.1,TWO HUNDRED,**à-tɪ́l í-gôl,,
116,FOUR HUNDRED,**ú-nɔ̀á-; ú-nɔ̀ ḿ-b-r̃́ə́ŋ,,
117,THOUSAND,á-nɔ̀ á-bâl ǹnɛ̀ à-tɪ́l í-gôl,,

