BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,nâ,,
003,ARMPIT,nə̀-ɣáplě,,
004,ARROW,nə̀-kɔ̀ŋ+kjít,,
005,ASHES,kfú,,
006,ASK (A QUESTION),lɔ́n,,
007,"BAD (BE), TO",kè-pɔ̀ŋ,,
008,BEAN,mə̀-kʊ́,,
010,BELLY,nə́-pə̂m,,
011,BITE,nə́m,V,
012,BUFFALO,nát,,
014,CALABASH,tiə́,,
015,CARVE,ká,,
017,CHILD,mɔ́,,
018,COME OUT,cʃwɛ̀zɛ́,,
019,"COOL, BE(COME) TO",‘fé,,
021,COUNT: DRAW A LINE,sáŋ,,
023,CRAB,ká,,kâŋkì
024,CROCODILE,ŋ-gǎ+ŋ-k£jì,,
026,DEPTH,nə́sí ~ nə́sî,,
027,DIE: DEATH,kfú,,
028,"DIVIDE, SHARE OUT, TO",ɣàbə́,,
030,"BECOME DRY, TO",sǎŋ,,
032,"EAT, TO",ʒɨ́ kwɛ́zɛ́,,
033,EGG,nə̀-pʊ̀,,
034,ELEPHANT,ʃiə́,,
035,"EXTINGUISHED, BE TO",pègè,,
036,EYE,mɔ́-’lég’,,
038,"FAT, OIL, GREASE",mə̀-wɛ́t,,
043,CHICKEN/FOWL,mɔ̂ŋ-gáp,,
045,"GIVE, TO",ɣá,,
046,"GO, WALK, TO",ɣɨ́ něn,,
047,GRASSHOPPER,ŋ̀gɥímɛ́,,
048,"GROW, BECOME STRONG, TO",sá’(á),,
049,GUINEA-FOWL,ŋgâʃɨ́ŋ,,
050,HEAD,tó,,
051,HEART,tɨ́jm,,
052,HEAVY,ɲ́ɟiɛ́t,,
053,HOE: CULTIVATE,zɨ́’ɨ́,,
055,"LEG, FOOT",kô,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nɔ̌nɔ̀né,,
058,"LICK, TO",pě,,
060,MEAT,m̀-bàp (T?),,
061,MOULD TO,pɔ́:,,
063,NAME,légʔ,,
065,FAN PALM (BORASSUS AETHIOPUM),tɪnətɪ̀ə̀,,
065.1,OIL PALM (ELAEIS GUINEENSIS),tɪnətɪ̀ə̀,,
066,PERSON,ŋʊi,,
067,"PIG (DOMESTIC, WILD)",nzínǎ,,
068,"PRESS, SQUEEZE OUT, MILK","nɔʔɔ́, səgə, nə̀-pɪ́",,
071,"REFUSE, RETAIN, TO","làʔné  ɑ, tsɛ̀t(ə̀)",,
072,"RESEMBLE, BE EQUAL TO",ʔ fi,,
073,ROAD: PATH,se’n-dóŋ,,n-
074,"ROAST ON COALS, TO",káŋ,,
075,"ROT, TO",liə,,
077,SEND: WORK,to:,,
079,"SEW, TO",tá,,
080,"SHINE, BE LIGHT, BE WHITE TO",ŋwa̍ŋé,,ˋfúg-
082,"SKIN, HIDE, BARK",ŋ́-gúbˉ,,
083,SMELL (OF): SMELL (TR.),lɛmté,,
084,SNAKE,´nɔ́,,
087,TO SPIT,twe’gé,,
090,"STONE, ROCK",ŋgɔ̂ʔ,,
093,"TONGUE, LANGUAGE",lɪm,,
094,TOOTH,nə̀sɔ̀ŋ,,
095,TORTOISE,cʃýmǎŋkɔ̀ ʔ,,
096,TREE,tɪ́,,
097,TWIN,ta̍ʔnə̀-fágʔ,,
098,WANT (DESIRE): LACK SEEK,kɔ̌ŋ,,
101,WING,nə́-pâp,,
102,"WOMAN, WIFE",see FEMALE,,
104,TWO,jé-pá,,
106,FOUR,jénə́kwǎ,,
107,FIVE,jé-tâ,,

