BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,i-zɑ́ʃì,,
005,ASHES,kwúlɑ̀,,
007,"BAD (BE), TO",íʃòi mó’,,
010,BELLY,ù-bù,,
011,BITE,kwú,V,
017,CHILD,úmɛ́’ʃɛ́rí,,
019,"COOL, BE(COME) TO",kítùmò,,
021,COUNT: DRAW A LINE,wavimà,,
025,"DANCE, TO",ɛ́-nɛ̀,,
027,DIE: DEATH,é-kpómò,,
030,"BECOME DRY, TO",ʃírìmà,,
031,EAR,á-lù,,
032,"EAT, TO",rí,,
033,EGG,kwɑ’-ʃi,,a̍-
034,ELEPHANT,ìn-ʤi,,
036,EYE,kwú-ji,,é-
037,"FALL, TO",tàmà; kpɛʤi,,
038,"FAT, OIL, GREASE",a̍-fjà,,
039,FEAR,ì-ji,,
042,FOREST (BUSH),"ɑ́-kwhú, kwó-kátá",,
043,CHICKEN/FOWL,ɛ̀-nu,,
045,"GIVE, TO",tó (sg.),,kwú (pl.)
046,"GO, WALK, TO","-rímò, zɛmà",,
050,HEAD,ré-ʃí,,
051,HEART,ì-dù,,
052,HEAVY,ɑ́-lú,,
053,HOE: CULTIVATE,βú,,
054,"KILL, TO",m-gbɛ́ ~ ŋ-,,
055,"LEG, FOOT","kwɑ́lɛ́, kwò-dàba̍",,à-
056,LEOPARD (‘PANTHER’),ì-ʧe,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","n:ɑ’mà, kpoŋdò (v.) oŋdò (n.)",,
060,MEAT,ì-vje,,
063,NAME,ɛ́njí,,
064,NIGHT: DAY OF 24 HOURS,"ú-thú, ɑ̀-nù",,
066,PERSON,ón-zù,,e’n-zù
068,"PRESS, SQUEEZE OUT, MILK",phíɾì,,
073,ROAD: PATH,ɑ’guzɛ,,
074,"ROAST ON COALS, TO",vjé,,
075,"ROT, TO",ivumà,,
079,"SEW, TO",gɑ́,,
080,"SHINE, BE LIGHT, BE WHITE TO",khìɾu,,
081,SING,so+ámú = sámú,,
082,"SKIN, HIDE, BARK","kwhúkpòŋgwɛ́ŋú, kwhukwhù; ékwhù; kwhùkwhúŋgù",,
083,SMELL (OF): SMELL (TR.),phòmbɑ,,
084,SNAKE,ɑɑ:kwhu,,
085,SONG,ámú,,
086,"SPEAK, TO",zɑ,,
087,TO SPIT,fɑ́  ˋthɛ̀ (ɑ̀thɛ̀),,
090,"STONE, ROCK",kwhóʧi’,,
093,"TONGUE, LANGUAGE",ɑthíjè,,
094,TOOTH,ɛ́-ɲì,,
096,TREE,kwhúwɛi,,
100,WATER,e’m-bí’thà,,
101,WING,é-khówó,,
102,"WOMAN, WIFE","ó-khokpàì, ókho",,
103,ONE,kwhònzé,,
104,TWO,e’phò,,
106,FOUR,endo,,
107,FIVE,ɛ́lɑ,,
112,TEN,ŋgwuwó,,

