BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,i-nina-ʒu,,
003,ARMPIT,u-ko-ngba,,
005,ASHES,in-turu,,
006,ASK (A QUESTION),ʒi,,
007,"BAD (BE), TO",danda,,
008,BEAN,u-kje,,
010,BELLY,i-ne,,
011,BITE,ta,V,
012,BUFFALO,i-jar,,
014,CALABASH,a-gbugba,,
015,CARVE,a-sii,,
017,CHILD,u-vuvur,,
018,COME OUT,hwuʒu,,
021,COUNT: DRAW A LINE,ble,,
023,CRAB,i-kà,,
024,CROCODILE,a-kru,,
025,"DANCE, TO",gurun  n-ʤa,,
027,DIE: DEATH,a-ku,,
028,"DIVIDE, SHARE OUT, TO",ga,,
029,"DRAW (WATER), TO",*ʒu,,
030,"BECOME DRY, TO",á-kuru,,
031,EAR,**u-tu,,
032,"EAT, TO",ri,,
033,EGG,i-nhe,,
034,ELEPHANT,*i-jar,,
035,"EXTINGUISHED, BE TO",na doo,,
036,EYE,i-ʃiʃi,,
038,"FAT, OIL, GREASE",a-hihi,,
039,FEAR,i-sisu,,
040,FEMALE,u-numba,,
041,FIREWOOD,inkinkru,,
042,FOREST (BUSH),*anɣiʤi,,
043,CHICKEN/FOWL,i-viko,,
045,"GIVE, TO",numá; niga,,
046,"GO, WALK, TO","kuma, a-zir",,
047,GRASSHOPPER,un-gá,,
048,"GROW, BECOME STRONG, TO",afru,,
049,GUINEA-FOWL,i-tsi,,
050,HEAD,i-tu,,
051,HEART,i-sisur,,
052,HEAVY,arji (sp.?),,
053,HOE: CULTIVATE,akla-dó,,
055,"LEG, FOOT",u-zá,,
056,LEOPARD (‘PANTHER’),i-ʧe,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",ʤikru,,
058,"LICK, TO",irje (sp.?),,
060,MEAT,ɪ̀-níná,,
061,MOULD TO,ná,,
062,"MOUNT, TO",hṹ,,
063,NAME,ì-sà,,à-
064,NIGHT: DAY OF 24 HOURS,"ì-bìʧù, **ʒi-bar",,
065,FAN PALM (BORASSUS AETHIOPUM),"ì-ɽì,ì-ʃɪ́r",,"ì-ɽí,í-"
065.1,OIL PALM (ELAEIS GUINEENSIS),"ì-ɽì,ì-ʃɪ́r",,"ì-ɽí,í-"
066,PERSON,ù-nɪ̀ʃɪ̀r,,à-
067,"PIG (DOMESTIC, WILD)","à-lɛ́dɛ̀, à-dzə̀; à-dzù",,"ànà-, ànà-"
068,"PRESS, SQUEEZE OUT, MILK",hĩ́,,
069,QUARREL,ì-ví ì-ví,"V, N",
071,"REFUSE, RETAIN, TO","kà, *duma",,
072,"RESEMBLE, BE EQUAL TO","ʒúma̍, ndɔ́",,
073,ROAD: PATH,à-ŋkɔ̀á-ŋkɔ́,,
074,"ROAST ON COALS, TO",hə̃́,,
075,"ROT, TO",bó,,
076,RUBBISH-HEAP,í-títùɽ,,
077,SEND: WORK,"túù-n,dú",,í-ndù
078,"TRAP, TO SET A",tir tárkɔ̀ (n. = H.),,
079,"SEW, TO",yàr,,
080,"SHINE, BE LIGHT, BE WHITE TO","lá, kúklá",,
081,SING,dá sár,,
082,"SKIN, HIDE, BARK","ù-ŋgákpá, à-kpúkpúlà",,ɪ̀-ŋgàkpá
084,SNAKE,ì-wá,,ànì-
085,SONG,ù-sár,,
086,"SPEAK, TO",rɛ́; le; da,,
087,TO SPIT,ʤú  ántɪ́ntɛ́,,
088,"SPREAD IN SUN TO DRY, TO",là,,
089,"STICKY, TO BE",à-gã̀,,
090,"STONE, ROCK",ɪ̀-ŋgbítá,,
091,TAKE OUT OF: EMPTY,káhɽɛ̀,,
092,THING,ɪ̀-ŋkɪ́ndɪ́r,,ànɪ̀-
093,"TONGUE, LANGUAGE","ì-ɽí ɽí, ù-ɽɛ́",,"ì-ɽí ɽì, à-"
094,TOOTH,ɪ̀-ŋjɪ̀r,,à-
095,TORTOISE,ì-klágbɔ̀ànì-,,
096,TREE,ù-ŋkúŋkúr,,ɪ̀-
097,TWIN,à-hə̃́,,
098,WANT (DESIRE): LACK SEEK,"só (H.?), ɔ́",,
099,WAR,ìté-kú,,ì-
100,WATER,à-mùsɪ́rɪ́,,
101,WING,ú-ŋgbá,,á-
102,"WOMAN, WIFE",ì-jàmbà,,ámbá
103,ONE,jíɽɪ́,,
104,TWO,há,,
106,FOUR,nás; nə̃́,,
107,FIVE,kɥí,,
108,SIX,táánɪ,,
109,SEVEN,tááŋgbá,,
110,EIGHT,tándàr,,
112,TEN,wúr (7 tsɔ́ twelve),,
113,FIFTEEN,wúr nú kwí,,
114,TWENTY,íise’há,,
115,HUNDRED,àjɪ̀rjɪ́r,,
116,FOUR HUNDRED,àjɪ́rnə̃̀,,
117,THOUSAND,àjɪ́r wúr,,

