BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,-ɲí,,-ɲí
003,ARMPIT,-tə̀ŋə̀+ɲí,,
004,ARROW,fì-n-ʧý’ə́,,mə̀-n-
005,ASHES,kə̀-búə́ ‘ʧə́,,
006,ASK (A QUESTION),mə̀-bí’í,,
007,"BAD (BE), TO",kə̀nó+bɯ́x,,
008,BEAN,-kúŋ,,-kúŋ
010,BELLY,-bùŋˋ,,
011,BITE,mə̀-lɔ́ŋ,V,
013,"BUILD, TO (CF. SEW)",mə̀-fìè,,
014,CALABASH,kə̀-tə́ŋ̀; kə̀-bà,,
015,CARVE,mə̀-kɔ́ŋˋ,,
016,CHARCOAL,bə̀-kə́-’wí,,
017,CHILD,wáŋ,,búŋ
019,"COOL, BE(COME) TO",mə̀-zə̀ŋ,,
020,CORPSE,jɛ́’-kxó,,
021,COUNT: DRAW A LINE,sɛ́-tə́,,
022,COW/CATTLE,fè-ŋ-kɔ́ʔ  ~  ɲì-fə̀-ŋ-kɔ́ʔ; m̀-bɔŋ,,
023,CRAB,-kə́ŋ,,
025,"DANCE, TO","mə̀-bɪ́ŋ (inf.), kə̀-bɪ́’ ŋ́",,bə̀-
026,DEPTH,ɣə́ʔ  ḿ’múʔ,,
027,DIE: DEATH,"mə̀-kúɔ̀, -kxò",,
028,"DIVIDE, SHARE OUT, TO",gìà-té,,
029,"DRAW (WATER), TO",mə̀-tsɔ́,,
030,"BECOME DRY, TO",-jɔ́ŋˋ,,
031,EAR,kə̀-tɔ́,,bə̀-
032,"EAT, TO",mə̀-zə́’ ə́,,
033,EGG,-ɣɔ́ŋ+ŋ̀-gù,,
034,ELEPHANT,kə̀-tàŋ,,bə̀-
035,"EXTINGUISHED, BE TO",mə̀-lýỳŋ,,
036,EYE,-sə́,,-sə́
037,"FALL, TO",mə̀-gù,,
038,"FAT, OIL, GREASE","fɔ́ŋ, mə̀-ɣwɔ́",,
039,FEAR,mə̀-faŋ̀ (inf.),,
040,FEMALE,jɛ̀kə́,,
041,FIREWOOD,ŋ̀-kâʔ,,
042,FOREST (BUSH),kfúɔ́; ŋ̀-kxá,,
043,CHICKEN/FOWL,ŋ̀-gû,,
045,"GIVE, TO",mə̀-kwâ,,
046,"GO, WALK, TO",gɛ́ ~ ɣɛ́,,mə̀-tɔ̀h
047,GRASSHOPPER,kə̀-ŋ-táŋá,,
048,"GROW, BECOME STRONG, TO",mə̀-tí’ ɛ́,,
049,GUINEA-FOWL,fì-ɲú+ŋ-’kúá,,
050,HEAD,kə̀-tɔ́,,bə̀-
051,HEART,fə̀ə́,,
052,HEAVY,dìì,,
053,HOE: CULTIVATE,mə́-lí’ ŋ́,,
054,"KILL, TO",mə̀-zə́’ə́,,
055,"LEG, FOOT",gvùɔ̀ + ɲì gwú’ɔ́,,
056,LEOPARD (‘PANTHER’),kə̀-bú’áŋ,,bə̀-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",síʔ (!),,mə̀-nɛ̀ʔə̀-tə̀
058,"LICK, TO",lý’ɣá,,
060,MEAT,ḿ-’bá,,
061,MOULD TO,mə̀-bɔ́ŋ,,
062,"MOUNT, TO",mə̀-kɔ́ʔ,,
063,NAME,-ʒí,,-ʒí
064,NIGHT: DAY OF 24 HOURS,"bə̀-túʔ, kə̀n-ʧə́, -fó",,bə̀-
066,PERSON,jí!ə́,,bɯ́!ɣ́
067,"PIG (DOMESTIC, WILD)",ŋ̀-kú+ɲà,,
068,"PRESS, SQUEEZE OUT, MILK","ʒíʔ (!), mə-ká!ŋ́",,
069,QUARREL,mə̀-tǽ!ǽ kə̀-ntǽ!ǽ,"V, N",
071,"REFUSE, RETAIN, TO",kwɛ͕́tɛ͕́,,
072,"RESEMBLE, BE EQUAL TO","mə̀-fù, mə́-kók",,
073,ROAD: PATH,-ʤə́,,
074,"ROAST ON COALS, TO",-túŋ,,
075,"ROT, TO",mə̀-fìà,,
077,SEND: WORK,mə̀-tɔ́ŋ fa; mə̀-fà (v.),,
078,"TRAP, TO SET A",mə̀-kɔ́ ʔ -ə̀tàŋ,,
079,"SEW, TO",mə̀-túŋ (!),,
080,"SHINE, BE LIGHT, BE WHITE TO",báŋ,,
081,SING,mə̀-ʒíə̀ŋ+ǹ-ʤìà,,
082,"SKIN, HIDE, BARK",m̀-búŋ+!ŋwú ʤɪ́ ŋ+fə̀-ká,,
083,SMELL (OF): SMELL (TR.),mə̀-lɥ@ í-tə́,,
084,SNAKE,-ʒùá!  ŋ́,,
085,SONG,ǹ-ʤìà,,
086,"SPEAK, TO",é (!),,
087,TO SPIT,mə̀-tə́ə̀,,
089,"STICKY, TO BE",(mə̀-zí’ír)?,,
090,"STONE, ROCK",ŋ̀-gɔ̀ʔ,,
091,TAKE OUT OF: EMPTY,"mə̀-fù, mə̀-ɣwæi",,
092,THING,kə́-fú!á,,bə́-
093,"TONGUE, LANGUAGE","kə̀-lí, kə̀-n-sé!é",,
094,TOOTH,-sɔ́,,
095,TORTOISE,fə̀-kúʔmə́-káŋ,,mə-
096,TREE,fə̀-káà,,
097,TWIN,-,,bə̀-ḿ-báà
098,WANT (DESIRE): LACK SEEK,"mə́-’kɔ́; mə̀-kɯ́ɯ̀, kíɛ́ (!)",,
099,WAR,-ʧùà,,
100,WATER,mʊ́,,
101,WING,kə̀-ví!ɛ́,,tə̀-
102,"WOMAN, WIFE",jɛ̀-kxə́,,bə̀-
103,ONE,mɔ́ ʔ,,
104,TWO,bùá,,
106,FOUR,kfə́! ə́,,
107,FIVE,tá!ŋ́,,
108,SIX,ʌ̀-tɔ̀ɔ́,,
109,SEVEN,mɔ̀ʔɔ́!+fɔ́ŋ,,
110,EIGHT,fɔ́ŋ,,
111,NINE,mɔ̀ʔ+ń-duŋ,,
112,TEN,vúŋˋ,,
113,FIFTEEN,ń-ʤúɔ̀+táŋˋ,,
114,TWENTY,mə̀-vúŋ+m̀-bùá,,
115,HUNDRED,bə̀-ɣɛ́ ʔ,,
116,FOUR HUNDRED,bə̀-ɣɛ́ʔ+kfɛ̀,,
117,THOUSAND,ŋ̀-kíɛ́+bə̀-ɣɛ́ʔ+bùá,,

