BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
084,SNAKE,ɲ̀-ɲuɔ̂,,ó-
085,SONG,*è-kuɔ̂n,,à-
086,"SPEAK, TO",də́g,,
087,TO SPIT,fʊ́m,,
088,"SPREAD IN SUN TO DRY, TO",bán; *já:rà,,
089,"STICKY, TO BE",*lègà,,
090,"STONE, ROCK",*è-tán,,á-
091,TAKE OUT OF: EMPTY,jíɣà,,
092,THING,ɲ̀-zûm,,à-ɲîm
093,"TONGUE, LANGUAGE","é-liíβə̀, *è-zə̀bá",,"á-, à-"
094,TOOTH,è-mə̂n,,à-
095,TORTOISE,*ékpə́ɣáŋkə̀n,,
096,TREE,é-tí,,ǹ-
097,TWIN,*áláfə́ná,,
098,WANT (DESIRE): LACK SEEK,*ǹ-síɛβà,,
099,WAR,è-tá,,ǹ-
100,WATER,à-lə́b,,
101,WING,é-kpʊ̀ŋ,,á-
102,"WOMAN, WIFE","niɛ̀ŋ-kán, ŋ̀-kán",,"àβà-, à-"
103,ONE,zízî,,
104,TWO,á-βân,,
106,FOUR,á-ɲiɛ̂,,
107,FIVE,á-dɔ̂n,,
108,SIX,*àsə́hàsà,,
109,SEVEN,i-zá,,
110,EIGHT,*ànígànî,,
111,NINE,*sîmà,,
112,TEN,wúβə́,,
113,FIFTEEN,mè-kúù,,
114,TWENTY,mè- tə̂n,,à-
115,HUNDRED,à-tə́n  à-dɔ̀n,,
115.1,TWO HUNDRED,é-guɔ̌r,,
116,FOUR HUNDRED,à-guɔ̀r à-dɔ̀n,,
117,THOUSAND,à-guɔ̀r à-dɔ̀n,,

