BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ɛ́-ríɛ́,,í-
003,ARMPIT,rì-vìávìà,,rà-
004,ARROW,rɛ̀-ʃà,,rà-
005,ASHES,rì-tìtɔ́,,rà-
006,ASK (A QUESTION),"və̀f (!), ú-və̀f (inf.)",,
007,"BAD (BE), TO",-bə̀là,,
008,BEAN,è-ʤè,,ì-
010,BELLY,rɛ́-mmɛ̀,,rá-
011,BITE,-ɗə̀m,V,
012,BUFFALO,ɛ̀-tə́m,,ì-
013,"BUILD, TO (CF. SEW)",ʧɛ́ŋ̀ (!); u-ʧɛ́ŋ (inf.),,
014,CALABASH,ù-gà,,ì-
016,CHARCOAL,"ì-kààlà, ì-kàl",,rà-; rà-
017,CHILD,ʃùɔ́ ~ ʃwàítí,,
018,COME OUT,ɟɟílì (!),,
019,"COOL, BE(COME) TO",-fùàlá,,
020,CORPSE,ù-ʃú,,ù-
022,COW/CATTLE,ɛ́-vúɔ́,,í-
023,CRAB,kɔ̀-kál,,rì-
024,CROCODILE,kí-kwù,,ʃú-
025,"DANCE, TO",tə̀m (!); ú-tə̀m,,
026,DEPTH,ʃɔ̀-ʤə́m,,
027,DIE: DEATH,"ʃʃè (!), rù-ʃʃé",,rà-
028,"DIVIDE, SHARE OUT, TO",tŋ́ŋɛ̀ (!); ú  tŋ́ŋɛ́ (inf.),,
030,"BECOME DRY, TO","-sɛ́r,  -kkà",,
031,EAR,kɔ̀-túɔ́ʔ,,rà-
032,"EAT, TO",ʤì (!); rə̀-ʤì (inf.),,
033,EGG,rɛ́-ʧɛ́rɛ,,rá-
034,ELEPHANT,é-njí,,í-
036,EYE,-líé,,rà-
037,"FALL, TO",ttɔ́ɔ̀ (!); uttɔ́,,
038,"FAT, OIL, GREASE","kɛ̀-tàr, ʃá-ńnɛ́",,"ʃɛ̀-, rí-"
042,FOREST (BUSH),rɛ̀-kɔ́r,,rà-
043,CHICKEN/FOWL,wà-á-kɔɔ,,ʃù-
045,"GIVE, TO",ɲɲíì (!); u ɲɲí,,
046,"GO, WALK, TO","mè (!); ú me, ʧɛ̀ (!); u cɛ́",,
048,"GROW, BECOME STRONG, TO",kà,,
049,GUINEA-FOWL,ɛ̀-kɔ̀ŋ,,ì-
050,HEAD,rɛ̀-tɔ̀rà-,,
051,HEART,ɔ̀-fífí,,ì-
052,HEAVY,rɛ̀-ɗɔ́f,,
053,HOE: CULTIVATE,kpàl (!),,
054,"KILL, TO",wɔ́ì (!),,
055,"LEG, FOOT",kì-kpɔ̀ì-,,ʃù-kpɔ̀
056,LEOPARD (‘PANTHER’),ɛ́-kpɛ̀,,í-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",míì (!); u míí ɗà (!); ú ɗa̍,,
060,MEAT,ɛ́-ríɛ́,,
062,"MOUNT, TO",tèrè  ú  téré,,
063,NAME,rɛ́-kɔl,,rá-
064,NIGHT: DAY OF 24 HOURS,"kɛ́-tm̀, rí-gwé",,"ʃɛ́-, -"
065,FAN PALM (BORASSUS AETHIOPUM),ʃò-ɗɗé,,rì-
065.1,OIL PALM (ELAEIS GUINEENSIS),ʃò-ɗɗé,,rì-
066,PERSON,ɔ́-nɔ́,,ʃá-
069,QUARREL,kɔ́-ɗɔ́ʔ,"V, N",rá-
071,"REFUSE, RETAIN, TO",u ví,,
073,ROAD: PATH,í-kpádrá,,"ɛ́-tək, -í-"
074,"ROAST ON COALS, TO",vùɔ̀f; ú vùɔ̀f,,
075,"ROT, TO",ddíjɛ̀,,
077,SEND: WORK,ʃɔ̀-tɔ́,,ì-tɔ́
080,"SHINE, BE LIGHT, BE WHITE TO",fààá,,
081,SING,róò (!),,
082,"SKIN, HIDE, BARK","ɛ̀-kpá  rɔ̀ɔ́r, kɛ̀kpákɛ̀rè",,ʃɛ̀kpáʃɛ̀rɛ̀
083,SMELL (OF): SMELL (TR.),"u-dʤóóm, jómòlò (!) u-jómóló",,
084,SNAKE,ʤɔ́ʔ,,ʤɔ́ʔ
086,"SPEAK, TO","u-ɗɗɔ́ʔ,  u-tór; ttɛ́ɛ̀",,
090,"STONE, ROCK",rɛ̀-tál,,rà-
092,THING,ɔ̀-vùɔ̀ʃɛ̀-vìɛ̀,,
093,"TONGUE, LANGUAGE","rɛ̀-ɗáʔ, kɔ́-ɗɔ́ʔ",,"rà-, rí-"
094,TOOTH,rɛ́-rár,,rá-
095,TORTOISE,ɛ́-kə̀l,,í-
096,TREE,kɛ̀-rɛ̀,,ʃɛ̀
098,WANT (DESIRE): LACK SEEK,ú-ɗɗəŋ,,
099,WAR,rɛ̀-kɔ́ŋ,,rà-
100,WATER,ʃá-ɲì,,rí-
101,WING,kí-víe’le,,ʃú-
102,"WOMAN, WIFE",ù-rá+gwá,,ʃə̀-rá+ʃá
103,ONE,kú-ńnɛ̀,,
104,TWO,kú-fá,,
106,FOUR,kú-ńnáŋ,,
107,FIVE,kù-ʃùɔ̀,,
108,SIX,br̀ánɛ̀,,
109,SEVEN,í-ná+mì+tìà,,
110,EIGHT,í-ná+mí*ná,,
111,NINE,ɔ̀sɛ́lɛ̀,,
112,TEN,ʤɔ̀f,,
113,FIFTEEN,ʤɔ̀f  ʃɛ́  kùʃùɔ̀; ʤɔ̀ʃɛ́  kùʃùɔ̀,,
114,TWENTY,rɔ̀-lə̀f,,
115,HUNDRED,rìlərɪkù-ʃùɔ̀,,

