BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,i-nama; i-daba (H.),,
003,ARMPIT,udubei,,
004,ARROW,i-kra,,
005,ASHES,u-toŋ,,
006,ASK (A QUESTION),u-runo,,
007,"BAD (BE), TO",bjebji,,
008,BEAN,i-ʤere,,
009,BEG (ASK FOR S.T.),u-soro,,
010,BELLY,o-ffo,,
012,BUFFALO,i-kawa,,
013,"BUILD, TO (CF. SEW)",u-vura,,
014,CALABASH,i-soŋ,,
015,CARVE,u-soo,,
016,CHARCOAL,a-kari,,
017,CHILD,o-no,,
020,CORPSE,u-kuŋ,,
022,COW/CATTLE,i-naa; kwekwi,,
023,CRAB,u-karhre,,
024,CROCODILE,u-whe,,
025,"DANCE, TO",u-ja   a-jja,,
027,DIE: DEATH,"u-kpho, u-kpoh",,
028,"DIVIDE, SHARE OUT, TO",u-kawa,,
029,"DRAW (WATER), TO",u-vo+muŋ,,
030,"BECOME DRY, TO",kwakuro,,
032,"EAT, TO",u-rah,,
033,EGG,i-kkpa,,
034,ELEPHANT,i-kaŋ,,
036,EYE,e-kra,,
037,"FALL, TO",u-kpah,,
038,"FAT, OIL, GREASE","a-kha, e-kje",,
039,FEAR,i-ruŋ,,
040,FEMALE,erehre,,
041,FIREWOOD,i-ʃiara,,
042,FOREST (BUSH),"o-vuwo, o-rumo",,
043,CHICKEN/FOWL,o-nuŋ,,
044,"FRY, TO BAKE IN ASHES, TO","u-kara, u-ʃene",,
045,"GIVE, TO","u-mma, i-kjouta",,
046,"GO, WALK, TO","u-kja, u-keŋ",,
048,"GROW, BECOME STRONG, TO","fona, ikruh",,
049,GUINEA-FOWL,u-ʃiu,,
050,HEAD,i-khe,,
053,HOE: CULTIVATE,"tumo, u-kuro",,
054,"KILL, TO",u-pere,,
055,"LEG, FOOT",a-ffra,,
056,LEOPARD (‘PANTHER’),i-kpe,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","u-jijari, u-nawa",,
058,"LICK, TO",rena,,
060,MEAT,i-nama,,
061,MOULD TO,takphe,,
062,"MOUNT, TO",-kirah,,
063,NAME,utwa,,
064,NIGHT: DAY OF 24 HOURS,a-tiŋ,,a-wujri
065,FAN PALM (BORASSUS AETHIOPUM),"e-kjekeri,a-raŋ",,
065.1,OIL PALM (ELAEIS GUINEENSIS),"e-kjekeri,a-raŋ",,
067,"PIG (DOMESTIC, WILD)",elede,,
068,"PRESS, SQUEEZE OUT, MILK","mer, upreh",,
069,QUARREL,pjah okhoh,"V, N",
070,RAPHIA PALM,"u-kumo, u-bbam",,
071,"REFUSE, RETAIN, TO","traje, kuo ?",,
073,ROAD: PATH,i-toŋ utira,,
074,"ROAST ON COALS, TO",foroh bidu toŋ,,
075,"ROT, TO",u-vuro,,
076,RUBBISH-HEAP,u-kwe ri boŋ,,
077,SEND: WORK,tuma,,u-tina
079,"SEW, TO",u-nuro,,
080,"SHINE, BE LIGHT, BE WHITE TO","u-ʃere, u-jen",,
081,SING,u-ta,,
082,"SKIN, HIDE, BARK","u-wou, i-daŋ, uwrah-u ʃ i ~awrah-uʃi; u-kuro",,
084,SNAKE,i-jou,,
085,SONG,u-te,,
086,"SPEAK, TO",u-pjano,,
088,"SPREAD IN SUN TO DRY, TO",u-ʃeme,,
089,"STICKY, TO BE",u-numa,,
090,"STONE, ROCK",u-kro,,
092,THING,i-mma,,
093,"TONGUE, LANGUAGE",i-pja,,
094,TOOTH,ehhre,,
095,TORTOISE,i-kpripri,,
098,WANT (DESIRE): LACK SEEK,"u-wah; wai, uta",,
101,WING,i-ʃoŋ,,
104,TWO,pari,,
107,FIVE,toŋ,,
108,SIX,ten,,
109,SEVEN,tensara,,
110,EIGHT,otupari,,
111,NINE,etijetari,,
112,TEN,ateri,,
113,FIFTEEN,atari+ne+toŋ,,
114,TWENTY,isei pari,,
115,HUNDRED,ederi  H.,,
116,FOUR HUNDRED,ederi-anari,,
117,THOUSAND,odubu H.,,

