BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,njam,,
003,ARMPIT,*líham,,
004,ARROW,Gi+,,Gyı
005,ASHES,*tuwn,,
006,ASK (A QUESTION),libi,,
007,"BAD (BE), TO",*hasero,,
008,BEAN,*zab,,
009,BEG (ASK FOR S.T.),*libro,,
010,BELLY,hwija,,
011,BITE,bet ~ bwɛ,V,
012,BUFFALO,xiɛ,,
013,"BUILD, TO (CF. SEW)",san,,
014,CALABASH,*bjanu,,
015,CARVE,*di-khaj,,
016,CHARCOAL,li-ka,,
017,CHILD,ʃevjɛ; we,,bo-we
018,COME OUT,tiak (?),,
019,"COOL, BE(COME) TO",*nha suno,,
020,CORPSE,*kom nawoo,,
021,COUNT: DRAW A LINE,*dilalije,,
022,COW/CATTLE,jagk,,
023,CRAB,*dankano (H.?),,
024,CROCODILE,fatro,,
025,"DANCE, TO","di  ʃot  ʃot, ʃot",,
026,DEPTH,*duŋ,,
027,DIE: DEATH,"ki, *ki",,
028,"DIVIDE, SHARE OUT, TO",de-gab,,
029,"DRAW (WATER), TO",*satano,,
030,"BECOME DRY, TO",luje nha koror,,
031,EAR,zanto,,
032,"EAT, TO",xi(?);  *di-je,,
033,EGG,kep,,kep
034,ELEPHANT,ʤɔm,,
036,EYE,su,,
037,"FALL, TO",*nhabjo,,
038,"FAT, OIL, GREASE",hwi,,
039,FEAR,*nhoj,,
040,FEMALE,sazanjah,,
041,FIREWOOD,kjeku,,
042,FOREST (BUSH),*fem,,
043,CHICKEN/FOWL,i-nju,,
044,"FRY, TO BAKE IN ASHES, TO","*sakji, kntuk nja",,
045,"GIVE, TO",ma,,
046,"GO, WALK, TO",ʤi,,
047,GRASSHOPPER,*pkarson,,
048,"GROW, BECOME STRONG, TO",*nho kart,,
049,GUINEA-FOWL,wok,,
050,HEAD,rɪ-tsi,,
051,HEART,ʧu,,
052,HEAVY,mot,,
053,HOE: CULTIVATE,ljam,,
054,"KILL, TO",*ki,,
055,"LEG, FOOT",*dak,,
056,LEOPARD (‘PANTHER’),naŋgɔŋ,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",*di-lilaw,,
058,"LICK, TO",*soj-pak,,
060,MEAT,njam,,
061,MOULD TO,mmam,,
062,"MOUNT, TO",*fó-r,,
063,NAME,hwo,,
064,NIGHT: DAY OF 24 HOURS,"ri-tu, tə-nɔm (nɔm = ‘sun’)",,
065,FAN PALM (BORASSUS AETHIOPUM),i-re [n.c.],,
065.1,OIL PALM (ELAEIS GUINEENSIS),i-re:,,
066,PERSON,ɪ-nɔgɔ,,-;
067,"PIG (DOMESTIC, WILD)",elɛdde,,
068,"PRESS, SQUEEZE OUT, MILK",*fin,,
069,QUARREL,*nhaŋ-nhaŋ *nhaŋ,"V, N",
070,RAPHIA PALM,"**kam, **pam, *dabenu (H.)",,
071,"REFUSE, RETAIN, TO",*kpeŋu; *kpje,,
072,"RESEMBLE, BE EQUAL TO",*haig,,
073,ROAD: PATH,kanjã,,
074,"ROAST ON COALS, TO",*lijen,,
075,"ROT, TO",*seŋa,,
076,RUBBISH-HEAP,*n-tsira,,
077,SEND: WORK,"*kjumo, tjum ~ umo (?)",,
078,"TRAP, TO SET A",*nit,,
079,"SEW, TO",**nonna,,
080,"SHINE, BE LIGHT, BE WHITE TO","*nhaiŋ; *ɣera, **sɪbura",,
081,SING,*tsu gom,,
082,"SKIN, HIDE, BARK","*n-baɲe, *m-bai, *burki",,
083,SMELL (OF): SMELL (TR.),*nuŋ,,
084,SNAKE,ʃuŋ,,
085,SONG,*gom,,
086,"SPEAK, TO",*lem,,
087,TO SPIT,*tar-ntsi,,
088,"SPREAD IN SUN TO DRY, TO",*luwe,,
089,"STICKY, TO BE",*na bab-babi,,
090,stone,kjara *kjara,,
090,"STONE, ROCK",faŋ,,
090,flat rock,saŋ,,
091,TAKE OUT OF: EMPTY,*tsuiŋ,,
092,THING,kaɪn,,
093,"TONGUE, LANGUAGE","lɛm, *hjeb",,
094,TOOTH,(ɪ)-ʒi (wo),,ɪ- (ju)~ bo- (ʒ ~ z)
095,TORTOISE,*kure,,
096,TREE,-ki,,(bo-)
097,TWIN,*-ndufari,,bo-
098,WANT (DESIRE): LACK SEEK,sime (?),,
099,WAR,u-vja,,
100,WATER,sitan,,
101,WING,*wheb,,
102,"WOMAN, WIFE",sɪzuŋ,,-  ʃaʃi; ʃɛʃi
103,ONE,ʒmi ~zɪni,,
104,TWO,fani ~ θani,,
106,FOUR,njaŋ,,
107,FIVE,tuo ~kə-tuo ~ju-tjo,,
108,SIX,tɔ:ni,,
109,SEVEN,tɔrfo,,
110,EIGHT,nalʌŋ,,
111,NINE,nbn-kwɔp,,
112,TEN,kwɔp; sɔk,,
113,FIFTEEN,*swa-di-ka-to,,
114,TWENTY,*swak-kafari,,
115,HUNDRED,ɪnjaxo  der-wuzini,,
116,FOUR HUNDRED,*der-ka-noun,,
117,THOUSAND,der-swa,,

