BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ǹ-nà,,mə̀-
003,ARMPIT,à-ɣáʔàrə́,,ə̀-
005,ASHES,à-bwɔ̂,,
006,ASK (A QUESTION),bɪ́ŋ-sə̂,,
007,"BAD (BE), TO",búnì,,
008,BEAN,--,,mə̀-kûʔ
010,BELLY,nə̀-bə̀mə̀,,
011,BITE,lúŋ-ɔ̀ (!),V,
012,BUFFALO,á-n-ʤɥà,,bə̀-n-
013,"BUILD, TO (CF. SEW)",bóŋ-ò (!),,
014,CALABASH,-ɣə́rə́,,bə̀-
015,CARVE,kóŋ-ò (!),,
016,CHARCOAL,ŋ̀-kìɛ̀,,
017,CHILD,mɔ́ɔ̀è-bɔ́ɔ̀,,
018,COME OUT,fú-ɔ̀ (!),,
019,"COOL, BE(COME) TO",fíɣ-ɛ̀ (!),,
021,COUNT: DRAW A LINE,sɛ́ŋ-’ ɛ́ (!),,
023,CRAB,-ká,,bə̀-
025,"DANCE, TO","bɛ́nɛ̀ (!), à-bɛ́nɛ̀",,ə̀-
026,DEPTH,--,,mə̀-ʃɥínə́-mə̀-ŋkjɛ́
027,DIE: DEATH,"kfɔ̂ (!), nə̀-gvûɔ̀--",,
028,"DIVIDE, SHARE OUT, TO",ɣà-sə̂ (!),,
030,"BECOME DRY, TO",jɔ́ŋ,,
032,"EAT, TO",ʤíə̀ (!),,
033,EGG,nə̀-bùŋɔ́,,mə̀-ŋ-gbúŋ
034,ELEPHANT,ǹ-sɛ́nə́,,mə̀-n-
035,"EXTINGUISHED, BE TO",bɛ́-tə̂ (!),,
036,EYE,ə̀-líì,,m̀-míì
037,"FALL, TO",vɔ́ɔ̀ (!),,
038,"FAT, OIL, GREASE",nə̀-fɔ́ŋɔ̀---,,---mə̀-vúrɔ̀
039,FEAR,bɔ̀ɔ̀ (!) (v.),,
040,FEMALE,mɛ̀-ŋ-gìɛ́,,bə̀-
041,FIREWOOD,ŋ̀-kwî,,
042,FOREST (BUSH),à-kxɔ́,,ə̀-
043,CHICKEN/FOWL,ŋ̀-gvúɔ̀mə̀-ŋ̀-,,
044,"FRY, TO BAKE IN ASHES, TO","káŋ-ə̀ (!), fɔ̀ɔ̀mə̂ (!)",,
045,"GIVE, TO",fə́ɣà (!),,
046,"GO, WALK, TO",ɣə́ə̀ (!);tɪ́ŋɪ̀ (!),,
047,GRASSHOPPER,ŋ̀-gwɛ̀nə̀,,mə̀-ŋ-
048,"GROW, BECOME STRONG, TO",kw̥ɛ́ (!),,
050,HEAD,à-tóɣò,,ə̀-
051,HEART,ǹ-tɪ́ŋɪ,,
052,HEAVY,də̀rɛ́,,
053,HOE: CULTIVATE,líʔɛ̀ (!),,
054,"KILL, TO",ʒýɛ́rə̀ (!),,
055,"LEG, FOOT",à-kù,,ə̀-
056,LEOPARD (‘PANTHER’),à-fɔ̀nə̀,,mə̀-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nɔ̀ŋɔ́ʔ (!),,njɛ̀ré wû (!)
058,"LICK, TO",lù-ɣá (!),,
060,MEAT,ǹ-nà,,mə̀-
061,MOULD TO,bóŋ̀ (!),,
062,"MOUNT, TO",kɔ́!ʔɔ́ (!),,
063,NAME,-lỳɛ́nì,,mə-
064,NIGHT: DAY OF 24 HOURS,nə̀-tú!ʔɔ ǹ-ʤ´ýɛ̀,,-ǹ-~mɛ̀-n-
065,FAN PALM (BORASSUS AETHIOPUM),nə̀-ɣə́rə̀,,mə̀-
065.1,OIL PALM (ELAEIS GUINEENSIS),nə̀-ɣə́rə̀,,mə̀-
066,PERSON,ŋù,,bə̀
067,"PIG (DOMESTIC, WILD)",-kàkw̥ɔ́,,bə̀-
068,"PRESS, SQUEEZE OUT, MILK","ʒỳʔɛ́ (!), ká-a+ (!)",,
069,QUARREL,jɔ̀ŋ-ɔ́ (!) à-làrə́,"V, N",ə̀-
071,"REFUSE, RETAIN, TO",lúɣɔ̂,,
072,"RESEMBLE, BE EQUAL TO","fíɛ́ (!), kúʔú-tə̀ (!)",,
073,ROAD: PATH,ǹ-dóŋò,,mə̀-n-
074,"ROAST ON COALS, TO",tɔ́ɔ̀ (!),,
075,"ROT, TO",b´ ɣɛ̀,,
077,SEND: WORK,à-fàʔà,,ə̀-
078,"TRAP, TO SET A",bə̀ntə́kì (à-kì = trap),,
079,"SEW, TO",tá-tə̂ (!),,
080,"SHINE, BE LIGHT, BE WHITE TO",sá!ʔá,,
081,SING,jə́mə̀ (!),,
082,"SKIN, HIDE, BARK","ŋ̀-gə̀,n-ʤə̀mə̀+tíɛ́",,mə̀-ŋgwɔ̀
083,SMELL (OF): SMELL (TR.),lə̀m-sə̂ (!),,
084,SNAKE,fə̀-nɔ́ŋɔ̀mə̀-,,
085,SONG,ǹ-ʤàŋ,,mə̀-n-
086,"SPEAK, TO",bɔ̀ŋ-nə̂ (!),,
087,TO SPIT,týɔ̀ (!),,
088,"SPREAD IN SUN TO DRY, TO",sáŋ-ə̂ (!),,
090,"STONE, ROCK",ŋ̀-gɔ̀ʔ,,mə̀-ŋ-
091,TAKE OUT OF: EMPTY,kfùṛɛ̂ (!),,
092,THING,à-jɔ́ŋɔ̀ə-ʤúŋˋ,,
093,"TONGUE, LANGUAGE","à-lɪ́ŋɛ̀, à-bɔ̀ŋnə̀",,"-, ə̀"
094,TOOTH,nə̀-sɔ́ŋ,,mə-
095,TORTOISE,-tṛɔ̀kí,,bə- ~ -
096,TREE,à-tíɛ́,,ə̀-
097,TWIN,nə̀-fáà,,mə̀-
098,WANT (DESIRE): LACK SEEK,"kɔ̀ŋ-ɔ̂ (!); ʃɔ̀ʔáà (!), bɔ́ŋ-ɔ̀ (!)",,
099,WAR,ǹ-ʧɥə̀,,
100,WATER,ŋ̀-k+jɛ́,,
101,WING,nə̀-bààrə̀,,mə̀-
102,"WOMAN, WIFE","mɛ̀-----ŋ-gjé, mà-ŋ-gíɛ́ wà",,"bə̀-ŋ-, bə̀- bâ my"
103,ONE,mɔ̀ʔɔ́,,
106,FOUR,kwà,,
108,SIX,ǹ-tòú,,
109,SEVEN,sààmbá,,
110,EIGHT,nə̀-fàá,,
111,NINE,nə̀-bùʔɔ́,,
112,TEN,nə̀-ɣə́,,
113,FIFTEEN,ǹ-ʧìə̀+táǹ,,
114,TWENTY,mə̀-ɣə́m+!mə́+m-bə́ɣá,,
115,HUNDRED,ŋ̀-kə́rə́,,
116,FOUR HUNDRED,mə̀-ŋ-kə̀rə̀+mí+nə́-kwà,,
117,THOUSAND,ǹ-ʧỳʔ ɔ̀,,

