BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,nɔ̀,,
003,ARMPIT,xə̀xá’,,
004,ARROW,kǎ’+sɛ́t’,,
005,ASHES,və́’mú (= feu),,
006,ASK (A QUESTION),duɔ́; zə́sə́,,
007,"BAD (BE), TO","mbɨ́x, cʃə́pɔ̂g’",,
008,BEAN,ŋ-kʊ́,,
010,BELLY,vɔ́b’,,
011,BITE,də́b’,V,
012,BUFFALO,sié-nɔ̌,,
014,CALABASH,tuɔ́ + ntsě,,
015,CARVE,kág’ (sə́),,
017,CHILD,ŋú,,
018,COME OUT,tébə́,,
019,"COOL, BE(COME) TO",fí(sə́),,
021,COUNT: DRAW A LINE,siág’,,
023,CRAB,kɔ́ndǔ,,
024,CROCODILE,ŋ-gá+n-tsě,,
026,DEPTH,ziɛ́m ntsě,,
027,DIE: DEATH,kwɔ́,,
028,"DIVIDE, SHARE OUT, TO",ɣáb-sə́,,
030,"BECOME DRY, TO",jáhá,,
032,"EAT, TO",zɔ́  kwɛ́,,
033,EGG,pə́b’,,
034,ELEPHANT,siə̂nɔ̌,,
035,"EXTINGUISHED, BE TO",bix,,
036,EYE,zɨ́x,,
038,"FAT, OIL, GREASE",ŋwɛ́,,
040,FEMALE,mə̀ɲ-ʤwí,,
043,CHICKEN/FOWL,ŋ-gə̂b’,,
045,"GIVE, TO",hɛ́,,
046,"GO, WALK, TO",ɣá,,
047,GRASSHOPPER,ygěmntâ,,
048,"GROW, BECOME STRONG, TO",sá’(á),,
049,GUINEA-FOWL,ŋgáuásəg’,,
050,HEAD,thú,,
051,HEART,n-thɨ́x,,
052,HEAVY,ndziɛ́,,
053,HOE: CULTIVATE,zɨ́ʔɨ́,,
055,"LEG, FOOT",kxə̀,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nɔ̀Òɔ́,,
058,"LICK, TO",zə́Òə́,,
060,MEAT,m̀-bàbˉ,,
061,MOULD TO,pwɔ́bʔsə́,,
063,NAME,zě,,
065,FAN PALM (BORASSUS AETHIOPUM),thɪ̂x,,
066,PERSON,mə̀ntə̄,,
067,"PIG (DOMESTIC, WILD)",ŋ́-gə́nɔ̌,,
068,"PRESS, SQUEEZE OUT, MILK","nɔʔɔ́, pə́",,
071,"REFUSE, RETAIN, TO",ɣáuə́,,
072,"RESEMBLE, BE EQUAL TO",fɔ́uɔ́,,
073,ROAD: PATH,mɛ̂nzě,,
074,"ROAST ON COALS, TO",tuɔ́,,
075,"ROT, TO",phǐ,,
077,SEND: WORK,tébʔ(í),,
079,"SEW, TO",tɛ́bʔ,,
080,"SHINE, BE LIGHT, BE WHITE TO",thíə́,,fix
082,"SKIN, HIDE, BARK",ŋgə̀bʔ,,
083,SMELL (OF): SMELL (TR.),dɛ́bʔ,,
084,SNAKE,nʊ́,,
087,TO SPIT,tɛ́bʔ,,
089,"STICKY, TO BE",kwɛ,,
090,"STONE, ROCK",ŋgɔ̀ʔɔ̀,,
093,"TONGUE, LANGUAGE",diɛ́bʔ (+ sang),,
094,TOOTH,sɔgʔ,,
095,TORTOISE,ʃúmɛ̂ŋkɔ̌ ʔ,,
096,TREE,thɪ́x,,
097,TWIN,mə́-ɲǐ,,púɔ-ɲǐ
098,WANT (DESIRE): LACK SEEK,kɔ́gʔ,,
101,WING,pǎbá(sə́g),,
102,"WOMAN, WIFE",see FEMALE,,
104,TWO,pá,,
106,FOUR,khuá,,
107,FIVE,tâ:,,

