BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ɛ̀-nàm̀,,
003,ARMPIT,[ɔ̀dɔ́:-βàgʊ̀ɔ̀],,
004,ARROW,ɔ̀-sɔ̀βá àgbànà,,ɛ̀-
005,ASHES,ɛ̀-ʃʊ̀rʊ̀,,
006,ASK (A QUESTION),è-púròm̀,,
007,"BAD (BE), TO",ə̀-góròm̀ (v.),,
008,BEAN,ɛ̀-gʊ̃̀ɛ̃̀ĩ̀,,
009,BEG (ASK FOR S.T.),à-ʃáǹ,,
010,BELLY,è-ŋwùnù,,
011,BITE,ə̀-ʃõβ,V,
012,BUFFALO,è-rìmè,,
013,"BUILD, TO (CF. SEW)",ə̀-ló,,
014,CALABASH,à-ʃàʃà,,
015,CARVE,à-kà,,
016,CHARCOAL,ì-ʃùʃù áɲà,,
017,CHILD,ɔ̀-ɲì,,à-
018,COME OUT,í-tò,,
019,"COOL, BE(COME) TO",éé-ʃò,,
020,CORPSE,è-gúə̀dè,,
021,COUNT: DRAW A LINE,"à-wálˋ, ə̀-púù",,
022,COW/CATTLE,ó-ví,,
023,CRAB,ò-kóòtò,,ì-
024,CROCODILE,ə̀-sèŋgì,,
025,"DANCE, TO","à-ɗáà, ɛ̀-gbà",,
026,DEPTH,è-sùmə̀,,
027,DIE: DEATH,ííwù,,
028,"DIVIDE, SHARE OUT, TO",ɛ́-gɛ̀,,
029,"DRAW (WATER), TO",ə̀-ɗúù,,
030,"BECOME DRY, TO",à-ɣáràɣàrà,,
031,EAR,ə̀-tò,,
032,"EAT, TO",ə̀-ɗéè,,
033,EGG,à-gà,,
034,ELEPHANT,ò-bɛ̀nàm̀,,ì-
035,"EXTINGUISHED, BE TO","ə̀-ɗímə̀ (intr.), ə̀-ɗímè (tr.)",,
036,EYE,ə̀-ɗìèǹ,,
037,"FALL, TO",é-lì,,
038,"FAT, OIL, GREASE","à-mɛ̀lɛ̃̀ĩ̀, à-mʊ̀nʊ",,
039,FEAR,è-jìlì,,
