BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
108,SIX,ɔ̀βɔ́+rà+jɛ̀n,,
109,SEVEN,ɔɔ̀βɔ́ na̍àvá,,
110,EIGHT,ɔɔ̀βɔ́ na̍àtá,,
111,NINE,ɔɔ̀βɔ́  na̍àná,,
112,TEN,sɔ̀p’,,
113,FIFTEEN,sĩn [sìn] ~ [ʃìn],,
114,TWENTY,rè-nùβ,,rə-
115,HUNDRED,rə̀nùβ ɔ́ɔ̀βɔ́,,
116,FOUR HUNDRED,ɔ̀-sɔ̀m,,ì-sɔ̀m
117,THOUSAND,ìsɔ̀m iìvá ára̍ rə̀nuβ sɔ̀β,,

