BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ɲ̀-ɲàm,,bɔ̀-
003,ARMPIT,ɔ̀-wáb,,bà-
004,ARROW,lɛ̀-bán,,ḿ-
005,ASHES,"ǹ-dɔ̂n , bà-[r]",,
006,ASK (A QUESTION),béb,,
010,BELLY,bà-là,,ǹ-[l]
011,BITE,lóm,V,
012,BUFFALO,m̀-póŋ,,bò-
014,CALABASH,ɔ̀-tə́n,,bà-
017,CHILD,m̀-mɔ̌n,,m̀-bɔ̌n
018,COME OUT,təɑb,,
019,"COOL, BE(COME) TO",ǹ-nùg,,
021,COUNT: DRAW A LINE,fǎl,,
023,CRAB,ɛ̀-kál,,bɛ̀-
025,"DANCE, TO",bə́n,,
027,DIE: DEATH,kuɔ́,,
028,"DIVIDE, SHARE OUT, TO",kénáŋ,,
030,"BECOME DRY, TO",wóm,,
031,EAR,ò-rô,,bà-
032,"EAT, TO",lí,,
033,EGG,ɛ́-kǐ,,bɛ́-
034,ELEPHANT,ǹ-dɔ̀g,,bɔ̀- [r]
035,"EXTINGUISHED, BE TO",límí,,
036,EYE,lɛ̀-mə́rr,,m̀-
037,"FALL, TO",ʃɔ́,,
038,"FAT, OIL, GREASE","bà-lɔ̀l, bà-kú",,
041,FIREWOOD,bò-kón,,ŋ̀-
042,FOREST (BUSH),è-kól,,bè-
043,CHICKEN/FOWL,ŋ̀-kɔ̌g,,bɔ̀-
044,"FRY, TO BAKE IN ASHES, TO",kánɛ́,,
046,"GO, WALK, TO",kěn,,
050,HEAD,ɛ̀-rí,,bɛ̀-
051,HEART,ǹ-dɛ́nɛ̀n,,bà-[r]
053,HOE: CULTIVATE,fěm,,
054,"KILL, TO",wól,,
055,"LEG, FOOT",ò-kǒ,,bà-
056,LEOPARD (‘PANTHER’),ŋ̀-kɔ̀n,,bɔ̀-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nùmúŋ,,lál
060,MEAT,ɲ̀-ɲàm,,
061,MOULD TO,mǔŋ,,
062,"MOUNT, TO",kóm,,
063,NAME,ǹ-nə́ŋ,,bà-[l]
064,NIGHT: DAY OF 24 HOURS,"bò-rú, bò-rú",,ǹ-[d]
065,FAN PALM (BORASSUS AETHIOPUM),bɔ̀-bɔ́,,m̀-
065.1,OIL PALM (ELAEIS GUINEENSIS),bɔ̀-bɔ́,,m̀-
066,PERSON,ǹ-nɛ̀,,bà-
067,"PIG (DOMESTIC, WILD)","a̍-kûg, ŋ̀-kòlóg",,"bà-, bo-"
068,"PRESS, SQUEEZE OUT, MILK",kám; kěb,,
071,"REFUSE, RETAIN, TO",rɛ́n,,
072,"RESEMBLE, BE EQUAL TO",guédáŋ,,
075,"ROT, TO",fɔ̌l,,
077,SEND: WORK,lɛ̀-róm,,ǹ-[d]
079,"SEW, TO",ʤěm,,
080,"SHINE, BE LIGHT, BE WHITE TO",bár,,
081,SING,kɔ́n,,
082,"SKIN, HIDE, BARK","ŋ̀-kob, ɛ̀-kpágá",,bɛ̀-
083,SMELL (OF): SMELL (TR.),wúnáŋ,,
084,SNAKE,ɲ̀-ɲɔ́,,bɔ̀-
086,"SPEAK, TO",ʃɔ̌d,,
087,TO SPIT,pə́m,,
088,"SPREAD IN SUN TO DRY, TO",bán,,
091,TAKE OUT OF: EMPTY,lɔ̌b,,
092,THING,ɲ̀-ʤóm,,ŋ̀-góm
093,"TONGUE, LANGUAGE",lè-légèb,,ǹ- [l]
094,TOOTH,lɛ̀-mə́ŋ,,m̀-
095,TORTOISE,ŋ̀-kúl,,bò-
096,TREE,bò-ré,,m̀-déré
098,WANT (DESIRE): LACK SEEK,*nɔ̂t,,
099,WAR,bɛ̀-rá,,
100,WATER,m̀-màl,,
101,WING,ɛ̀-kpòŋmkpòŋ,,bɛ̀-
102,"WOMAN, WIFE","ŋ̀-kánàŋ, ŋ̀-kál",,"bà-, bà-"
103,ONE,ʤíd,,
104,TWO,bɛ́-fál,,
106,FOUR,bɛ́-nɛ̂,,
107,FIVE,bɛ́-rɔ̂n,,
112,TEN,ʤʃbá,,
113,FIFTEEN,lɛ̀-kó,,
114,TWENTY,ɛ̀-rɪ́m,,
115.1,TWO HUNDRED,ɛ́-gɔ̀d,,bɛ́-

