BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ɲ́-ɲà,,
003,ARMPIT,ɛ̀:-wáp,,
004,ARROW,ŋ̀-kát,,
005,ASHES,βa̍-twɔ́p,,
006,ASK (A QUESTION),βə̀p,,
007,"BAD (BE), TO",bɛbɛp,,
010,BELLY,nɛ́-ɲɛ́,,
011,BITE,nɛ́m,V,
012,BUFFALO,m̀-fɔ́ŋ,,
013,"BUILD, TO (CF. SEW)",tèé,,
014,CALABASH,ɛ̀-tə̂; nɛ́-βɔ̀k,,
015,CARVE,bàŋ,,
017,CHILD,mɔ́,,
018,COME OUT,fú,,
019,"COOL, BE(COME) TO",bɛ́-kwɛ̂n,,
021,COUNT: DRAW A LINE,*βɛ́pâ,,
024,CROCODILE,ɲ́-ɲòŋ,,
025,"DANCE, TO",βɛ́n,,
027,DIE: DEATH,gú,,
028,"DIVIDE, SHARE OUT, TO",kɔ́-rɛ́,,
030,"BECOME DRY, TO",pà (trans.),,
031,EAR,à-tú,,
032,"EAT, TO",ɲɛ́,,
033,EGG,nɛ̄-cì,,
034,ELEPHANT,ń-sòk,,
036,EYE,ɲ̀-ɛ́sɛ́,,
038,"FAT, OIL, GREASE","bà-fɔ́, bá-wɔ́t; ɲ́-ɟɔ̀ŋ",,
039,FEAR,bɛ̀-cái,,bɛ̀-
040,FEMALE,ŋ-gɔ,,
041,FIREWOOD,kéβé,,
043,CHICKEN/FOWL,ŋ́-kɔ́k,,
045,"GIVE, TO",cɛ́ɛ́,,
046,"GO, WALK, TO",dɔ́k,,
048,"GROW, BECOME STRONG, TO",ɣɔ́,,
049,GUINEA-FOWL,bɛ̀-ɣáŋ (pl.),,
050,HEAD,ǹ-tí,,
051,HEART,ń-tə́,,
053,HOE: CULTIVATE,"tə́í, kwàŋ",,
055,"LEG, FOOT",ɛ́-kák,,
056,LEOPARD (‘PANTHER’),ŋ́-kwɔ̀,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",ɣβirɛ,,
058,"LICK, TO",nə̀ŋə́,,
060,MEAT,ɲ-ɲà,,
062,"MOUNT, TO",kó,,
063,NAME,ɲ’-ɲɛ́n,,
064,NIGHT: DAY OF 24 HOURS,ɲ’ɲwɔ̀p,,
065,FAN PALM (BORASSUS AETHIOPUM),ɲ’cù,,
065.1,OIL PALM (ELAEIS GUINEENSIS),ɲ’cù,,
066,PERSON,m-mu;ŋkua̍ŋgwáŋ,,
067,"PIG (DOMESTIC, WILD)",a̍-kók,,βa̍-
068,"PRESS, SQUEEZE OUT, MILK",βɛmɛ  ˋntì,,
069,QUARREL,gwa̍ˋ,"V, N",
070,RAPHIA PALM,ɲ’cù,,
072,"RESEMBLE, BE EQUAL TO",mbo,,
073,ROAD: PATH,mbi,,
075,"ROT, TO",βɛpɔ́ɔ̀,,
077,SEND: WORK,tó,,kɪˋ
079,"SEW, TO",βe’ɟə̂m,,
080,"SHINE, BE LIGHT, BE WHITE TO",dɪrɛ́; tjɛ́; pɛ́pɛ́p,,
081,SING,kwáí (!),,
082,"SKIN, HIDE, BARK",ŋkwɔ̀p,,
083,SMELL (OF): SMELL (TR.),"nə̀m, ɣokótí (!)",,
084,SNAKE,ɲ’ɲɔ́,,
085,SONG,nɛ-kwáí,,ba̍-
086,"SPEAK, TO",rɛ̀m,,
090,"STONE, ROCK",ń-tài,,
092,THING,ɛ-ɲəŋ,,mɛ- or bɛ-
093,"TONGUE, LANGUAGE",nɛ́rə́,,
094,TOOTH,nɛ́-ɲɛ́n,,
095,TORTOISE,nɛwɛn,,
096,TREE,ɛnɔ̀k,,
098,WANT (DESIRE): LACK SEEK,"kɔŋ; dì, jaŋ(!)",,
099,WAR,nɛnù,,
100,WATER,ma̍ɲɛp (pl.),,
101,WING,ɛ-βàp,,
102,"WOMAN, WIFE","*ŋ-gɔrɛ̂, ŋ́-gɔ",,ba̍-
103,ONE,ɛmɔ̀t,,
104,TWO,βɛpài,,
106,FOUR,mɛnwì,,
107,FIVE,βətài,,
108,SIX,bɛ́tándàt,,
109,SEVEN,tánd(ə́) râmɔ̀t,,
110,EIGHT,mɛ́:nɛ̂n,,
111,NINE,nɛ́nɛ́nâmɔ̀t,,
112,TEN,bjó,,
113,FIFTEEN,nɛkú,,
114,TWENTY,ɛsà,,
116,FOUR HUNDRED,nkámɛń,,

