BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,e-nam,,
004,ARROW,u-ʧɪr,,tɪ-
006,ASK (A QUESTION),as(?),,
010,BELLY,kɪ-hɛk; u-buro,,
011,BITE,jebɪn,V,
012,BUFFALO,iʧe,,
013,"BUILD, TO (CF. SEW)","sur, sɔr",,
017,CHILD,kɪʧɛn ~ kɪkɛŋgɛ; indana,,
018,COME OUT,"ros(?), ro(?)",,
022,COW/CATTLE,inna,,inna
027,DIE: DEATH,hwu,,
032,"EAT, TO",rikiri (? ri ki-ri),,
033,EGG,ri-ʧe,,a-
034,ELEPHANT,u-rɔ,,a-
036,EYE,rɪ-jɪs,,a-
038,"FAT, OIL, GREASE","tɪ bɛp, mʌi",,
043,CHICKEN/FOWL,o-kur,,
045,"GIVE, TO",n-(?),,
046,"GO, WALK, TO",darak (?),,
050,HEAD,lɪ-te (? rɪ-),,
051,HEART,ri-roŋ,,
052,HEAVY,lɛktɛk,,
053,HOE: CULTIVATE,kap (?),,
055,"LEG, FOOT",u-won,,
056,LEOPARD (‘PANTHER’),o-kwɔ,,
060,MEAT,e-nam,,
063,NAME,rɪ-sak (rɪsak ?),,
064,NIGHT: DAY OF 24 HOURS,"kɪ-tuk, u-vie",,
066,PERSON,u-ʃie,,a-ʃe
067,"PIG (DOMESTIC, WILD)",o-duaŋ,,
073,ROAD: PATH,u-ʤɪn,,
077,SEND: WORK,rarɛ-tum (v.),,
080,"SHINE, BE LIGHT, BE WHITE TO",kane (‘is-’),,
084,SNAKE,e-wok,,
090,"STONE, ROCK","ri-pan , li-",,a-
092,THING,ianɛnaŋga,,
093,"TONGUE, LANGUAGE",u-lɛm,,
094,TOOTH,ri-ʤɪn,,a-
096,TREE,ɔ-kun~u-,,a-
098,WANT (DESIRE): LACK SEEK,so  H.,,
099,WAR,ri-koŋ,,
100,WATER,mɪnɪŋ,,
102,"WOMAN, WIFE",u-kwo,,a-
103,ONE,-doŋ ~ ri-,,
104,TWO,a-ba~ti-ba,,
106,FOUR,ti-nas,,
107,FIVE,tɪ-tan-aŋ ~a-,,
108,SIX,ti-ʧerɪm,,
109,SEVEN,tarwa,,
110,EIGHT,u-wur,,
111,NINE,u-sɔtat,,
112,TEN,ri-kut,,
114,TWENTY,akunaba,,

