BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ɔ̀-nìn-ʧɛ́ŋ,,ɔ̀-tjɛ́p
060,MEAT,ɛ̀-ɲàm,,
062,"MOUNT, TO",jú,,
063,NAME,lɛ̀-dzîn,,
064,NIGHT: DAY OF 24 HOURS,"bɔ̀-ʧú, lɛ̀-tsí",,
065,FAN PALM (BORASSUS AETHIOPUM),bɔ̀-jɛ^p,,
065.1,OIL PALM (ELAEIS GUINEENSIS),bɔ̀-jɛ^p,,
066,PERSON,ɔ̀-nɛ̀t,,
067,"PIG (DOMESTIC, WILD)",à-kûk; ɛ̀-kɔ̀lɔ́k,,
068,"PRESS, SQUEEZE OUT, MILK",nwàt,,
069,QUARREL,wàlɛ̀,"V, N",
071,"REFUSE, RETAIN, TO",nɛ́,,
072,"RESEMBLE, BE EQUAL TO",wà,,
073,ROAD: PATH,bɔ̀-kɔ́p,,kɛ̀-fâŋ
074,"ROAST ON COALS, TO",fjá,,
077,SEND: WORK,twɔ́m kɛ̀-fát,,
079,"SEW, TO",bɪ,,
080,"SHINE, BE LIGHT, BE WHITE TO",bjɛ́,,
081,SING,kwàn,,
082,"SKIN, HIDE, BARK","bɛ̀-kɔ̀, ɛ̀-kɔ́p, kě-bâ",,
084,SNAKE,ɛ̀-fì,,
086,"SPEAK, TO",la̍a̍,,
087,TO SPIT,ʃú,,
090,"STONE, ROCK",bɔ̀-ká bɔ̀-ká,,
091,TAKE OUT OF: EMPTY,fûm,,
092,THING,tswɔ̌m,,
093,"TONGUE, LANGUAGE","ká-bábɔ̀ŋ, ɛ̀-ʤá",,
094,TOOTH,bɔ̀-ʃáŋ,,
095,TORTOISE,ɛ̀-ký,,
096,TREE,kɛ̀-ʧí,,
097,TWIN,à-fúŋ,,
099,WAR,bɛ̀-tɪ́,,
101,WING,bɔ̀-bàbɔ̀ŋ,,
102,"WOMAN, WIFE",ɔ̀-nìnì,,
103,ONE,-bɔ́ŋɛ̀,,
104,TWO,-fɛɛ̀,,
106,FOUR,nì,,
107,FIVE,-táŋɛ̀,,
108,SIX,ɲâʧât,,
109,SEVEN,káʧákánì,,
110,EIGHT,nílǐnì,,
111,NINE,kátáŋàkánì,,
112,TEN,lěkpú,,
113,FIFTEEN,ɔ̀nìgìká,,
114,TWENTY,bɔ̀-ʤàm,,
115,HUNDRED,bà-ʤàm bà-táŋɛ̀,,
116,FOUR HUNDRED,ɛ́-gɔ̀d ɛ̀-fɛɛ̀; bàʤàm-bàʤàm,,

