BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,è-tèn,,ǹ-
003,ARMPIT,ŋ̀-kpám:â,,ò-
005,ASHES,ì-ttìttɔ̂:ŋ,,à-
006,ASK (A QUESTION),bɔ́β,,
007,"BAD (BE), TO",pjíβ,,
008,BEAN,ŋgərigərɛ,,
010,BELLY,ɛ̀-βɔ́:r,,m̀-
011,BITE,gà:kɛ; è-dím (n.),V,
012,BUFFALO,ɛ̀-βà:m,,m̀-
013,"BUILD, TO (CF. SEW)",tíma,,
014,CALABASH,ì-dìmá,,ò-
015,CARVE,gwá,,
017,CHILD,ŋ̀-wà,,ìvà
018,COME OUT,jìn,,
019,"COOL, BE(COME) TO",dírɛ,,
021,COUNT: DRAW A LINE,"βìk, tá:rɛ",,
023,CRAB,ò-k8á,,à-
024,CROCODILE,ì-ʤèβ,,ò-
025,"DANCE, TO",túβ,,
026,DEPTH,à-dòŋádá (-dòŋ- verb),,
027,DIE: DEATH,pé,,
028,"DIVIDE, SHARE OUT, TO",kkèβ,,
030,"BECOME DRY, TO",gwù,,
032,"EAT, TO",ʧí,,
033,EGG,é-ssî,,ń-
034,ELEPHANT,ò-ɲì,,à-
035,"EXTINGUISHED, BE TO",dìmɛ,,
036,EYE,ì-ʧèn,,
038,"FAT, OIL, GREASE",à-nà,,
039,FEAR,è-ʤòrà,,
040,FEMALE,ì-kwànɔ̀ŋ,,ì-pànɔ̀ŋ
041,FIREWOOD,ò-m:èn,,
043,CHICKEN/FOWL,ì-nɔ̀:n,,ɔ̀-
045,"GIVE, TO",-náŋ,,
046,"GO, WALK, TO",fóna,,
047,GRASSHOPPER,ɔ́-ɲá’ŋɛ́’,,à-
048,"GROW, BECOME STRONG, TO",gá:ŋɛ,,
050,HEAD,è-só,,ǹ-
051,HEART,è-ṭém,,ǹ-
052,HEAVY,dɔ́:β,,
053,HOE: CULTIVATE,ttúβ,,
055,"LEG, FOOT",ɔ̀-tá:k,,m̀-ǹ-
056,LEOPARD (‘PANTHER’),è-ʧè,,ǹ-
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",jìmà,,
058,"LICK, TO",ṭá:ḳɛ,,
060,MEAT,è-ṭèn,,ǹ-
061,MOULD TO,ʧí áfúṭá,,
062,"MOUNT, TO",virá,,
063,NAME,è-t ʃè,,a-
064,NIGHT: DAY OF 24 HOURS,è-rùŋɔ́,,ǹ-
065,FAN PALM (BORASSUS AETHIOPUM),ò-ʤí,,à-
065.1,OIL PALM (ELAEIS GUINEENSIS),ò-ʤí,,à-
066,PERSON,ɔ̀-nɔ̀ŋ,,à-
067,"PIG (DOMESTIC, WILD)","ò-k6ómbà, ò-sì",,"à, à-"
068,"PRESS, SQUEEZE OUT, MILK","mjáná, mjɛ́",,
069,QUARREL,ṭá ɛ̀-tá,"V, N",
070,RAPHIA PALM,"*ɔ̀-βɔ:ni, *ɛ-ɣɔ:nà",,"à-, ŋ-"
071,"REFUSE, RETAIN, TO",βùm,,
072,"RESEMBLE, BE EQUAL TO",kkèrɛ,,
073,ROAD: PATH,è-dén,,ǹ-
074,"ROAST ON COALS, TO",βá:β,,
075,"ROT, TO",bɔ̀m,,
076,RUBBISH-HEAP,ɛ̀-bɔ́r,,m̀-
077,SEND: WORK,tɔ́:m ɔ̀-tɔ́:m,,ì-
078,"TRAP, TO SET A",mìn ɔ̀m:à,,
079,"SEW, TO",kwùm,,
080,"SHINE, BE LIGHT, BE WHITE TO",wùr  má:nɛ,,nˋà
081,SING,kɔ̀:n,,
082,"SKIN, HIDE, BARK","ɛ̀-_kpákpá, ɛ̀-kpákpá",,ŋ̀- (a and b) ŋ̀-
083,SMELL (OF): SMELL (TR.),"ṣòm, βá:ŋa",,
084,SNAKE,ì-ʤɔ:k,,ò-
085,SONG,ɛ̀-mɔ̀ŋ,,à-
086,"SPEAK, TO",gbá:k,,
087,TO SPIT,pjákɛ,,
088,"SPREAD IN SUN TO DRY, TO",ɲá:nɛ,,
089,"STICKY, TO BE",rùrɔ,,
090,"STONE, ROCK",ɛ̀-ṭá,,à-
091,TAKE OUT OF: EMPTY,jèke,,
092,THING,"(pl.) ɔ̀-ṭɔ̀:k, è-kpó",,
093,"TONGUE, LANGUAGE","ɛ̀-dá:k, é-βôn",,"ǹ-, ḿ-"
094,TOOTH,ɛ̀-sà,,a-
095,TORTOISE,ɛ́-kuɔ̀r,,ì-kuùn
096,TREE,è-ʧí,,ǹ-
098,WANT (DESIRE): LACK SEEK,"dà:k, bék; βór, ròr",,
099,WAR,è-gbóŋ,,ŋ̀-
100,WATER,à-ṣí,,
101,WING,ḿbúbà:ŋ,,
102,"WOMAN, WIFE","kw-à-nɔ̀ŋ, kw-à-nɔ̀ŋ",,"p-à-nɔ̀ŋ, p-à-nɔ̀ŋ"
103,ONE,wànɔ́,,
104,TWO,ɛ̀-fà,,
106,FOUR,ɛ̀n:à,,
107,FIVE,à-ʧén,,
108,SIX,ɛ̀-ʧá’dánɛ̀,,
109,SEVEN,ǹ-ʧén ɔ́ɱ fà~è-,,
110,EIGHT,óʧénɔ́ntán,,
111,NINE,ósówánɛ̀,,
112,TEN,ì-ʤòβ,,
113,FIFTEEN,íʧî,,
114,TWENTY,ɛ̀rɔ́β,,
115,HUNDRED,à-rɔ́β á-ʧén,,
115.1,TWO HUNDRED,à-rɔ́β í ʤòβ,,
117,THOUSAND,ńnɔínáɱfâ òkwù mà arɔ́βíʤóβ,,

