BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,è-bí,,
003,ARMPIT,à-ŋg’bá,,
004,ARROW,ò-bgá,,
005,ASHES,ò-túŋ,,
006,ASK (A QUESTION),ʒĩ ´,,
007,"BAD (BE), TO",à-bí,,
008,BEAN,è-vbé,,
010,BELLY,à-kp’gí,,
011,BITE,táŋ,V,
012,BUFFALO,è-sé,,
013,"BUILD, TO (CF. SEW)",nzì,,
014,CALABASH,à-tkú,,
015,CARVE,sẽ̀,,
017,CHILD,ã̀-wyí,,
018,COME OUT,zgi,,
019,"COOL, BE(COME) TO",à-bbù,,
021,COUNT: DRAW A LINE,têŋglà,,
023,CRAB,à-glêsò,,
024,CROCODILE,è-krêmì,,
025,"DANCE, TO",ʒgà,,
026,DEPTH,ò-gjúŋ,,
027,DIE: DEATH,kpù,,
028,"DIVIDE, SHARE OUT, TO",g’bà,,
030,"BECOME DRY, TO",móm,,
032,"EAT, TO",rí,,
033,EGG,è-ʒì,,
034,ELEPHANT,è-njí,,
035,"EXTINGUISHED, BE TO",bgá (tr.),,
036,EYE,è-jí,,
038,"FAT, OIL, GREASE",ã̀-vbó,,
039,FEAR,è-jlí,,
040,FEMALE,à-ʃlé,,
041,FIREWOOD,ò-kòkŋò,,
043,CHICKEN/FOWL,è-nú,,
045,"GIVE, TO",ʃrídì,,
046,"GO, WALK, TO",jí,,
047,GRASSHOPPER,à-ɱgbâtsò,,
048,"GROW, BECOME STRONG, TO",hlu,,
049,GUINEA-FOWL,è-ʒgú,,
050,HEAD,è-ʃrí,,
051,HEART,è-sṍ,,
052,HEAVY,à-lbí,,
053,HOE: CULTIVATE,lbí,,
054,"KILL, TO",bgá,,
055,"LEG, FOOT",òdgá,,
056,LEOPARD (‘PANTHER’),è-gbí,,è-búgbakòm
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",lòm,,
058,"LICK, TO",ǹ-zé,,
060,MEAT,è-bí,,
061,MOULD TO,hwim,,
062,"MOUNT, TO",vrè,,
063,NAME,è-ʃkó,,
064,NIGHT: DAY OF 24 HOURS,"ò-kjkú, ó-lùm",,é-
065,FAN PALM (BORASSUS AETHIOPUM),à-ká,,
066,PERSON,à-ré-,,mòà-
067,"PIG (DOMESTIC, WILD)","ò-kòkò, èdzì",,"ò-kókò, é-"
068,"PRESS, SQUEEZE OUT, MILK","fjè, hwlí",,
069,QUARREL,kpí óhà (ɪ̀+p) o-kpióhà,"V, N",
070,RAPHIA PALM,à-kló,,á-
071,"REFUSE, RETAIN, TO","tlà, ɲòm",,
072,"RESEMBLE, BE EQUAL TO",zgì,,
073,ROAD: PATH,ò-ʒẽ̀,,è-
074,"ROAST ON COALS, TO",vòm,,
075,"ROT, TO",vrẽ̀,,
076,RUBBISH-HEAP,àgbró+èkrò,,á-
077,SEND: WORK,hwọ̀-túm,,ò-túm
078,"TRAP, TO SET A","tâɱ-gbaŋ (v.+n.), tɛ́ à-mgbaŋ",,
079,"SEW, TO",sùm,,
080,"SHINE, BE LIGHT, BE WHITE TO",trá; psé,,
081,SING,fú à-bmó,,
082,"SKIN, HIDE, BARK","à-kpiá, à-ŋgbù",,", á"
084,SNAKE,è-má+èbì,,
085,SONG,à-bmó,,
086,"SPEAK, TO",lú,,
087,TO SPIT,tákì (tá + ákì),,
088,"SPREAD IN SUN TO DRY, TO",tá+ólùm (put+sun),,
089,"STICKY, TO BE",kpó òŋgò,,
090,"STONE, ROCK",è-ʒém óŋmrẽ,,é- á-
091,TAKE OUT OF: EMPTY,ʒíŋ,,
092,THING,è-má,,à-
093,"TONGUE, LANGUAGE","ò-lóm, ò-lóm",,"è-, è-"
094,TOOTH,ò-ʒgá,,à-
095,TORTOISE,a̍tkú kùlù,,
096,TREE,à-kí,,àkíkí
097,TWIN,à-hlí,,mòà-
098,WANT (DESIRE): LACK SEEK,"klò, klò",,
099,WAR,è-kó,,
100,WATER,à-mí,,
101,WING,òŋgbá,,è-
102,"WOMAN, WIFE","à-ʃé, à-ʃé",,"mòà-, mòà-"
103,ONE,òrí,,
104,TWO,ò-hà,,
106,FOUR,à-njí,,
107,FIVE,à-tnó,,
108,SIX,ò-fĩ̀,,
109,SEVEN,ò-fóhà,,
110,EIGHT,ò-fóté,,
111,NINE,ò-tróɲì,,
112,TEN,ò-kpó,,
113,FIFTEEN,ò-kpó+à-tnó,,
114,TWENTY,è-kpó+à-hà,,
115,HUNDRED,è-ndgá,,
115.1,TWO HUNDRED,è-ndgá è-hà,,
116,FOUR HUNDRED,è-ndgá+èɲí,,
117,THOUSAND,èzbí,,é-

