BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ú-nàn,,
003,ARMPIT,ú-fàhà,,[úfàɣà]
006,ASK (A QUESTION),bíp,,
007,"BAD (BE), TO",ɔ́-dìɔ̀k,,
008,BEAN,ŋ̀-kɔ́tì,,
009,BEG (ASK FOR S.T.),"(m)-bag, (m)-bɛŋ",,
010,BELLY,ì-díp,,
011,BITE,dóm,V,
012,BUFFALO,m̀-kpóró; é-nàŋ í-kɔ̀t,,
013,"BUILD, TO (CF. SEW)",bɔ́p,,
014,CALABASH,ì-kpɔ̀; *i:-kum; *i:-bi:ba,,
015,CARVE,káp,,
016,CHARCOAL,ŋ́-káŋ,,
017,CHILD,é-jén,,ɲ́tòk éjèn
018,COME OUT,wùɔ́,,
019,"COOL, BE(COME) TO",dèŋé,,
020,CORPSE,ó-kpó ó-wò,,
021,COUNT: DRAW A LINE,bàt,,
022,COW/CATTLE,é-nàŋ,,
023,CRAB,ì-sóbó,,
024,CROCODILE,è-fìòm,,
025,"DANCE, TO",nék,,
026,DEPTH,túŋɔ́ (v.); ú-túŋɔ́,,
027,DIE: DEATH,"kpá, ŋ̀-kpá",,
028,"DIVIDE, SHARE OUT, TO",dèmé; bàká,,
029,"DRAW (WATER), TO",kóí,,
030,"BECOME DRY, TO",ǹ-sát (n.); sát,,
031,EAR,ú-tɔ́ŋ,,
032,"EAT, TO",díá,,
033,EGG,ǹ-kwà ú-nèn,,
034,ELEPHANT,é-nìn,,
036,EYE,é-njèn,,
037,"FALL, TO",duɔ,,
038,"FAT, OIL, GREASE","ɔ́-kpɔ́ŋ, á-dàŋ",,
039,FEAR,n-dik,,
040,FEMALE,ú-màn,,
041,FIREWOOD,i-fia,,
042,FOREST (BUSH),á-kàì,,
043,CHICKEN/FOWL,ú-nèn,,
044,"FRY, TO BAKE IN ASHES, TO","káŋ, bùn",,
045,"GIVE, TO","nɔ̀, kɔ̀p",,
046,"GO, WALK, TO","kǎ, sàŋá",,
047,GRASSHOPPER,à-táttát,,
048,"GROW, BECOME STRONG, TO","kɔ̀+, sɔ́ŋ",,
049,GUINEA-FOWL,ú-nèn ḿ-bàkárá,,
050,HEAD,í-wòd,,
051,HEART,é-sìt,,
052,HEAVY,dókpó (v.),,
053,HOE: CULTIVATE,"dɔ̀k, fúŋ",,
054,"KILL, TO",wòt,,
055,"LEG, FOOT",ú-kót,,ú-kót
056,LEOPARD (‘PANTHER’),é-kpè,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","nǎ, ɲàná, dájá",,
058,"LICK, TO",dáí,,
060,MEAT,é-kú,,
061,MOULD TO,bót,,
063,NAME,é-njíŋ,,
064,NIGHT: DAY OF 24 HOURS,"ò-kôn, ú-sèn",,
065,FAN PALM (BORASSUS AETHIOPUM),é-jòp,,
065.1,OIL PALM (ELAEIS GUINEENSIS),é-jòp,,
066,PERSON,ó-wó,,
067,"PIG (DOMESTIC, WILD)","é-dì, édì-ikɔt",,
068,"PRESS, SQUEEZE OUT, MILK",ɲìme,,
069,QUARREL,ú-táŋ,"V, N",
070,RAPHIA PALM,úkɔ́t,,
072,"RESEMBLE, BE EQUAL TO",ébìèt,,
073,ROAD: PATH,"ú-súŋ, à-fàŋ",,
074,"ROAST ON COALS, TO",bùm; fɔp,,
075,"ROT, TO",ɔ́bùtɔ́,,
077,SEND: WORK,ú-tóm,,
078,"TRAP, TO SET A",kɔ́k áfíá,,
079,"SEW, TO",kum,,
080,"SHINE, BE LIGHT, BE WHITE TO",à-fíáfíá  ájámá,,
081,SING,kwɔ́,,
082,"SKIN, HIDE, BARK",í-kpá+í-dem,,
083,SMELL (OF): SMELL (TR.),nù:nè,,
084,SNAKE,úrúkíkɔ̀t,,
086,"SPEAK, TO",dɔ́kɔ́; táŋ,,
090,"STONE, ROCK",í-tíát,,
091,TAKE OUT OF: EMPTY,sáŋá sìbî; mɔ̀nɔ́ sìbî,,
092,THING,ŋ́kpɔ́,,
093,"TONGUE, LANGUAGE","édémè, ù-sèm",,
094,TOOTH,édèt,,
095,TORTOISE,í-kút,,
096,TREE,è-tó,,
097,TWIN,íbà,,
098,WANT (DESIRE): LACK SEEK,jém,,
099,WAR,é-kɔ́ŋ,,
100,WATER,ŋwúɔ́ŋ,,
101,WING,m̀-fɔ́ŋ,,
102,"WOMAN, WIFE","ó-wó nwùàn, ŋ́wùàn",,
103,ONE,kèt,,
104,TWO,ì-bàà,,
106,FOUR,ì-nàŋ,,
107,FIVE,ì-tíèn,,
108,SIX,ì-tíè+kèt,,
109,SEVEN,ì-tíà+bà,,
110,EIGHT,ì-tìá+ì-tá,,
111,NINE,á-nàn+kèt,,
112,TEN,dùòp,,
113,FIFTEEN,ùdótì tíèn,,
114,TWENTY,é-díp,,
115,HUNDRED,ò-kúk dùòp,,
116,FOUR HUNDRED,ó-kùk dùòp,,

