BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ka-nama,,
004,ARROW,wu-kɪrra,,ti-
006,ASK (A QUESTION),ribi,,
010,BELLY,ku-buri,,
011,BITE,kaza- ~ kata-,V,
012,BUFFALO,pɪ-kawɪn,,ɛ-
013,"BUILD, TO (CF. SEW)",tumu ~ tun (?),,
017,CHILD,kono,,nono
018,COME OUT,piʤi (?),,
027,DIE: DEATH,pə ~ kpə,,
031,EAR,a-to  (? pl.),,
032,"EAT, TO",dɪrɛ(?) ~ rɛ  (?),,
033,EGG,lɪ-pa,,a-kpa
034,ELEPHANT,kɪ-rɔgɔ,,ɛ-
036,EYE,ri-ʤi,,ɛ-zɛ
038,"FAT, OIL, GREASE","mani, manuŋ",,
043,CHICKEN/FOWL,kuru?  kura,,a-koro?
045,"GIVE, TO",daka,,
046,"GO, WALK, TO",bir (?); gjara-?; pɪsa,,
050,HEAD,lɪ-ʧi,,
051,HEART,kaʧi karɪʃja,,
052,HEAVY,-ʤɪp (?),,
053,HOE: CULTIVATE,kaba ~ kap,,
055,"LEG, FOOT",ka-bunu? ~ ka-buna,,na-?
056,LEOPARD (‘PANTHER’),ku-bi,,mɪ-gbi
060,MEAT,ka-nama,,
063,NAME,ri-ʤɛnne,,
064,NIGHT: DAY OF 24 HOURS,"kɪ-tuk, ɪ-mɛŋme",,
066,PERSON,pɪ-nɪrɪgara,,a-
067,"PIG (DOMESTIC, WILD)",ka-dɪm,,
073,ROAD: PATH,u-ʤɛna,,to-ʤɪna
077,SEND: WORK,tum,,
080,"SHINE, BE LIGHT, BE WHITE TO",buk,,
084,SNAKE,beni,,
090,"STONE, ROCK",lɪ-ta,,a-
092,THING,kakuʃika,,
093,"TONGUE, LANGUAGE",pɪ-lim,,ɪ-
094,TOOTH,u-baŋgo,,a-
096,TREE,kɪ-ʧi,,nɪ-
098,WANT (DESIRE): LACK SEEK,ʤasu,,
099,WAR,lɪ-guma,,
100,WATER,mńi,,
101,WING,ku-vek,,a-
102,"WOMAN, WIFE",pu-pa,,a-kpa
103,ONE,inu ~ ruŋ ~lɪŋ ~gum,,
104,TWO,ba-o~a-ba (~ɪ-~ma-~tu-),,
106,FOUR,naz-o; tu-nas,,
107,FIVE,"i-ʃik-o, kɪ-ʃi",,
108,SIX,(ku-)taʃi,,
109,SEVEN,(ku-)sunduri,,
110,EIGHT,(ku-)na-nas,,
111,NINE,kiʃa-nuas,,
112,TEN,a-kere-(na)-ba (dd.); rɪpiri (dc),,

