BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,ˋɲàm,,ˋɲam
003,ARMPIT,ka-wɛjɛŋ,,nà-
004,ARROW,-hwɛt,,ŋ̀-
005,ASHES,n-tɔ́ŋ,,
006,ASK (A QUESTION),dzɨm,,
007,"BAD (BE), TO",-bíbjí,,à-
008,BEAN,ɟʒɔq,,
010,BELLY,ka̍-hwa̍,,na̍-
011,BITE,bvɔk´,V,kwei´
012,BUFFALO,‘dzâit,,‘dza̍it
013,"BUILD, TO (CF. SEW)",nɔk,,
014,CALABASH,-rjei,,à-
015,CARVE,*ʃab,,
016,CHARCOAL,di-tja̍n,,na̍-
017,CHILD,ka̍-wɔn,,ná-wɔ́n
018,COME OUT,uruq,,
019,"COOL, BE(COME) TO",*ʃrim,,
020,CORPSE,kuɔm,,ŋ̀-kuɔ́m
021,COUNT: DRAW A LINE,"*twaŋ, *kwad raŋ",,
022,COW/CATTLE,ɲàk,,ɲák
023,CRAB,ʌ̀ŋkràŋ,,bʌŋkraŋ
024,CROCODILE,tsâŋ,,tsa̍ŋ
025,"DANCE, TO",swɔŋ (ɔ/o?),,
026,DEPTH,dijju; tsúŋ,,
027,DIE: DEATH,"kwú, dù-kwù",,
028,"DIVIDE, SHARE OUT, TO",ka̍:  ˋ,,
029,"DRAW (WATER), TO",kwad,,
030,"BECOME DRY, TO",kwɔt´,,
032,"EAT, TO",ya̍:’,,
033,EGG,dí-ʧí ~ di-ʧi,,nà-ʧì
034,ELEPHANT,dzwɔ̂m,,dzwɔm
035,"EXTINGUISHED, BE TO",*ri-ɣuwoŋ,,
036,EYE,dì-s:u,,a̍-
037,"FALL, TO",kpá,,
038,"FAT, OIL, GREASE","gicʃɛ (nà), bɔ́ŋkwán(bâ)",,
039,FEAR,ka̍wuin,,
040,FEMALE,àrànbirʌŋ,,banjirʌŋ
041,FIREWOOD,*n-kwon,,
042,FOREST (BUSH),"ka̍-hwɔŋ, (ka̍-)jít",,"nà-hwɔ̀ŋ  ~ nà-hwɔ̀ŋ-a̍, na̍-"
043,CHICKEN/FOWL,ɲu-ɛ̀n,,ɲu-ɛ́n
044,"FRY, TO BAKE IN ASHES, TO","*kraŋ, *ʃwai antoŋ",,
045,"GIVE, TO","ura̍k  ˋ, *naŋ",,
046,"GO, WALK, TO","nát, cʃɔ́ŋ",,
047,GRASSHOPPER,*a-nkpei,,
048,"GROW, BECOME STRONG, TO","*tub, *ba di ʧed",,
049,GUINEA-FOWL,ʤɛ̂n,,ʤɛn
050,HEAD,di-cʃ:u,,à-
051,HEART,bvúrja,,bvúrjá
052,HEAVY,gbá:rjɛt,,
053,HOE: CULTIVATE,ka̍p’,,
054,"KILL, TO",hwa̍it; hwa̍:i’,,
055,"LEG, FOOT",-ta̍k,,à-
056,LEOPARD (‘PANTHER’),cʃw-íì,,cʃw-ii
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","(ḿ)ḿ(j)í (kabjɛn), *nda",,
058,"LICK, TO",*rjai,,
060,MEAT,ˋɲàm,,ˋɲám
061,MOULD TO,*nɔ̌k,,
062,"MOUNT, TO",wúráq,,
063,NAME,díjírɔ́k,,a̍jírɔ́k
064,NIGHT: DAY OF 24 HOURS,"*kə́-túk, *nom",,nə́-
065,FAN PALM (BORASSUS AETHIOPUM),"tswân,*tsswɔ̂k",,"tswán,tsswɔ́k"
066,PERSON,à-jɪn,,ba̍-ɲɛt
067,"PIG (DOMESTIC, WILD)","*à-lɛ́dé, dzíja̍g, *dzèák",,"bə̀ə̀-lɛde’, dzíjág; dzéák"
068,"PRESS, SQUEEZE OUT, MILK",*h ú,,
069,QUARREL,*dzɔ́k *hwɔ́n,"V, N",
070,RAPHIA PALM,da̍bɪnɔ H.,,
071,"REFUSE, RETAIN, TO",ɽa̍k’,,ɽa̍:i´
072,"RESEMBLE, BE EQUAL TO",*táj,,
073,ROAD: PATH,*-ɽjɛn,,"-ɽjɛ́n, nàtà-;nɛ̀tɛ̀"
074,"ROAST ON COALS, TO",ʃwe’i  ˋ; *ʃwɛ̂j,,
075,"ROT, TO",*bvíc̜,,
076,RUBBISH-HEAP,*də́-bvɔ́,,nà-bvɔ̀
