BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,mə̂-’ɲám,,
003,ARMPIT,ɣápʃə́,,
004,ARROW,kjɛ́t,,
005,ASHES,vý,,
006,ASK (A QUESTION),píʃə́,,
007,"BAD (BE), TO",pý,,
008,BEAN,ŋ-kún,,
010,BELLY,vóm,,
011,BITE,nʊ́m *[nmm],V,
012,BUFFALO,ɲɛ́t,,
014,CALABASH,(mə́-) ‘kà’,,
015,CARVE,kuɔ́m,,
017,CHILD,món; *mɔnt,,
018,COME OUT,túm,,
019,"COOL, BE(COME) TO",fiə́,,
021,COUNT: DRAW A LINE,ta:,,
023,CRAB,kám,,
024,CROCODILE,ŋ́-gɛ́n (?),,
025,"DANCE, TO",*pin,,
026,DEPTH,ɲʃɨ́m,,
027,DIE: DEATH,kpi  *[kpɯ],,
028,"DIVIDE, SHARE OUT, TO",ɣáp-ʃə́,,
030,"BECOME DRY, TO",já:-nə́,,
032,"EAT, TO",ljɨ́  (jɨ́?)  *[ jɯ ]  kpɛ́i,,
033,EGG,pûm,,
034,ELEPHANT,ǹ-siə́n,,
035,"EXTINGUISHED, BE TO",viə́ʃə́,,
036,EYE,lí,,
038,"FAT, OIL, GREASE",ŋ̀-gwɛ́t,,
040,FEMALE,mɛ̀ŋ-gbiə́,,
041,FIREWOOD,*m-pi,,
043,CHICKEN/FOWL,mə̀ŋ-gɔ́b; *ŋ-gəp,,
045,"GIVE, TO",‘fá,,
046,"GO, WALK, TO",gwɔ̀nnə́,,
047,GRASSHOPPER,ygɣɨ́m,,
048,"GROW, BECOME STRONG, TO","lɔ̀’ɔ́, kùʔú",,
049,GUINEA-FOWL,síŋgá,,
050,HEAD,tú *[to~tox],,
051,HEART,(lám)ntɨ́m,,
052,HEAVY,zɛ̂t,,
053,HOE: CULTIVATE,‘fá’,,
055,"LEG, FOOT",*kwɯt,,
056,LEOPARD (‘PANTHER’),*ŋ-gɯə,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nǔnú,,
058,"LICK, TO",ljìʃə́,,
060,MEAT,ɲ́-ʒáp,,
061,MOULD TO,tám,,
063,NAME,lí,,
065,FAN PALM (BORASSUS AETHIOPUM),thíə́n,,
065.1,OIL PALM (ELAEIS GUINEENSIS),thíə́n,,
066,PERSON,mɪ́ə́n,,
067,"PIG (DOMESTIC, WILD)",*kwpoʔ; kɪpú,,
068,"PRESS, SQUEEZE OUT, MILK","fiɛ́t; fiɛzə́, pɪnʔ",,
071,"REFUSE, RETAIN, TO",nɛnə́; sie’  ɑ t,,
072,"RESEMBLE, BE EQUAL TO",fe’:nə,,
073,ROAD: PATH,ma̍ɲʒe,,
074,"ROAST ON COALS, TO",kã́,,
075,"ROT, TO",vɪ́ə́,,
077,SEND: WORK,ʃi’ěʃə́,,
079,"SEW, TO",ta̍:ʃə́,,
080,"SHINE, BE LIGHT, BE WHITE TO",lɪ́-´ɪ́ ~ lɪ́rə́,,fý
082,"SKIN, HIDE, BARK",ń-’gɣúp,,
083,SMELL (OF): SMELL (TR.),júʔʃə́,,
084,SNAKE,ŋúə,,
087,TO SPIT,fɪə́tə́; níet,,
090,"STONE, ROCK",gwé,,
093,"TONGUE, LANGUAGE",lɪm,,
094,TOOTH,sú,,
095,TORTOISE,kjí (‘máŋgǎ ʔ); *u-kut,,
096,TREE,tɪ́tɪ́,,
097,TWIN,mə́-fá,,
098,WANT (DESIRE): LACK SEEK,kǔ:; *wń,,
101,WING,páp-ʃə́,,
102,"WOMAN, WIFE",see FEMALE,,
104,TWO,ípǎ; *mbaa,,
106,FOUR,ikpa,,
107,FIVE,í-těn,,

