BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,*wanwo-lam/hamba-,,
010,BELLY,e-me; *tɛ-me,,
012,BUFFALO,*m-fɔŋ,,
017,CHILD,*wantiti,,
031,EAR,ko-tuo;  *bo-tuɔk,,
034,ELEPHANT,m-biem; *bo-nji,,
036,EYE,ʤiel,,aɟen
038,"FAT, OIL, GREASE",lɛ-be,,
050,HEAD,de-to; *ɛ-tɔ,,
051,HEART,*opianam,,
055,"LEG, FOOT",o-bukpo; *le-kpɔ,,
056,LEOPARD (‘PANTHER’),*ŋ-bɛ,,
060,MEAT,ɛ̄-sɛ̄ɛ̄n,,i-
061,MOULD TO,kɛ-saak,,
062,"MOUNT, TO",ki-ttele,,
063,NAME,lɛ̄-kɔɔl,,
064,NIGHT: DAY OF 24 HOURS,li-vve,,(la- ?)
065,FAN PALM (BORASSUS AETHIOPUM),ù-ddī,,là-
065.1,OIL PALM (ELAEIS GUINEENSIS),ù-ddī,,là-
066,PERSON,ɔ̃-lɔ̃ɔ̃t,,
067,"PIG (DOMESTIC, WILD)",ò-kkúmmà,,
068,"PRESS, SQUEEZE OUT, MILK",kɛ-pjɛl,,
069,QUARREL,lɛ̄-wɔ̃lɔ̃ kɔ̃-wɔ̃ɔlɔ̃,"V, N",lī-
070,RAPHIA PALM,ū-kɔ̃ɔt,,ɪ#-
071,"REFUSE, RETAIN, TO",ki-fim,,
072,"RESEMBLE, BE EQUAL TO",kɛ-bal,,
073,ROAD: PATH,ɛ̄-tɔ̂k,,
074,"ROAST ON COALS, TO",kɛ-fɔɔp,,
075,"ROT, TO",kɛ-ddɔlɔ,,
076,RUBBISH-HEAP,kù-fùmà,,lì-
077,SEND: WORK,kɛ-tɔɔm,,
078,"TRAP, TO SET A",lìkìnī,,
079,"SEW, TO",kɛ-kaaŋ,,
080,"SHINE, BE LIGHT, BE WHITE TO",ki-pwɔlɔ,,
081,SING,lī-sōom,,
082,"SKIN, HIDE, BARK",ɛ̀-kpā,,
083,SMELL (OF): SMELL (TR.),liî-zzōom  li-ppjee,,
084,SNAKE,ɛ́-zzɔ̃kɔ̃,,
085,SONG,kī-soōm,,
086,"SPEAK, TO",lɛ-lɔɔk,,
087,TO SPIT,kɛ-tak  kɛ-kkɔl,,
088,"SPREAD IN SUN TO DRY, TO",lī-wōŋōlō+lɛ̄-jāan; lɛ̄-jāala+lɛjāan,,
089,"STICKY, TO BE",lɛ̄-nnāk,,
090,"STONE, ROCK",lɛ̀-ttàāl,,la-
091,TAKE OUT OF: EMPTY,lɛ̀-sàŋā,,
092,THING,bɔ̀-fɛ̀ɛn,,bɛ̀-
093,"TONGUE, LANGUAGE",lɛ̀-lāak,,
094,TOOTH,lɛ̄-saāl,,
095,TORTOISE,ɛ̄-kɔ̂l,,
096,TREE,kɛ̀-ssɛ̀,,bɛ-
097,TWIN,ī-ppɛ̄lɛ̄n (pl.),,
098,WANT (DESIRE): LACK SEEK,kɛ-gjan,,
099,WAR,lɛ̀-kɔ̃ɔ̃ŋ,,
100,WATER,bā-ɲɲí,,lī-
101,WING,kī-fēkélè,,
102,"WOMAN, WIFE",waǎ-nāvvā,,bwaǎ-
103,ONE,vvɔ́n,,
104,TWO,ī-ffā,,
106,FOUR,ì-nnà,,
107,FIVE,kù-bwɔɔ̀k,,
108,SIX,bwɔ̀la̍a̍níŋ,,
109,SEVEN,ìnnàmikjâàt,,
110,EIGHT,ìnnàminnâ,,
111,NINE,ɔ̀sɛ̄lɛ́zzɔ̀ɔp,,
112,TEN,ɔ̀sɛ’lɛ́zzɔɔ̀p,,
113,FIFTEEN,zzil,,
114,TWENTY,lɔlɔp,,
115,HUNDRED,làlɔ̀p kùbbwɔ̀ɔk,,
115.1,TWO HUNDRED,làlɔ̀p zzɔ̀ɔp,,
116,FOUR HUNDRED,nnɔɔ,,
117,THOUSAND,ínnɔ̀ īffā lā tàlɔ̀p zzɔ̀ɔp,,

