BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,wii,,
004,ARROW,i-kir,,ki-kir
005,ASHES,ʃit,,
006,ASK (A QUESTION),rifi,,
007,"BAD (BE), TO",vivi,,
008,BEAN,zwin,,
009,BEG (ASK FOR S.T.),kwisi,,
010,BELLY,nji,,
011,BITE,nufur nhan,V,
012,BUFFALO,ʤura,,
013,"BUILD, TO (CF. SEW)",mwai,,
014,CALABASH,mwan,,
015,CARVE,susum kon,,
016,CHARCOAL,ʃwit kara,,
017,CHILD,nwin,,
018,COME OUT,wərɛk,,
019,"COOL, BE(COME) TO",sisii,,
020,CORPSE,kum,,
021,COUNT: DRAW A LINE,tam,,fin ma wok
022,COW/CATTLE,randon,,
023,CRAB,whambat,,
024,CROCODILE,hokor,,
025,"DANCE, TO","ʃiʃi, ʃíʃí",,
026,DEPTH,rum,,
027,DIE: DEATH,kwi,,
028,"DIVIDE, SHARE OUT, TO",gafi,,
029,"DRAW (WATER), TO",tur,,
030,"BECOME DRY, TO",hor,,
032,"EAT, TO",ji,,
033,EGG,ʃubwi,,
034,ELEPHANT,wii vivi,,
035,"EXTINGUISHED, BE TO",rim,,
036,EYE,ji,,
037,"FALL, TO",hu,,
038,"FAT, OIL, GREASE","fef, nei",,
039,FEAR,dirin,,
040,FEMALE,hin,,
041,FIREWOOD,kon kara,,
042,FOREST (BUSH),zizan,,
043,CHICKEN/FOWL,nun,,
044,"FRY, TO BAKE IN ASHES, TO","hanʤi, wiʃi",,
045,"GIVE, TO","nagu, na kpitak",,
046,"GO, WALK, TO","bai, ʃin",,
047,GRASSHOPPER,ʃi,,
048,"GROW, BECOME STRONG, TO","gun, kuk",,
049,GUINEA-FOWL,serem,,
050,HEAD,titi,,
051,HEART,kan,,
052,HEAVY,rin,,
053,HOE: CULTIVATE,"kwen, kwar",,
054,"KILL, TO",mbeʃek,,
055,"LEG, FOOT",kis,,
056,LEOPARD (‘PANTHER’),whi,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","na tin, nanzan, na ru",,
058,"LICK, TO",nzef,,
060,MEAT,wii,,
061,MOULD TO,rifik,,
062,"MOUNT, TO",banin,,
063,NAME,tijak,,
064,NIGHT: DAY OF 24 HOURS,"sun, nim njinam",,
066,PERSON,rifinik,,
067,"PIG (DOMESTIC, WILD)","alede, alede (hai)",,
068,"PRESS, SQUEEZE OUT, MILK","demek, vin",,
069,QUARREL,gor,"V, N",
071,"REFUSE, RETAIN, TO","whanhan, kaʃi",,
072,"RESEMBLE, BE EQUAL TO","tika, ʃengen",,
073,ROAD: PATH,ʧwin gugun,,
074,"ROAST ON COALS, TO",wiʃi,,
075,"ROT, TO",fun,,
076,RUBBISH-HEAP,susuru,,
077,SEND: WORK,dak,,rwan
078,"TRAP, TO SET A",dak(tarko) (n. = H.),,
079,"SEW, TO",tisi,,
080,"SHINE, BE LIGHT, BE WHITE TO",nhan,,
081,SING,tak hum,,
082,"SKIN, HIDE, BARK","ku, kwaʃan kon",,
084,SNAKE,suswan,,
085,SONG,hum,,
086,"SPEAK, TO",tam  wun,,
087,TO SPIT,tak,,
088,"SPREAD IN SUN TO DRY, TO",nafak,,
089,"STICKY, TO BE",kpaʧak,,
090,"STONE, ROCK",a-tar,,
091,TAKE OUT OF: EMPTY,"ʧun, huruk",,
092,THING,nina,,
093,"TONGUE, LANGUAGE","i-rim, ha-ʃa (H.)",,
094,TOOTH,nji-nan,,
095,TORTOISE,kpurukpa,,
096,TREE,kon,,
097,TWIN,mwi garafu,,
098,WANT (DESIRE): LACK SEEK,san; mur,,
099,WAR,rwam,,
101,WING,kwen,,
104,TWO,fu,,
106,FOUR,nin,,
107,FIVE,tukun,,
108,SIX,kwif,,
109,SEVEN,kwif njinan,,
110,EIGHT,nanin,,
111,NINE,nanimarin,,
112,TEN,wuk,,
113,FIFTEEN,wuk dak tukun,,
114,TWENTY,pam,,
115,HUNDRED,pam tukun,,
116,FOUR HUNDRED,dari nin,,
117,THOUSAND,dubu njinan H.,,

