BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,nâm,,
003,ARMPIT,nè-xiáb’té,,
004,ARROW,khlá’,,
005,ASHES,və́  ‘mɔ́g’ (feu),,
006,ASK (A QUESTION),ló,,
007,"BAD (BE), TO",á pɔ̀g’,,
008,BEAN,m̀-kwɛ́né,,
010,BELLY,nə́-və̂m,,
011,BITE,lə́m,V,
014,CALABASH,thíŋ+’kjə́,,
015,CARVE,kwʊ́m,,
017,CHILD,mwɛ́^n,,
018,COME OUT,tə́m,,
019,"COOL, BE(COME) TO",xɥí,,
021,COUNT: DRAW A LINE,sə́ŋ,,
023,CRAB,kám,,
024,CROCODILE,ŋ-gɛ́,,
026,DEPTH,nétswû,,
027,DIE: DEATH,pfú,,
028,"DIVIDE, SHARE OUT, TO",ɣàb-’tě,,
030,"BECOME DRY, TO",zɛ́:,,
032,"EAT, TO","ʧí, pfúe",,
033,EGG,nə̀-pə̀m  ŋgwɔ́b’,,
034,ELEPHANT,ʃó,,
035,"EXTINGUISHED, BE TO",pí,,
036,EYE,bə́ŋ-tsé,,
038,"FAT, OIL, GREASE",lə́ŋ,,
040,FEMALE,mə̀ŋ-gɥí,,
043,CHICKEN/FOWL,ŋ-gwɔ́b’,,
045,"GIVE, TO",h’á,,
046,"GO, WALK, TO",ɣǒ:,,
047,GRASSHOPPER,ygwámmɛ́ i,,
048,"GROW, BECOME STRONG, TO",sá’,,
049,GUINEA-FOWL,ɲjə́ŋntǐn,,
050,HEAD,twə́,,
051,HEART,nè-tsə́m,,
052,HEAVY,né’tsé’,,
053,HOE: CULTIVATE,ʧí,,
055,"LEG, FOOT",kwə̀,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO",nwɔ̀ŋé,,
058,"LICK, TO",tsiàŋé,,
060,MEAT,m̀-bàbˉ,,
061,MOULD TO,phúɔ́m,,
063,NAME,cénʔ,,
065,FAN PALM (BORASSUS AETHIOPUM),cə́mmbəŋ,,
065.1,OIL PALM (ELAEIS GUINEENSIS),cə́mmbəŋ,,
066,PERSON,ŋɲ́i,,
067,"PIG (DOMESTIC, WILD)",ŋgənǎm,,
068,"PRESS, SQUEEZE OUT, MILK","ʃɔ́g’, nə́pwɛ́nʔ  ?n",,
071,"REFUSE, RETAIN, TO","kɔŋé; tsété, tsétsíɛʔ",,
072,"RESEMBLE, BE EQUAL TO",xwə,,
073,ROAD: PATH,mə́nzě,,
074,"ROAST ON COALS, TO",to´,,
075,"ROT, TO",nə́phɪ,,
077,SEND: WORK,tsiá,,
079,"SEW, TO",kɥíáŋté,,
080,"SHINE, BE LIGHT, BE WHITE TO",tá:,,fɔ́gʔ
082,"SKIN, HIDE, BARK","ŋgwɔbʔne,",,
083,SMELL (OF): SMELL (TR.),la̍me’´,,
084,SNAKE,nú,,
087,TO SPIT,twě,,
090,"STONE, ROCK",ŋ́-gúʔú (?),,
093,"TONGUE, LANGUAGE",tsə́m,,
094,TOOTH,né-ʃwɔ́ŋ,,
095,TORTOISE,tswə́’mə́ŋkwǔ ʔ,,
096,TREE,cə́,,
097,TWIN,ne’-xiág,,
098,WANT (DESIRE): LACK SEEK,kwɔŋé,,
101,WING,nə-pa̍bʔ ŋgwɔb ʔ,,
102,"WOMAN, WIFE",see FEMALE,,
104,TWO,jə́-pâ:,,
106,FOUR,nə́kwâ,,
107,FIVE,jə́-tɛ́’,,

