BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
003,ARMPIT,ájìjôk,,
005,ASHES,ń-tɔ́ŋ,,
006,ASK (A QUESTION),dô,,
007,"BAD (BE), TO",í-fìè; ì-ʤó,,
008,BEAN,àkídì,,
009,BEG (ASK FOR S.T.),bérè m̀béré,,
010,BELLY,ó-wót,,
011,BITE,lóm,V,
012,BUFFALO,ò-gàŋ,,
013,"BUILD, TO (CF. SEW)",námà,,
014,CALABASH,ògbòkót,,
015,CARVE,kɔ̂,,
016,CHARCOAL,ḿbúbúk úkáŋ,,
017,CHILD,gúŋ ~ gwɔ́ŋ,,bɔ́n
018,COME OUT,sìbí na̍; nàŋá sìbî,,
019,"COOL, BE(COME) TO",tɔ̌ɔ̀,,
020,CORPSE,ékwúkwú énê,,
021,COUNT: DRAW A LINE,"fǔk, tàbá ìmàà",,
022,COW/CATTLE,é-ríè,,
023,CRAB,ú-kà,,
024,CROCODILE,àsàkwít,,
025,"DANCE, TO","ʤǒp ókwà, ókwà",,
026,DEPTH,ú-dɔ̀k,,
027,DIE: DEATH,"kwû, ǹ-kpá",,
028,"DIVIDE, SHARE OUT, TO",ʧê,,
029,"DRAW (WATER), TO",ʧìbî;  tàbá,,
030,"BECOME DRY, TO",ʧát,,
031,EAR,ú-tɔ́ŋ,,
032,"EAT, TO",ríé ínû,,
033,EGG,ŋ̀-kwà,,
034,ELEPHANT,é-jĩrì,,
035,"EXTINGUISHED, BE TO",ním,,ɲíŋ
036,EYE,ʧíèn,,
037,"FALL, TO",rɔ̌ŋ,,
038,"FAT, OIL, GREASE","ú-fúk, á-râŋ",,
039,FEAR,ú-kpó,,
040,FEMALE,ú-màn,,
041,FIREWOOD,í-jé,,
042,FOREST (BUSH),ó-rôŋ,,
043,CHICKEN/FOWL,ú-nɔ̀n,,
044,"FRY, TO BAKE IN ASHES, TO","kǎn, fuŋ",,
045,"GIVE, TO","njî, ʧě njî",,
046,"GO, WALK, TO","ʤê, ʤě í-ʤè",,
047,GRASSHOPPER,ǹgèlèǹgélè,,
048,"GROW, BECOME STRONG, TO",mǐn; tíbì înjè,,
050,HEAD,í-bòt,,
051,HEART,é-ʤît,,
052,HEAVY,îlòbò,,
053,HOE: CULTIVATE,"gbɔ̂, wóp",,
054,"KILL, TO",kpáŋ,,
055,"LEG, FOOT",ú-kót,,
056,LEOPARD (‘PANTHER’),é-gbè,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","(sìkí)mǎà, njàná lék",,
058,"LICK, TO",lákà,,
060,MEAT,á-nâm,,
061,MOULD TO,bót,,
062,"MOUNT, TO",nénè,,
063,NAME,èrìéŋ,,
064,NIGHT: DAY OF 24 HOURS,"èrì rìêŋ, úsèn; ég*we",,
065,FAN PALM (BORASSUS AETHIOPUM),kóò,,
065.1,OIL PALM (ELAEIS GUINEENSIS),kóò,,
066,PERSON,é-nê; *èbí-(élék)- énê (élék = ‘body’),,
067,"PIG (DOMESTIC, WILD)","édi (òkôdì), édì",,
068,"PRESS, SQUEEZE OUT, MILK","ŋ̀wàń’ kèmê, ʧìmî",,
069,QUARREL,bàrâ í-bàrá,"V, N",
070,RAPHIA PALM,"úgɔ̀rɔ̀, ǹfrîʧìp",,
071,"REFUSE, RETAIN, TO",ʤít tétkâŋ (trékâŋ),,
072,"RESEMBLE, BE EQUAL TO","ìbélék, ìkìkè",,
073,ROAD: PATH,ùnjínrí,,
074,"ROAST ON COALS, TO",wɔ́p,,
075,"ROT, TO",ʤɔ̂,,
076,RUBBISH-HEAP,étò ńsák,,
077,SEND: WORK,ráʤět íkwàŋ,,
078,"TRAP, TO SET A",típ úfè,,
079,"SEW, TO",ʧím,,
080,"SHINE, BE LIGHT, BE WHITE TO",tòŋrô,,
081,SING,kɔ́t ókwà (kró’kwà),,
082,"SKIN, HIDE, BARK","á-kpá  lék,í-kpá  á-nâm,í-kpɔ́k  u-tê ikpá",,
083,SMELL (OF): SMELL (TR.),"dùkú élù, ínɔ̂ élù",,
084,SNAKE,ìʤíʤìnû   (ìʤó+ínû ),,
085,SONG,ókwà,,
086,"SPEAK, TO",tùmù íkɔ̀,,
087,TO SPIT,ʧǒ átáá,,
088,"SPREAD IN SUN TO DRY, TO",wélé mélé úrá,,
089,"STICKY, TO BE",ńkpákáŋ,,
090,"STONE, ROCK",éwúrú,,
092,THING,ínû; ńkpɔ́,,
093,"TONGUE, LANGUAGE","álɔ́m, ùsèm",,
094,TOOTH,éʤérè,,
095,TORTOISE,í-kwút,,
096,TREE,útè,,
098,WANT (DESIRE): LACK SEEK,"dô; wèrê, înàn",,
099,WAR,è-tím,,
100,WATER,múŋ,,
101,WING,àkú ˋkɔ̀,,
102,"WOMAN, WIFE",see FEMALE,,
103,ONE,gê,,
104,TWO,í-bà,,
106,FOUR,ínî,,
107,FIVE,gò,,
108,SIX,gwèrègwèi,,
109,SEVEN,ʤìèwà,,
110,EIGHT,ʤìètá,,
111,NINE,ónángê,,
112,TEN,"ùkɔ̀p, àkɔ̀p",,
113,FIFTEEN,àkɔ̀p mè gò ìnán gò métîp,,
114,TWENTY,é-tîp,,
115,HUNDRED,é-tîp gò,,
116,FOUR HUNDRED,ó-bóp,,
117,THOUSAND,ó-bóp í-bà métîp à-kɔ̀p,,

