BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,bì-námá,,ì-
003,ARMPIT,*mawo,,
004,ARROW,ù-vìrà,,tìrà
005,ASHES,ǹ-tó,,
006,ASK (A QUESTION),*sanjara,,
007,"BAD (BE), TO",*ʧaron,,
008,BEAN,*bi-ʧun,,
010,BELLY,ì-púrú,,
011,BITE,*ruma,V,
012,BUFFALO,bì-jáwá,,ì-
014,CALABASH,*e-so,,
015,CARVE,*sah utiti,,
016,CHARCOAL,*tene,,
017,CHILD,vànà,,à-bíjá
018,COME OUT,*suru,,
019,"COOL, BE(COME) TO",*nara tene,,
021,COUNT: DRAW A LINE,*ra,,
022,COW/CATTLE,bì-vàrè,,ì-
023,CRAB,*uga-kara,,
024,CROCODILE,bè-jó,,è-; *bi-dan
025,"DANCE, TO",*gari  i-rina,,
026,DEPTH,*o-jo,,
027,DIE: DEATH,*u-wanah,,
028,"DIVIDE, SHARE OUT, TO",*wara,,
029,"DRAW (WATER), TO",*tuka,,
030,"BECOME DRY, TO",*wa,,
031,EAR,ò-tóŋí,,tò-
032,"EAT, TO",wuʃu,,
033,EGG,rì-ŋmwà,,
034,ELEPHANT,bèró,,è-
035,"EXTINGUISHED, BE TO",biʃi,,
036,EYE,rì-ʤí,,ə̀-
037,"FALL, TO",*rizi,,
038,"FAT, OIL, GREASE","*n-pun, mà-néné",,
039,FEAR,*i-wi,,
040,FEMALE,*u-wai,,
041,FIREWOOD,títí,,
042,FOREST (BUSH),ò-ʤà,,
043,CHICKEN/FOWL,bì-tókóró,,ì-
045,"GIVE, TO","njaka, ʃe-me",,
046,"GO, WALK, TO",*wan,,
047,GRASSHOPPER,bi-njun,,
048,"GROW, BECOME STRONG, TO","*bare, *agata",,
049,GUINEA-FOWL,bì-rój,,
050,HEAD,rè-té,,à-
051,HEART,bìrìwà,,
052,HEAVY,*denden,,
053,HOE: CULTIVATE,vara,,
055,"LEG, FOOT",ù-gbùnà,,
056,LEOPARD (‘PANTHER’),*bi-kwi,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","tete, witu",,
058,"LICK, TO",lama,,
060,MEAT,*bi-nama,,
061,MOULD TO,sakala,,
062,"MOUNT, TO",*njana,,
063,NAME,rì-ʤí,,
064,NIGHT: DAY OF 24 HOURS,"ə̀tìtìjə̀, òŋmè",,
065,FAN PALM (BORASSUS AETHIOPUM),**u-titi majiŋ  ʤa H.,,
065.1,OIL PALM (ELAEIS GUINEENSIS),**u-titi majiŋ  ʤa H.,,
066,PERSON,o-no,,
067,"PIG (DOMESTIC, WILD)","**alade, **biraŋ-aa",,
068,"PRESS, SQUEEZE OUT, MILK","*noke, *takara ?H",,
069,QUARREL,*u-kara,"V, N",
070,RAPHIA PALM,"**o-ko, **o-geŋ, o-gjeŋ",,
071,"REFUSE, RETAIN, TO","*nyamene, *da ija",,
072,"RESEMBLE, BE EQUAL TO",jinkana,,
073,ROAD: PATH,ù-rùnà,,tù-
074,"ROAST ON COALS, TO",*diʃi,,
075,"ROT, TO",*iʃu,,
076,RUBBISH-HEAP,**u-gaŋ-ɲe,,
077,SEND: WORK,tuma **i-tuma,,
078,"TRAP, TO SET A",*o-gero,,
079,"SEW, TO",duza,,
080,"SHINE, BE LIGHT, BE WHITE TO","*wuna, *u-ra (n. ?), **u-ruŋ",,
081,SING,*gusa,,
082,"SKIN, HIDE, BARK","rì-kàzà, **rikaza ri, **o-vokolo",,
083,SMELL (OF): SMELL (TR.),"**un-ɲa, **un-ɲa tukuku",,
084,SNAKE,bì-wá,,ì-
085,SONG,*i-rina,,
086,"SPEAK, TO",*banu,,
087,TO SPIT,*ʧate taje,,
088,"SPREAD IN SUN TO DRY, TO",**sazara ug-ɲai di wui,,
089,"STICKY, TO BE",*madaki,,
090,"STONE, ROCK",rì-zùwà *ri-zuwa,,
091,TAKE OUT OF: EMPTY,*ita,,
092,THING,*ij-abo  H.?,,
093,"TONGUE, LANGUAGE","ǹ-léŋ, *e-boze",,
094,TOOTH,bì-ní,,tì-
095,TORTOISE,bì-gə̀ŋkə̀rə̀ní,,ì-
096,TREE,u-titi,,
097,TWIN,*in bara,,
098,WANT (DESIRE): LACK SEEK,"u-barsa, **mda men no ne, **giŋ ag-rau",,
099,WAR,*jaki H.,,
100,WATER,mə̀ɲí,,
101,WING,*u-ganlun,,
102,"WOMAN, WIFE","ò-wâj, ò-wájòhóŋ",,à
103,ONE,díŋkà,,
104,TWO,rèpó,,
106,FOUR,nàzé,,
107,FIVE,ʃíbí,,
108,SIX,tásé,,
109,SEVEN,súnàrí,,
110,EIGHT,úrú,,
111,NINE,toroj,,
112,TEN,bìtúrú; rìkùrì,,
113,FIFTEEN,*rikurin ʃibi,,
114,TWENTY,*akur repo,,
115,HUNDRED,*rinu,,
115.1,TWO HUNDRED,sinu serpo,,
116,FOUR HUNDRED,*sinu sinaze,,
117,THOUSAND,*sinu nkuri,,

