BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
001,ANIMAL,e-nom,,
003,ARMPIT,aijeba,,
004,ARROW,ire-sala,,a-
005,ASHES,i-toŋ,,
006,ASK (A QUESTION),lirbi,,
007,"BAD (BE), TO",o-obi,,
008,BEAN,i-deri,,
010,BELLY,o-faŋ,,
011,BITE,uoba,V,
012,BUFFALO,i-nak,,
013,"BUILD, TO (CF. SEW)",ʤoni,,
014,CALABASH,i-tiri,,
015,CARVE,o-sab,,
016,CHARCOAL,a-ʃorola,,
017,CHILD,a-wonn,,
018,COME OUT,wuliji,,
019,"COOL, BE(COME) TO",o-sugu,,
020,CORPSE,o-kom,,
021,COUNT: DRAW A LINE,"palle, pale o-leje (H.)",,
022,COW/CATTLE,i-nak,,
023,CRAB,a-ʃine,,
024,CROCODILE,ɛ-kjuwa,,
025,"DANCE, TO","tak, o-tak",,
026,DEPTH,o-lom,,
027,DIE: DEATH,"u-kpe, u-kpe",,
028,"DIVIDE, SHARE OUT, TO",kab,,
029,"DRAW (WATER), TO",gbari,,
030,"BECOME DRY, TO",baʔoko,,
032,"EAT, TO",ja,,
033,EGG,ere-kpa,,a-
034,ELEPHANT,i-kigje,,
035,"EXTINGUISHED, BE TO",ʃele,,
036,EYE,i-je,,e-
037,"FALL, TO",o-kpa,,
038,"FAT, OIL, GREASE",ere-peb,,
039,FEAR,erebatak,,
040,FEMALE,o-sal,,
041,FIREWOOD,i-koŋ,,
042,FOREST (BUSH),"a-kori, a-limi",,
043,CHICKEN/FOWL,a-noŋ,,
044,"FRY, TO BAKE IN ASHES, TO","kre, pija",,
045,"GIVE, TO",ma,,
046,"GO, WALK, TO","seŋ, u-saenk",,
047,GRASSHOPPER,a-galla,,
048,"GROW, BECOME STRONG, TO",fali bakak,,
049,GUINEA-FOWL,a-ʤok,,
050,HEAD,are-kjue,,
051,HEART,i-kwal,,
052,HEAVY,o-loeb,,
053,HOE: CULTIVATE,larbe,,
054,"KILL, TO",o-pal,,
055,"LEG, FOOT",o-fere,,
056,LEOPARD (‘PANTHER’),a-vale,,
057,"LIE DOWN, STRETCH ONESELF, SLEEP, TO","ne noŋ, ke ri-boŋ",,
058,"LICK, TO",je,,
060,MEAT,e-nom,,
061,MOULD TO,ʤoni,,
062,"MOUNT, TO",njagg,,
063,NAME,itiba,,
064,NIGHT: DAY OF 24 HOURS,"a-tuk, a-jue",,
065,FAN PALM (BORASSUS AETHIOPUM),ikikwari,,
065.1,OIL PALM (ELAEIS GUINEENSIS),ikikwari,,
066,PERSON,a-ʤole,,
067,"PIG (DOMESTIC, WILD)","alede, a-laba",,
068,"PRESS, SQUEEZE OUT, MILK","omini, bari",,
069,QUARREL,wo-lere o-lere,"V, N",
070,RAPHIA PALM,e-kol,,
071,"REFUSE, RETAIN, TO","toŋko, kibi",,
072,"RESEMBLE, BE EQUAL TO","ololli, omelika",,
073,ROAD: PATH,o-tire,,i-
074,"ROAST ON COALS, TO",gaba,,
075,"ROT, TO",o-ʃau,,
076,RUBBISH-HEAP,iri-sel,,
077,SEND: WORK,edme,,e-lom
078,"TRAP, TO SET A",kgale tarko (n. = H.),,
079,"SEW, TO",jal-le,,
080,"SHINE, BE LIGHT, BE WHITE TO",o-sari,,o-ʃe
081,SING,taake,,
082,"SKIN, HIDE, BARK","i-dagk, i-daŋ, a-gula",,
083,SMELL (OF): SMELL (TR.),nuni,,
084,SNAKE,e-wua,,
085,SONG,a-ki,,
086,"SPEAK, TO",jabun,,
087,TO SPIT,kpale,,
088,"SPREAD IN SUN TO DRY, TO",jgɛ-ɛ,,
089,"STICKY, TO BE",lirba,,
090,"STONE, ROCK",a-kpank i-kok,,
091,TAKE OUT OF: EMPTY,"wunni ka, wgo ko ko",,
092,THING,o-kjue,,
093,"TONGUE, LANGUAGE","iri-gjeb, e-ʤule",,a-
094,TOOTH,iri-ziri,,
095,TORTOISE,a-kul,,
096,TREE,i-ki,,
097,TWIN,a-ppi,,
098,WANT (DESIRE): LACK SEEK,olɛ-ɛ,,
099,WAR,o-lere; o-kon,,
101,WING,a-ful,,
104,TWO,ere-pale,,
106,FOUR,ere-nah,,
107,FIVE,iri-toje,,
108,SIX,kjuni,,
109,SEVEN,nanekja,,
110,EIGHT,naina,,
111,NINE,o-tara  H.,,
112,TEN,o-kob,,
113,FIFTEEN,o-kob ne ri-toje,,
114,TWENTY,kibi pale,,
115,HUNDRED,aade,,
116,FOUR HUNDRED,ade-naa,,
117,THOUSAND,o-dubu H.,,

