ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
191,Doka,doka1242,Doka,dbi,Africa,10.2287,7.96099,Atlantic-Congo
247,Lungu (Idun),idun1241,Idun,ldb,Africa,9.12585,7.77525,Atlantic-Congo
296,Nkwen Mandankwe (Mendankwe-Nkwen),mend1261,Mendankwe-Nkwen,mfd,Africa,6.00034,10.2307,Atlantic-Congo
295,Nkwen (Mendankwe-Nkwen),mend1261,Mendankwe-Nkwen,mfd,Africa,6.00034,10.2307,Atlantic-Congo
208,Alege,aleg1238,Alege,alf,Africa,6.59423,9.00394,Atlantic-Congo
278,"Mbembe Adun (Mbembe, Cross River)",cros1244,Cross River Mbembe,mfn,Africa,6.16926,8.23592,Atlantic-Congo
224,Mbe,mbee1249,Mbe,mfo,Africa,6.57067,8.82998,Atlantic-Congo
301,Ngwe Fontem (Ngwe),ngwe1238,Ngwe,nwe,Africa,5.49787,9.9028,Atlantic-Congo
231,Ngwe,ngwe1238,Ngwe,nwe,Africa,5.49787,9.9028,Atlantic-Congo
275,Akunakuna of Thomas (Agwagwune),agwa1247,Agwagwune,yay,Africa,5.81055,8.03166,Atlantic-Congo
237,Kamuku of Rowlands (Cinda-Regi-Tiyal),cind1241,Yara,cdr,Africa,10.3419,5.84212,Atlantic-Congo
243,Janji,janj1240,Janji,jni,Africa,10.1197,8.63029,Atlantic-Congo
189,Sheni,shen1250,Sheni,scv,Africa,10.5256,8.63921,Atlantic-Congo
229,Kom,komc1235,Kom (Cameroon),bkm,Africa,6.2596,10.3348,Atlantic-Congo
267,Jibu,jibu1239,Jibu,jib,Africa,7.49214,11.3086,Atlantic-Congo
268,Jibu in Meek (Jibu),jibu1239,Jibu,jib,Africa,7.49214,11.3086,Atlantic-Congo
230,Bafut,bafu1246,Bafut,bfd,Africa,6.14153,10.1194,Atlantic-Congo
234,Medumba,medu1238,Medumba,byv,Africa,5.10901,10.6118,Atlantic-Congo
297,Megaka (Mengaka),meng1264,Mengaka,xmg,Africa,5.71399,10.3377,Atlantic-Congo
282,Zhar (Jarawa),jara1263,Jarawa (Nigeria),jar,Africa,9.8,9.61,Atlantic-Congo
283,Gingwak (Jarawa),jara1263,Jarawa (Nigeria),jar,Africa,9.8,9.61,Atlantic-Congo
184,Piti,piti1243,Piti,pcn,Africa,10.1361,8.47037,Atlantic-Congo
311,Mbo Central (Bakaka),baka1273,Bakaka,bqz,Africa,4.79991,9.80402,Atlantic-Congo
200,Tyap,tyap1238,Tyap,kcg,Africa,9.75568,8.3082,Atlantic-Congo
262,Sholio (Tyap),tyap1238,Tyap,kcg,Africa,9.75568,8.3082,Atlantic-Congo
249,Vaghat (Vaghat-Ya-Bijim-Legeri),vagh1247,Vaghat-Ya-Bijim-Legeri,bij,Africa,9.64648,9.56547,Atlantic-Congo
250,Ya (Vaghat-Ya-Bijim-Legeri),vagh1247,Vaghat-Ya-Bijim-Legeri,bij,Africa,9.64648,9.56547,Atlantic-Congo
186,Amo,amoo1242,Amo,amo,Africa,10.3229,8.65405,Atlantic-Congo
228,Meta',meta1238,Meta',mgo,Africa,5.88942,9.87416,Atlantic-Congo
220,Kiong,kion1242,Kiong,kkm,Africa,5.20497,8.35234,Atlantic-Congo
233,Mungaka,mung1266,Mungaka,mhk,Africa,5.89752,10.0294,Atlantic-Congo
194,Cori,cori1240,Cori,cry,Africa,9.59,8.06,Atlantic-Congo
308,Shu Pamen (Bamun),bamu1253,Bamun,bax,Africa,5.49017,10.8477,Atlantic-Congo
193,Shamang,sham1277,Shamang,xsh,Africa,9.47,8.05163,Atlantic-Congo
264,Eregba (Kpan),kpan1246,Kpan,kpk,Africa,7.58343,10.1642,Atlantic-Congo
280,Batu of Meek (Batu),batu1255,Batu,btu,Africa,6.81588,10.9377,Atlantic-Congo
207,Bete-Bendi,bete1262,Bete-Bendi,btt,Africa,6.62037,9.20189,Atlantic-Congo
196,Che,chee1238,Che,ruk,Africa,10.0031,8.67024,Atlantic-Congo
227,Nnam,nnam1238,Nnam,nbp,Africa,6.31319,8.48975,Atlantic-Congo
217,Nkukoli,nkuk1238,Nkukoli,nbo,Africa,5.7562,8.28051,Atlantic-Congo
284,Ekparabong (Ndoe),ndoe1238,Ndoe,nbb,Africa,6.08134,8.69131,Atlantic-Congo
285,Balep (Ndoe),ndoe1238,Ndoe,nbb,Africa,6.08134,8.69131,Atlantic-Congo
252,Nindem (Kaningkom-Nindem),kani1277,Kaningdon-Nindem,kdp,Africa,9.525,8.37644,Atlantic-Congo
265,Kentu (Etkywan),etky1238,Etkywan,ich,Africa,7.13773,10.3501,Atlantic-Congo
266,Nyidu (Etkywan),etky1238,Etkywan,ich,Africa,7.13773,10.3501,Atlantic-Congo
298,Ngomba Bamendjina (Ngomba),ngom1272,Ngomba,jgo,Africa,5.63067,10.237,Atlantic-Congo
181,Reshe,resh1242,Reshe,res,Africa,10.77046,4.62395,Atlantic-Congo
225,Abanyom,aban1242,Abanyom,abm,Africa,6.30619,8.63055,Atlantic-Congo
221,Abon,abon1238,Abon,abo,Africa,6.90621,10.8769,Atlantic-Congo
